"","SRR5936019","SRR5983275","SRR5935904","SRR5947869","ERR209354","ERR209846","SRR5936132","SRR5946867","SRR5947048","SRR5946673","SRR5947041","SRR5983326","SRR5946730","SRR5946974","SRR5946967","SRR5936167","SRR5947080","SRR5983476","SRR5946617","SRR5946696","SRR5946815","ERR209373","SRR5935740","ERR210558","SRR5983299","SRR5935924","ERR209415","SRR5946776","SRR5946685","SRR5936030","SRR5946746","SRR5983411","SRR5946790","SRR5946868","SRR5935897","SRR5983271","ERR209442","SRR5935792","SRR5983459","SRR5935808","ERR209070","SRR5936126","SRR5935963","SRR5935749","SRR5946747","ERR209648","SRR5946931","ERR209726","SRR5935997","ERR209811","ERR209706","SRR5946969","SRR5947019","SRR5935938","ERR209953","SRR5936076","SRR5946866","SRR5983284","SRR5946708","ERR210536","ERR210367","SRR5935850","SRR5946644","SRR5935866","SRR5947032","SRR5935805","SRR5936095","ERR209336","SRR5946733","SRR5946963","SRR5946958","SRR5936136","SRR5936208","SRR5947851","ERR209799","SRR5946847","SRR5936056","ERR210578","ERR209248","SRR5935865","ERR209343","SRR5947069","SRR5935816","SRR5935996","SRR5947049","SRR5936052","ERR210568","ERR209520","SRR5947003","SRR5946817","SRR5946671","SRR5983268","ERR209310","SRR5936130","ERR209375","SRR5935772","SRR5935929","SRR5983412","SRR5935915","SRR5947072","SRR5946628","ERR209731","ERR209700","SRR5936186","ERR209380","ERR209470","SRR5935894","SRR5947053","SRR5935773","SRR5946666","SRR5946954","ERR209854","SRR5946881","SRR5936207","SRR5946716","SRR5936128","ERR209088","SRR5983386","SRR5983372","SRR5936100","SRR5983265","SRR5935769","SRR5936038","SRR5935778","ERR209812","SRR5946846","SRR5936025","SRR5935793","SRR5947104","ERR209378","SRR5935764","SRR5946861","SRR5936043","ERR209225","ERR209083","SRR5946779","SRR5935760","SRR5936112","SRR5935984","SRR5947834","SRR5936037","ERR209674","SRR5936014","ERR209679","ERR210549","SRR5935823","SRR5983331","SRR5946774","SRR5935931","ERR210594","SRR5983480","SRR5935780","SRR5983470","SRR5935765","SRR5935891","SRR5936222","ERR209740","SRR5946857","SRR5946920","SRR5935995","SRR5936160","SRR5946652","SRR5946894","ERR209810","SRR5983472","ERR210092","SRR5936168","ERR210563","SRR5983379","SRR5947042","ERR209371","SRR5983357","ERR209441","SRR5935794","SRR5936143","SRR5947056","SRR5983428","SRR5946780","SRR5946675","ERR210519","ERR209312","ERR209431","SRR5947085","SRR5936105","SRR5946915","ERR209487","SRR5935827","SRR5946909","SRR5946701","SRR5946828","SRR5946966","SRR5947036","ERR209084","SRR5947813","SRR5946952","SRR5946659","SRR5946921","SRR5935802","SRR5936199","SRR5946937","ERR209891","SRR5946788","SRR5983272","ERR209813","SRR5946749","SRR5946911","ERR209118","SRR5946731","SRR5946874","SRR5935892","SRR5936159","SRR5936016","SRR5983446","SRR5946968","SRR5946943","SRR5983405","SRR5936146","ERR210202","SRR5946808","SRR5947836","SRR5936190","SRR5946735","SRR5947024","SRR5946821","ERR209720","SRR5935810","SRR5946748","SRR5946712","SRR5946760","SRR5935966","SRR5946627","SRR5946822","ERR209298","SRR5946670","SRR5946777","SRR5946987","SRR5946996","ERR209722","SRR5983462","ERR209782","SRR5936231","SRR5946681","SRR5946988","SRR5946772","ERR209692","SRR5947821","SRR5947031","SRR5936020","ERR210592","ERR209448","SRR5983400","SRR5935795","SRR5946754","SRR5936173","SRR5936062","SRR5983450","SRR5935875","SRR5946895","SRR5946834","SRR5936065","SRR5946684","ERR209247","SRR5936156","SRR5946609","ERR209296","SRR5983393","ERR209936","SRR5935820","SRR5935831","SRR5946989","SRR5935767","SRR5935774","SRR5947081","ERR209246","ERR209376","SRR5983346","SRR5983469","ERR209299","SRR5936097","SRR5935798","ERR210695","SRR5946993","ERR209379","SRR5946650","SRR5983401","SRR5946711","SRR5946870","SRR5935900","SRR5947025","ERR210366","SRR5946672","SRR5946632","SRR5946925","ERR210523","SRR5936096","SRR5983335","SRR5947022","SRR5935912","SRR5946640","SRR5947001","ERR209707","SRR5947044","SRR5936138","SRR5947094","ERR209521","ERR209711","SRR5946942","SRR5983360","SRR5947004","SRR5936041","SRR5936219","SRR5935903","SRR5935770"
"Prevotella_sp_P4_51",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61573,1.44308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63584,0,0,0,0,0,0,0,0
"Clostridium_sp_AF34_10BH",1.75477,0.346,0,0.08489,0.12621,0.17515,2.76002,0.97593,0.13423,0,0.02366,0.10127,0.12053,1.10937,0.85973,0.89559,1.88052,0.25796,0.00193,0,0.00053,0,0.55342,0,0.19996,0,0.00794,0.48633,0.73926,0.07613,0.03978,0,0,1.83423,0.58656,0.0349,0.03551,0.94082,0,0,1.41302,0,0.06346,0.00071,0.26563,0.05607,0.00977,0.27663,0,0.28464,0.01668,1.43609,1.1612,0.22755,0,0,0.00631,0.0468,0.06992,0,0,0.01297,0.10861,1.93709,0.01013,0,1.63764,1.79626,0,0,1.84452,0,0,0,0.23026,0.45846,0.02847,0,0,0.02469,0.48245,0.21986,0.27139,0,0,0.10359,0,2.24095,0.24816,1.01307,0.75722,0.28989,0.00866,0.29393,0.04397,0,0.59595,0,0.09604,1.19695,0.02607,0,0,0,0.3335,0.02728,0,0.67531,0.59596,0,0.02977,0.03813,0,0,1.07993,0,0.04693,0,0.00297,0,0.50957,0.03401,0,0.93503,0.08599,0.01401,0,1.20465,0.15451,0.32407,0.42569,0.16779,0.48287,0.00801,0.93257,0.00385,0.00386,0.03858,0.09046,0,0.13748,0.1384,0.04607,0,0,0,0.52877,0,0,0,0.03076,0,0,0,0,0,0.02812,0.00157,0.26503,0.46091,0,0.02818,0,0.30208,0.03297,0,0.2832,0,0.09414,0.02592,0.05552,0,0.03443,0,0.29977,0,0,0.11089,0.0217,1.47287,0,0.82469,0,0.99514,0,0.11618,0.01754,0,0.00298,0.03027,1.31005,0.31454,1.14694,0.63842,0.39024,0.02387,0.38346,0,2.88211,0,1.86429,0.2468,0.00374,0.04634,0.05179,0.04027,0.18198,0.41247,0.03288,0.72419,0,0.07362,0,1.76294,0.93924,0,0,0,0.03436,0.00796,0,0,0.00792,0,1.47662,0.32207,0,0.09224,0.41755,0.06426,2.41401,0,0.6463,1.9935,0.45765,1.54189,0,0.10312,0,0,1.40546,0.07717,0.02665,0.0804,0.13492,2.84572,0.28278,1.14986,0,1.25861,0.55029,0.03021,0.52833,0.16048,0,0.07004,0.00979,3.58599,0.5665,0.86176,0.10476,0,0,0.00288,0.41508,0,0.42153,0.60395,0,0.01381,0.20836,0.17117,0.65386,0.01337,0.01183,0.10153,1.60824,0.55439,0.91006,0,0.65605,0.21562,0.30786,0,0.11225,1.0731,0.09575,0,0,0.15631,0.21865,0.63242,3.58389,1.22464,0,0.06322,1.24011,0.03973,0.44173,0,0.01588,0,0,0,2.15547,0.2385,0.01575,0.08224,2.82864,0.02305,0,0.19766,0.86143
"GGB4569_SGB6310",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27939,0,0,0,0,0,0,6.72391,0,0,0,0,0,0,0,0,0,5.67722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.237,0,0,0,2.44819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.77265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.71932,0,0,0,0,0,0,0,5.53333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.49016,0,0,0,0,0,0,0,0
"GGB4750_SGB6579",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73348,0,0.3271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50719,0,0,0,0,0,0,0.40428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48966,0,0,0,0.21242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35402,0,0,0,0,0,0.7639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50431,0,0,0,0,0,0,0,0,0,0,0,0,0.01823,0,0,0,0,0,0,0,0,1.44443,0,0,0,0,0,0,0,0
"Phascolarctobacterium_succinatutens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26512,0,2.78199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41513,0,0,0,0,0,0.42784,0,0,0.96048,0,0.26345,0,0,0,0,0,0,2.6788,0,0,0,0,0,0,0,0,0.79887,0,0,0,0,0,0,1.4077,0,0,0,0,0,0,0,0,0,0,0,0,0.95361,0,0,0,1.35133,0.43323,0,0,0,0,0,0,0.41329,0.34158,0,0,0,1.26335,0,0,0,0,0,0,0.34397,0,0,0,0,0,0,0,0,0,0,0,0.11695,0,0,1.3054,0,0,1.32953,0,0,0,0,0,1.96816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.90204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58737,0,0,0,0,2.33252,0,0,0,0.34368,0,0,0,0,0,0,0,0,0,0,0.03826,0,0.11787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0905,0,0,1.89763,0,0,0,0,0.9427,0,0,0,0,0,0,0,0,0,0.30953,0,0,0,0,0,0,0,0,0,0,0,1.08605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14607,0,0,1.22151,0,0,0.80399,3.48612,0,0,0,0,0,0,0,0,0,0,0,2.06233,0,0,0,0,0,0.89272,0,0,0,0,0,0,0,0
"Faecalibacterium_prausnitzii",6.43041,4.66026,0,10.73951,1.04908,2.07654,3.11811,2.4759,17.39287,0,2.52354,4.23682,5.33522,15.25127,1.37691,37.04792,36.82033,14.87392,34.55901,7.39663,6.50328,0,2.82234,0,3.15971,0.65481,1.30451,2.53171,0,0,5.85246,21.26489,1.40023,5.76269,29.6013,8.40862,2.27812,0,0,0.68942,1.30013,3.66061,5.62523,0.46601,3.16376,3.94674,4.17935,0.7021,0,2.56866,0,6.62606,8.19489,1.1171,0,8.97129,13.11554,13.39709,16.04524,0,1.67072,0.78129,1.44826,17.80307,10.15621,0,14.27724,0.37663,24.4068,2.73628,18.76138,0,0,0,11.09484,3.9585,4.09788,0.74059,4.3893,1.97647,0.33292,9.37885,5.19306,2.14476,0,2.93228,0,1.92412,50.05719,1.49444,6.91043,10.5902,1.19176,37.57066,0.88555,0.97505,3.9274,5.80529,13.70476,7.85489,3.22262,0,1.8693,0.02178,0.57071,0.1022,0,0,5.79445,1.35494,15.56313,3.99054,0,0.00316,0,1.26831,0.11165,4.05101,6.26634,0,7.37531,7.34662,9.49069,4.96615,2.54819,0.11725,4.14042,4.9292,6.27873,0.87875,20.20421,20.27041,32.50736,0.15907,0.29802,21.16322,0.23977,4.26992,0.10179,4.86914,9.27181,1.84171,5.76744,0,0,7.29786,14.15716,0,0.03349,2.77407,16.51485,0.78551,17.89978,0,0,0,2.30512,4.78285,6.13134,12.23982,0.12771,0.43012,1.107,2.42658,0.6172,24.83702,5.51321,1.50519,1.65418,0.84194,0.39021,4.27288,2.41562,0,0.12421,0,21.54927,7.18158,1.9889,2.1278,1.45403,0.99321,0,9.6669,0,1.24341,2.21211,0,8.56066,3.90059,10.52108,0,0.16522,4.24006,21.86419,0,2.24915,0,22.3601,4.45681,0.94024,13.87803,5.0054,2.32857,0.01288,0.18963,0.42806,17.073,1.45132,4.06209,3.64323,0,0.0366,34.09576,0,8.4979,0,0.82664,8.28712,3.33008,3.51759,31.77767,18.62717,0,1.23283,1.8932,1.46636,8.02643,1.99583,19.62445,0,0,0.01415,12.66361,4.62296,16.43433,1.71822,1.92022,9.80209,0.08628,12.66629,3.44813,7.36338,0.25305,2.51829,10.40734,10.35357,6.25563,6.36399,1.93606,5.10085,1.92002,0.03329,12.3599,0,3.7918,2.62003,1.8023,5.58668,15.69567,3.32322,4.65696,2.96109,4.05908,0.19422,1.3657,0,3.20336,0,2.92345,0.52942,4.89432,4.10016,2.10293,0.06116,6.7762,6.20149,0.02903,5.20025,7.14751,3.49272,4.34565,0.52771,0,9.24476,15.95192,18.64131,0,4.0893,1.00325,0.74615,14.74517,7.26109,15.27706,0,6.18719,15.31245,0.36384,15.24265,0,0,0,0,0,1.55871,0.61471,0.67144,0.50611,19.02991,0.71871,1.7069,0.65473,12.98432
"Firmicutes_bacterium_AF16_15",0.0869,0.0016,0,0,0,0.15965,0.10475,0.56392,4.83285,0,0.07856,0.29276,0.07356,0.28114,0.12229,0,0,0.54187,0,0.99268,0.01765,0,0.10504,0,0.04313,0,0.19895,0.06426,0,0,0.2907,0,0,0,1.04285,0.28626,0.65633,0,0,0,1.15761,0.08617,0.31612,0.02121,0.32604,1.66502,0.09168,0.07851,0,1.8472,0,0.05433,0.10664,0.07801,0,0,0.0187,0,0.87358,0,0,0,0.00633,1.4869,0.09588,4.53397,1.83121,0.03135,0,0.00725,0.04123,0,0,0,0.11875,0.00815,0,0,1.76929,0.02479,0.35013,0,0.05814,0,0,0.10632,0,0.78034,0,0.21671,0.12479,0.00411,0.19525,10.53577,0.33831,0,0.00336,0,0.22097,0.03945,0,0,0,0,0.30266,0.01956,0,0,0.05697,0,0.60902,0.19001,0,0,0,0.83808,0.0971,0.06884,0.1771,0,0.46397,1.5786,0,0.05245,0.2143,0,0.28416,0.11342,0.17666,0.31364,0.70008,0.01866,0.52683,0,0.72363,0.50969,0.3212,0.16805,0,0.09056,0.44479,0.18206,0.31487,0,0,0,0.13559,0,0,0,0.16782,0,0.95763,0.52555,0,0,0.30107,0,0.12973,0.27205,0.15588,0,0,1.69452,0,4.35962,0.05872,0,0.10646,0.20894,0.29745,0,0.67703,0,0.00915,0,0,0.09262,0,0,0.25114,0.7786,0,0.74285,0,3.33898,0.01269,0,0,0.18281,6.71918,0.03237,1.30766,0.16581,0.96583,0,0.10015,0,0,0.0154,0.01983,0.99974,1.92204,0.15686,0,0,0.36998,0.3375,0.25983,18.79607,0.07587,0,0,0,0,0,0,0,0,0.00422,0,0,0.52993,0,0.17995,0.06502,0.06223,7.28327,0.16574,2.14263,0,0,1.54266,0.03781,0.0389,2.08734,0,0.10551,0.15527,0,2.41584,0.07958,2.38172,0,0,0.38168,0.28281,0.15849,0,0.57653,0.08594,0,0,0.4391,0,0.09776,0,0.77822,0.00205,0.94311,0.04647,1.85199,0.00928,0.27054,1.09615,0,2.07692,0.92904,0,0.10379,0,14.9337,0.56171,1.54164,0.2788,0.92758,0.01075,1.56431,0.11493,0.38628,0.88396,0.0586,0.32103,0,0.10114,0.4286,0.99333,0,0,0,0.00336,0.17625,0.05423,2.9541,0,1.1543,0.00806,0,0.5266,0,0,0,0,0,0.74526,0,0.05825,0.0952,5.08778,0.03834,0.4203,0,0.71758
"Alistipes_putredinis",7.41358,0,0,3.847,2.62222,1.40887,3.34068,1.80266,0.4898,0,6.40197,1.08352,3.00257,0,2.22171,0,0,4.48447,0,0.86813,10.25291,0.01859,3.69128,0.87668,0.54095,7.08824,1.93951,1.55887,0,0,4.55621,0.06925,0,4.44013,0,3.25275,1.70769,0,0,0,1.64903,7.67075,1.51772,7.70608,3.94189,2.09683,2.60951,0.60075,0,0,0.78506,5.56809,4.11809,1.80227,0,0,1.92413,0,2.72471,2.19626,0,0,7.07266,0.36251,13.24378,0,1.39015,0.4148,0,0,1.61003,0,0,0,1.5766,1.18615,8.84298,0.8574,1.73772,0,0.10401,2.38312,7.1863,0,0,9.20148,12.2904,1.23222,0,1.16836,2.39787,0.02451,0.81163,0,2.75592,9.90972,3.1932,0,6.53094,2.81602,0.50356,0.00466,0,0.00228,0.02483,0.12037,0,0,2.00415,0,0,1.08108,0,0,0,0,1.03351,18.60963,2.45809,0,5.50652,0,0,6.4105,1.34685,0,5.38418,2.67708,4.58413,0.05991,0,3.45095,0,0.16225,0.37971,2.96349,0,5.96209,3.85985,0,3.77872,0.47064,3.95397,0,0,0.03703,1.99475,0,0,0,0,0,4.28037,0,0,0,0,5.88867,6.72822,3.76994,0,0,0,0,0.28739,4.60988,5.40979,0,2.58367,0,1.60239,0.20142,1.73665,0,1.72381,0,0,3.26841,0,0.90413,0.68348,0,0,0.67633,0,1.08259,0,0,5.65208,3.40974,0.33842,0,0.17826,4.07934,2.28667,0.0612,2.40924,0.17365,0,7.772,2.01153,5.21122,0,1.17142,0,0,0.58035,5.75577,0,0.07566,8.46597,0,0.01384,0,0,8.37826,0,3.73627,2.87362,0.00475,0,0,1.84612,0,1.64178,1.47104,6.04609,1.30606,1.9396,0,0,0,0.4581,2.84985,3.14077,0.16544,1.53839,0.93163,0,0.31438,0.73349,4.0049,0,0,0,1.89567,4.42235,1.46985,0,0.3025,0,0,0.03168,0,0,0,0,0.13552,4.71635,0,7.42709,1.56395,16.24524,6.98404,0.63472,0,0,6.67055,0,1.5177,0,0.05047,2.65132,0.84855,1.22149,7.45694,8.24751,0.46955,2.64632,3.31949,2.78157,2.55009,0.03267,0,1.06227,1.62434,3.9729,0,0,1.44911,3.70377,2.34075,4.9079,3.11029,0,1.55893,2.91946,0,3.2459,0,0.86842,7.95192,0,0,1.10097,0.0214,2.71789,0.3322,0,0,0,0.59042,0
"GGB3619_SGB4894",0.00093,0,0,0,0,0.01026,0.03268,0.05518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11372,0,0.02107,0,0,0,0,0,0,0,0,0,0,0.21225,0.07657,0,0,0,0.94312,0,0.07426,0,0,0,0,0,0,0,0,0,0,0.00565,0,0,0.23275,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03688,0,0,0,0,0.06005,0.21588,0,0,0,0,0,0,0,0,0,0,0.00467,0,0,0.09471,0,0.00248,0,0,0,0,0,0,0.08932,0,0,0,0,0.30942,0.01094,0,0,0,0,0,0.03337,0,0,0,0,0.3538,0,0,0,0,0,0,0,0.0137,0,4e-04,0.12197,0,0.27968,0,0,0,0.17118,0.25791,0.01434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01044,0,0.04834,0,0,0,0,0,0,0,0,0,0,0.02929,0,0.46668,0,0,0,0,0.0089,0,0.51694,0,0.00273,0,0.00637,0,0,0,0.17961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0729,0,0,0,0,0,0,0,0,0.01206,0.03628,0,0,0,0.00419,0.00066,0.01667,0,0,0.43232,0,0,0.00035,0,0,0,0,0.0192,0,0.03716,0,0.14337,0,0,0,0,0,0,0,0.03212,0,0,0,0,0,0,0.04176,0,0,0.37519,0,0,0,0.00755,0,0,0,0,0,0,0.08794,0,0,0,0.32185,0,0,0.02522,0,0,0,0,0,0,0,0,0,0.10206,0,0,0,0,0,0,0,0,0.01179,0,0,0,0,0,0,0,0
"Prevotella_pectinovora",0,0,0,0,0,1.07034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.30462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GGB4569_SGB6312",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53323,0,0,0,0,0,0,0.00614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Desulfovibrio_SGB5077",0,0,0,1.09024,0,0,0,0.51003,0,3.19058,0,0,0.04723,0,0.01009,0,0,0.071,0,0,0.11763,0,0,0,0,0,0.51899,0.09006,0,0,1.66036,0,0,0,0.8317,0.27534,0,0,0,0,0.65259,0,0.03422,0,0.42883,0,4e-04,0.03779,0,0,0,0,0,0.06631,0,0,0,0,1.57126,0,3.06646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19813,0,0,2.6436,0,0,0,0,0,0,0,0,0.73412,0,0.06596,0.22475,3.21141,0.68126,0,0,0,0.05826,0,0,0,0,0,0,0,0,0.00801,0,0,0,0,0,0.07129,0,0,0,0,0,0,0.14926,0,0,0,0,0,0,0,0,0.25012,0.49091,0,0,0,0,0,0,0,0,0,0,0,0.22984,0.30046,0,0,0,0,0.03825,0,0,0,0,0,0,0,0,0,1.22738,0,0,0,0,0,0.10866,0,0,0,0.07935,0,0.01357,0,0,0,0,0,0,0,0,0.08945,0.00554,0,0.66907,0,0,0,0,2.12662,0,0,0,0.00283,0,0,0,0,0,0,0.43789,0,0,0,0,0,0,0,0,0,0,0.05624,0,0,0,0,0,0,0,0,0.02334,0,0,0.00106,0,0,0.04501,0,0,0.1384,0,0.29134,0.25858,0,0,0,1.67522,0,0.14285,0,0,0.18115,0,0,0,0,0,0,0,0.52883,0.43604,0,0.41685,0,0.32218,0,0,0,0,0,0,0,0,0,0,2.7059,0.01974,0,1.62086,0,0,0.06627,0,0.05687,0,0,0,3.49885,0,0.02206,0,1.55424,0,0,0,0.01717,0,0,0,0,0,0,0,0,0,2.93011,0,0,0,0.23938,0,0,0.43153,0,0,0,0,0,0.80454,0,0,0,0,0,0,0,0
"GGB3363_SGB4448",0,0,0,0,0.01381,0,0,0,0,0,0,0,0,0,0,0.00929,1.31673,0,0,0,0,0,0.07447,0,0.01143,0,0.18989,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13196,0,0.1129,0,0,0,0,0,0,0,0.46081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00226,0,0,0,0,0,0,0,0,0,0,0,0,0.0979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00257,0,0,0,0,0,0,0,0,0,0.04627,0,0,0,0.5136,0,0,0,0,0,0,0,0,0,0,0,0.72141,0,0,0,0,0.01063,0,0,0,0,0,0,0,0,0,0,0,0,0.08154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
