sample	Group	Biosynthesis_of_Cofactors_and_Vitamins	Carbohydrate_metabolism	Cellular_Structure_and_Modification_of_Macromolecules	Central_metabolism_and_energy	Lipid_metabolism	Metabolism_of_Alcohols_and_Aldehydes	Metabolism_of_Aromatic_Compounds_and_Xenobiotics	Metabolism_of_Carboxylic_Acids	Metabolism_of_amino_acids_and_derivatives	Nucleotide_and_Nucleic_Acid_Metabolism	Signaling_and_Regulation_Metabolism	Specialized_and_Miscellaneous_Routes	NA
train_4178	NP	0.00735237628	0.00336054087	0.00280911465	0.004978318333	0.0030172395	0.00022603149	0.00225069037	0.00190224753	0.00870460286	0.01107754325	3.32966e-05	0.00387768244	0.0010636707
train_4179	NP	0.00706729994	0.003876545756	0.00316695806	0.004914752438	0.00151844999	0.000183055277	0.00184253818	0.001970275	0.01003901497	0.0094572395	7.5043e-05	0.003025300868	0.001323449143
train_418	delete	0.00708973733	0.00308576514	0.0029480834	0.004387691578	0.002842792881	9.0159626e-05	0.00251262246	0.00173196649	0.00872688101	0.01037859249	1.68995e-05	0.00355942437	0.0008582411
train_4180	NP	0.00724116203	0.004241265001	0.00298508651	0.004712118035	0.002451641136	0.00020399657	0.00207229808	0.00191228362	0.009375626518	0.0097684113	7.05414e-05	0.00344650362	0.00125440082
train_4181	NP	0.00710060669	0.003869141075	0.0028755565	0.004826805707	0.00352043054	0.00015706637	0.002115545729	0.001859785764	0.008377488563	0.0096067878	6.372452e-05	0.003723077948	0.00117070646
train_4182	H	0.00833766291	0.004616423146	0.00358486613	0.00698462893	0.00305755998	0.00030971069	0.002822303142	0.0023796098	0.01115590034	0.0107266224	8.911659e-05	0.003947219896	0.00161905785
train_4183	NP	0.008298724252	0.004421221689	0.00296680037	0.00531168896	0.003064947941	0.000172312391	0.002907822688	0.001592366042	0.00978746031	0.01181114075	1.309452e-05	0.004088812874	0.00090813667
train_4184	NP	0.00924117992	0.00270543041	0.0037700914	0.00532686421	0.00486616623	0.000159598083	0.00245903671	0.0023396213	0.0119984408	0.0116892321	1.96167e-05	0.00419078238	0.0009704562
train_4185	NP	0.007988107095	0.003217012776	0.003151318988	0.004642810103	0.002607207408	0.00011183399	0.00271975381	0.00203651918	0.009904014997	0.0122474958	2.162378e-05	0.00388943117	0.0011502822
train_4186	H	0.006061185209	0.00287462035	0.0025323691	0.00333323702	0.002073920886	4.8691521e-05	0.00179053063	0.00132361845	0.00727565708	0.0080793584	7.72447e-06	0.00294867802	0.00085565799
train_4187	H	0.00620106542	0.005144201326	0.0039511237	0.007408980927	0.00210699839	0.000196812561	0.00350764853	0.00219769738	0.012929720805	0.0090004304	7.3358049e-05	0.003442987929	0.00164546367
train_4188	NP	0.007606522146	0.003420922948	0.003128200479	0.004656161592	0.002253127092	8.8459445e-05	0.00176678328	0.002208988879	0.010102364197	0.00960962217	2.361122e-05	0.00338544741	0.00127880791
train_4189	H	0.00876046409	0.00447864539	0.00342384308	0.00453881567	0.00373855918	0.00017569178	0.002855019782	0.00184931784	0.01056783884	0.01186278276	1.78571e-05	0.004962160239	0.00105573042
train_419	delete	0.00734404045	0.00316878836	0.00307891207	0.004529207618	0.00289955877	8.5662885e-05	0.00264711525	0.00180408756	0.00903245193	0.01086231079	2.10222e-05	0.00372062861	0.00088046791
train_4190	H	0.009017073035	0.005793017207	0.0036547419	0.007420847725	0.002388371408	0.000215651548	0.003029330352	0.002294413882	0.0143184354	0.0136166628	0.000114853	0.004742484038	0.002090120182
train_4191	NP	0.007368334297	0.00360413197	0.002801489199	0.00514134268	0.002448059618	0.00017319355	0.00238333845	0.00219962772	0.009886496668	0.01034032234	4.599006e-05	0.00369963187	0.00128780599
train_4192	NP	0.007063794933	0.00363384586	0.00317584564	0.004423701383	0.002571394816	9.0048393e-05	0.001948397845	0.001893076735	0.009546501725	0.00928024644	2.166724e-05	0.003698553963	0.00116243999
train_4193	H	0.00867299524	0.00471220715	0.0032456134	0.00639630129	0.003595895963	0.00024566366	0.00237755681	0.00222724829	0.010720014127	0.01115255877	5.121093e-05	0.00443940095	0.00146243198
train_4194	NP	0.00592512276	0.002756109327	0.002101551726	0.004752742159	0.00200641182	0.000139869212	0.001947923452	0.00135460929	0.006628368221	0.00922255927	6.478797e-05	0.003169702075	0.00084175594
train_4195	NP	0.01175830183	0.006588376655	0.00335551525	0.012745844906	0.0083363879	0.00089778374	0.00330661482	0.003532559	0.014267750433	0.01237274069	0.0001780712	0.007250977363	0.002151300908
train_4196	H	0.00779360069	0.004250423397	0.00318935126	0.004870894666	0.00191380524	0.000175261659	0.00193695245	0.00234018705	0.01048016305	0.0101946419	6.75451e-05	0.003476156718	0.001310587053
train_4197	NP	0.006493451156	0.003394661682	0.00295379136	0.00431357857	0.00255077016	0.00015020526	0.00212380436	0.00172970198	0.00791685906	0.00982069214	4.37e-05	0.00317103893	0.0010989478
train_4198	H	0.00864193784	0.005090481179	0.00291753316	0.009556602755	0.0049727527	0.00057157755	0.002713492326	0.0026494142	0.01150505276	0.01017529195	0.0001676811	0.00469630993	0.001749031833
train_4199	H	0.0068795977	0.00309940729	0.00257371802	0.00621650879	0.00241540347	0.0002126985	0.002767496845	0.0018262771	0.009321389074	0.01108607201	2.74213e-05	0.004300394991	0.00101956391
train_42	H	0	0	0	0	0	0	0	0	0	0	0	0	0
train_420	delete	0.00657313859	0.0028655454	0.0028325178	0.00401725933	0.00230157292	7.972985e-05	0.002343382	0.00168597263	0.0080074376	0.0094812282	3.1872e-05	0.00301232803	0.0007596166
train_4200	NP	0.00998067485	0.00547063038	0.00377024809	0.00682995144	0.003721974587	0.0002143991	0.002814694975	0.00317103596	0.01319920904	0.01276873399	5.62385e-05	0.0048865572	0.0015505925
train_4201	NP	0.00697055856	0.003758454962	0.0028821246	0.004989700156	0.00215179076	0.00017308725	0.0018515466	0.00181789586	0.009141638041	0.00926832996	4.78754e-05	0.003317590541	0.0011079252
train_4202	NP	0.00863693847	0.00557696656	0.00328645827	0.00972726603	0.0051318175	0.00046768967	0.00332998319	0.00241925211	0.01186088516	0.0114275242	0.0001237695	0.005245355522	0.001762516832
train_4203	NP	0.008353430399	0.004210600984	0.0034545194	0.00541833647	0.00299468951	8.2730602e-05	0.002916006624	0.002119225975	0.01081711278	0.01261320336	1.582235e-05	0.004368049324	0.001220824
train_4204	H	0.007348266443	0.004799720876	0.003089179416	0.005706424584	0.002477536275	0.00021575672	0.00275066975	0.00208056156	0.010150243454	0.01015909918	5.983951e-05	0.003651960466	0.00146292801
train_4205	NP	0.007487872734	0.004154179095	0.0031838957	0.007432893492	0.002912637275	0.000340338879	0.003232046745	0.00147263169	0.00929182692	0.0111238537	2.36888e-05	0.003516724033	0.00186729997
train_4206	H	0.00704732625	0.004477741427	0.002958560835	0.005055604232	0.003086156172	0.000317885575	0.002549261002	0.001797045168	0.009052892679	0.01073511482	6.220399e-05	0.003599066411	0.00098177259
train_4207	NP	0.00749208782	0.00442202519	0.00321306001	0.004902895657	0.00167440802	0.000107695874	0.00208954042	0.0021141014	0.01045974523	0.0095483798	2.96604e-05	0.00314325587	0.001351722972
train_4208	NP	0.00833419033	0.00484412401	0.003677347106	0.006503521032	0.004302037703	0.00025187311	0.002875983573	0.00233864693	0.011521881662	0.012547638141	8.001768e-05	0.004871450433	0.00133610861
train_4209	NP	0.01061549976	0.00548862832	0.00300989547	0.011373130459	0.00701206748	0.00074467001	0.00323189174	0.002691233	0.012180599	0.01157243008	0.0001136495	0.0063221306	0.0019687539
train_421	delete	0.00664648511	0.003138411496	0.0028599379	0.00417022415	0.00279614401	9.330273e-05	0.00215026398	0.00163773367	0.00793705599	0.00950725533	9.60389e-06	0.003523064808	0.00092528741
train_4210	H	0.007152101391	0.00426444456	0.0029806756	0.005120355243	0.002947765864	0.000182024893	0.002111739139	0.00192250052	0.00933569632	0.00937299666	3.498338e-05	0.00375542548	0.00137168284
train_4211	NP	0.005537495687	0.00309145362	0.0021244536	0.00508297857	0.003031186183	0.00018390957	0.00171334238	0.00130882797	0.006742444856	0.007416965	5.5535e-05	0.003380432518	0.0008015403
train_4212	NP	0.00951764927	0.00449213033	0.0034706564	0.00521076991	0.004625806	0.00010172966	0.0036980041	0.00179209692	0.01106296856	0.01209738054	1.03778e-05	0.00414224313	0.0009539693
train_4213	NP	0.006652830306	0.003830434855	0.002831348587	0.005549302562	0.002568177927	0.00020016976	0.002326617985	0.00175112498	0.00886895613	0.00959547794	5.39617e-05	0.00391701222	0.00108073326
train_4214	NP	0.00951698002	0.00499823968	0.0033817988	0.005765366163	0.00405939822	0.00014643311	0.002678566634	0.002234067	0.011396684416	0.0123592311	2.2412e-05	0.00529095896	0.00135787179
train_4215	H	0.007714648864	0.004804054064	0.003236897394	0.006732730774	0.002619276507	0.000355124606	0.00200063284	0.00205723992	0.010067300579	0.01065584864	0.00012626401	0.003771456284	0.001550934399
train_4216	NP	0.00774747425	0.00321576972	0.0029165383	0.004314560998	0.00335593311	0.000127913	0.00239528005	0.00161169595	0.00910576333	0.00986052878	5.57571e-05	0.00349432389	0.00101754022
train_4217	NP	0.00593223091	0.00333539863	0.0028797012	0.00352897855	0.00236026616	0.00011540106	0.00170781058	0.00159439106	0.00851501448	0.00871224942	3.435158e-05	0.00295082995	0.00085053957
train_4218	NP	0.00728009466	0.00452369235	0.0029241765	0.00503172678	0.0021834629	0.00019015758	0.00194884654	0.00199844558	0.0095502503	0.00947656553	4.88268e-05	0.00342959992	0.0013637129
train_4219	H	0.00811785182	0.00478307055	0.0034844947	0.00613406719	0.00239745612	0.00017888098	0.00304481997	0.00249342755	0.01092104869	0.0107479832	4.82004e-05	0.003998169885	0.001471018615
train_422	delete	0.0040571114	0.0017664374	0.0016334078	0.0024067834	0.0021324361	8.81165e-06	0.0012741058	0.0010269263	0.0053304083	0.0059846758	3.40312e-05	0.0019949122	0.000486537
train_4220	NP	0.00941483534	0.00394042153	0.0033368769	0.005592216882	0.003471697171	0.000286203852	0.002813243616	0.00214261178	0.0106639419	0.0122523361	7.9866e-05	0.004117986132	0.00143608976
train_4221	NP	0.00699366306	0.00431326334	0.0031456126	0.0047351999	0.00110022941	0.00015977951	0.00204975883	0.00187039716	0.01111697408	0.01128402132	9.17045e-05	0.00333942669	0.001470534
train_4222	H	0.007977478231	0.004433265678	0.00319556965	0.005459766193	0.003208449216	0.000170745299	0.002061831503	0.002091653218	0.009595001919	0.01041024966	5.817786e-05	0.00415568611	0.00130365884
train_4223	H	0.00694063596	0.00354426907	0.002908286	0.004425567432	0.00319357417	8.914387e-05	0.00209865404	0.00190794	0.008929481892	0.01011034653	1.80461e-05	0.003508542238	0.00109243117
train_4224	NP	0.00740645448	0.004050480549	0.003358967	0.0056227126	0.002441978	0.00016319175	0.00244974232	0.001826650483	0.00968342391	0.00982328757	4.8413587e-05	0.003762637282	0.00123672624
train_4225	NP	0.00699978807	0.003743551702	0.0026048538	0.00608518087	0.003427399236	0.00032545162	0.002041900951	0.00208992692	0.008785024664	0.00912670452	7.11848e-05	0.004000753924	0.0012607726
train_4226	NP	0.00788001875	0.004475243228	0.002835019471	0.006180133928	0.00415306253	0.00029464878	0.002572412239	0.00198917114	0.009530643224	0.01054023389	4.430261e-05	0.004472820166	0.001171293642
train_4227	NP	0.006337971819	0.0036414283	0.0028013734	0.004776691328	0.00291648128	0.00010962745	0.002277851718	0.00165553372	0.00867057171	0.00986531459	3.538588e-05	0.00369951172	0.00105442572
train_4228	NP	0.00520722901	0.00275690734	0.0028617988	0.004433484	0.001927689522	0.000184059513	0.00182420091	0.00130556471	0.00700158402	0.00822590475	4.98757e-05	0.002966189071	0.00079574845
train_4229	NP	0.008526324373	0.005261249957	0.003795840783	0.00752940369	0.00315074676	0.000234696367	0.0030617829	0.00237737117	0.011929246304	0.0111328069	9.676126e-05	0.004420413843	0.00156811702
train_423	delete	0.00572847334	0.0024676183	0.002289574	0.00303982283	0.0026608995	8.13903e-05	0.0016974326	0.00141178837	0.0070693174	0.00798017371	3.15576e-05	0.00301349875	0.000607959
train_4230	NP	0.007895921279	0.004472066632	0.003685178999	0.006050322728	0.003605378425	0.000140545537	0.002592939585	0.00218589658	0.01186533505	0.01218099285	3.3390471e-05	0.004138728829	0.00175486897
train_4231	NP	0.00678508098	0.00349868208	0.00281747663	0.00562104363	0.00336969777	0.00026380456	0.00214109723	0.00183072491	0.00858545723	0.00949868799	5.30272e-05	0.00392726688	0.001223486
train_4232	NP	0.00454258035	0.00248573504	0.00201153148	0.00288355009	0.00147499725	4.57188e-05	0.00154688679	0.00103628326	0.0058344807	0.00660400428	1.77014e-05	0.00230720241	0.0007147408
train_4233	NP	0.00908458894	0.00485235061	0.00373874024	0.00645865407	0.00204415983	0.00026462188	0.0021608337	0.00247323828	0.01210388069	0.01097947564	0.000110234	0.003468660684	0.00162901393
train_4234	NP	0.008658168334	0.00483913776	0.00318658354	0.00631102112	0.003490451901	0.00022149765	0.002743856332	0.0021399894	0.010609434346	0.01100260961	4.200106e-05	0.00463768088	0.0016019122
train_4235	NP	0.007509452095	0.00423980322	0.0026569157	0.007124255229	0.00522117334	0.00046243643	0.002296528918	0.002041117938	0.009144297536	0.00888277329	0.0001029017	0.004586145492	0.00150820762
train_4236	NP	0.00803138544	0.004101682421	0.0027856712	0.00689078205	0.00462985756	0.00033669702	0.00245538733	0.0019883754	0.00985057691	0.01035533801	6.88822e-05	0.00450276089	0.001398029
train_4237	H	0.00801659054	0.00477727273	0.003404662357	0.007212765356	0.004092103731	0.000226390096	0.003527459953	0.00213790034	0.011573440659	0.0130101411	4.76877e-05	0.004940832882	0.0017227825
train_4238	H	0.00815273016	0.00444053794	0.00274831912	0.00834205028	0.00555185083	0.00043677701	0.002307060154	0.0022305172	0.010219892728	0.0095042692	8.58769e-05	0.004691990203	0.00147012
train_4239	H	0.00681204007	0.00399045953	0.00304708101	0.00471179163	0.00215631216	0.00012870494	0.00207634342	0.00183979623	0.0093115261	0.00914898736	3.12294e-05	0.00337438962	0.00110785071
train_424	delete	0.00624079116	0.00274553174	0.0024478799	0.00338799959	0.00298793094	9.258821e-05	0.0018634564	0.0014719553	0.0076766407	0.0087935208	3.58655e-05	0.0031608997	0.0007143782
train_4240	H	0.0075100192	0.003823751201	0.002823136615	0.00486959669	0.003047190592	0.000152225548	0.002123720403	0.00192020299	0.0091079327	0.009822401017	2.955743e-05	0.0035849435381	0.00111705425
train_4241	H	0.00650279868	0.0036447267	0.0027945652	0.00494756453	0.00166625737	0.00010477946	0.00277637556	0.0017711246	0.0093275519	0.00951754435	1.88308e-05	0.00320328753	0.00110048863
train_4242	NP	0.00803653193	0.00383866484	0.0035506815	0.004643274729	0.00289884817	0.00015111612	0.00209521575	0.00220580776	0.009680452297	0.0101793745	6.68796e-05	0.00347350524	0.00127698063
train_4243	NP	0.007116724071	0.00354293254	0.00258526271	0.003960674346	0.00392190383	7.0694768e-05	0.001818206323	0.001415268746	0.00796606969	0.00882275508	1.35156e-05	0.003455083375	0.00083776847
train_4244	NP	0.00632438439	0.003608883	0.0020979394	0.00516272222	0.00394499468	0.0002795774	0.00224562634	0.0014477183	0.00711442169	0.00772726332	5.39535e-05	0.003551380497	0.0009501885
train_4245	H	0.00807154229	0.00456324936	0.00349694141	0.004966648906	0.002282567461	0.00011761956	0.00283166472	0.00238870861	0.010548666634	0.01196246062	4.02578e-05	0.00403628131	0.00133507572
train_4246	NP	0.006331938066	0.003567971249	0.00298818063	0.00371466501	0.0024044219086	0.000108251549	0.002316445128	0.001713614125	0.008577114383	0.009573723088	1.67407e-05	0.00338600962	0.00097156215
train_4247	NP	0.00723267771	0.00419405232	0.00327773601	0.004715233036	0.00240937314	0.000175427123	0.00215981103	0.00193141782	0.009835607472	0.01009488508	5.32685e-05	0.003853737616	0.00114930609
train_4248	NP	0.007877567305	0.00460116154	0.003299373148	0.006490973262	0.00268589025	0.000226645325	0.002193901794	0.002331837663	0.010401021689	0.010258715375	7.839448e-05	0.003884361208	0.0014810894
train_4249	NP	0.007582910997	0.0037404507	0.0030401802	0.004973919018	0.002796337425	0.000158502385	0.00259616762	0.001945482429	0.009340232533	0.01014206316	3.797146e-05	0.003590038452	0.00107203735
train_425	delete	0.0053988248	0.0021863708	0.0020947316	0.0029786336	0.002566927	4.73054e-05	0.0014971582	0.0012614658	0.007196263	0.0074591162	0	0.0030183612	0.0006190514
train_4250	NP	0.006172648919	0.003585817385	0.00282845997	0.003638846271	0.002676246981	8.1490686e-05	0.001888259079	0.001670220028	0.008415521043	0.00836729873	3.0511648e-05	0.003364937184	0.001003043797
train_4251	H	0.00801916879	0.0039991024	0.00344894674	0.00586179533	0.00268627109	0.00022118553	0.002881369519	0.00219966544	0.010387594582	0.0105129458	6.647266e-05	0.004116210374	0.001357766539
train_4252	NP	0.00710160614	0.003597218778	0.00292265732	0.005876639904	0.00294477177	0.00016078428	0.002082914768	0.002055458806	0.009478007412	0.01065775063	3.737394e-05	0.003804503695	0.00134402233
train_4253	H	0.00464411026	0.00297304269	0.00224419997	0.004541841997	0.002825858488	0.00023085806	0.00167529307	0.00117768224	0.00621481123	0.00704334729	3.72074e-05	0.00289547672	0.0009887233
train_4254	H	0.008151900436	0.004314014266	0.0031383577	0.005262715593	0.0028264751	0.00016097183	0.00210851585	0.002186137259	0.009901211782	0.010072268374	3.13044e-05	0.003766205732	0.001386161453
train_4255	H	0.00762311192	0.0044014585	0.0030545231	0.004993984281	0.00224608146	0.0001758268	0.00220355603	0.00215222558	0.00999292199	0.00981387213	2.88552e-05	0.003590465263	0.00122427109
train_4256	NP	0.00649976892	0.003821258672	0.00249450352	0.008142773093	0.003441109092	0.00036193447	0.003050307832	0.00189196997	0.009571642217	0.00944016558	5.87467e-05	0.004331743733	0.001326056607
train_4257	NP	0.007803212887	0.004310710687	0.00326820734	0.00634997933	0.002802497996	0.00018792585	0.002388273155	0.0022245262	0.010147450755	0.0101327238	5.90611e-05	0.004026683719	0.0013136882
train_4258	NP	0.00681916899	0.00343098081	0.00278219094	0.0047912726	0.00329971576	0.00018289025	0.002060358077	0.00179120886	0.00805530666	0.0094257827	3.653397e-05	0.003569666993	0.00110968917
train_4259	NP	0.00755338168	0.004517070807	0.00303542653	0.00499796681	0.00177594367	0.00016728525	0.00191424657	0.002131818367	0.00977333566	0.00964583553	8.14701e-05	0.003247135721	0.00142566093
train_426	delete	0.00618665311	0.00337289193	0.002687867	0.0042463146	0.00259193738	9.344347e-05	0.0021499006	0.00152596351	0.00809952961	0.00912811884	2.52003e-05	0.00351277451	0.00093959046
train_4260	H	0.00603322516	0.00261052178	0.0022866091	0.00309650154	0.00239548931	2.7101083e-05	0.00218273756	0.0012987012	0.007489344	0.00868712312	1.07778e-05	0.00263337561	0.00075092162
train_4261	H	0.0064276791	0.00367226245	0.0025032079	0.00459623	0.00196941065	0.00017274039	0.0016783699	0.0016006661	0.00855677587	0.0076108562	9.34595e-05	0.00296082079	0.00117907614
train_4262	NP	0.00853828274	0.00448938192	0.0032807485	0.0067201732	0.00343558625	0.00026674103	0.00256890042	0.00216033953	0.0105226238	0.01196001752	4.156977e-05	0.00493670826	0.0014098397
train_4263	NP	0.00850498242	0.003640268929	0.00294073859	0.004001000012	0.00408402535	7.524495e-05	0.00208390976	0.00192874508	0.009862995887	0.01034211256	1.49014e-05	0.004359093078	0.000987134966
train_4264	NP	0.008550398301	0.003975180464	0.00354560012	0.005679536373	0.003886429998	0.000141458313	0.002501816827	0.00268496249	0.011069604376	0.01153897332	1.485338e-05	0.004456235075	0.001435027184
train_4265	NP	0.007615782208	0.00429987351	0.0036666928	0.00464712207	0.003268397664	0.00017955656	0.00251780549	0.001754232498	0.009993774182	0.01123801085	3.340331e-05	0.004287184097	0.00110217146
train_4266	NP	0.00645600737	0.00402082932	0.00218493122	0.0045406017	0.00318677585	0.00023925958	0.002197640181	0.00145007608	0.007249002275	0.00862477326	1.869476e-05	0.00336630061	0.00092693298
train_4267	NP	0.005233177015	0.002433610052	0.0022462521	0.00369644345	0.00211006191	9.9066e-05	0.00169853843	0.001195366248	0.006595683333	0.00777953788	1.449224e-05	0.002745028809	0.0008227893
train_4268	NP	0.008684790595	0.00387028642	0.00342682662	0.005561076297	0.00406395131	0.000136611061	0.00278597861	0.001914424166	0.01116775655	0.0121986249	1.26866e-05	0.004645354851	0.00108042992
train_4269	NP	0.008098085	0.00461575168	0.0033786187	0.0054057725	0.003892090641	0.000167368793	0.002308845822	0.00230273464	0.01006389008	0.0105788883	4.86216e-05	0.003964757572	0.00149054588
train_427	MD	0.006547518	0.0024422801	0.0022451203	0.0029146913	0.0029717385	2.94418e-05	0.002208238	0.0010816267	0.0066322491	0.008384061	2.29553e-05	0.00326208247	0.0007313674
train_4270	NP	0.00629362987	0.003700805329	0.00258878474	0.003769811928	0.0028742007	0.00012073333	0.001815576381	0.00141586609	0.00744121229	0.00812418002	1.6246401e-05	0.00354050713	0.00080540225
train_4271	H	0.00696321067	0.004300180588	0.0032437854	0.00689548875	0.003049920652	0.00024160164	0.002703876646	0.00177020555	0.01006613958	0.01022116313	5.539248e-05	0.004060261465	0.001553664859
train_4272	H	0.006446760798	0.003892128957	0.003271662351	0.00567446473	0.002365791095	0.000181414111	0.00260350101	0.001979270741	0.00993532061	0.0100869119	5.66736e-05	0.003479705495	0.00128398799
train_4273	NP	0.007586120626	0.003560803953	0.003038679744	0.005565330458	0.003969891914	0.000197394775	0.00248830726	0.001719061791	0.010044953638	0.0118630825	1.3831616e-05	0.004328951824	0.001099215042
train_4274	NP	0.005725081327	0.002955665709	0.0029009904	0.003810855957	0.00216709988	9.940907e-05	0.00177376304	0.00147104511	0.00704870145	0.00846377809	4.04054e-05	0.00299642436	0.00087193549
train_4275	NP	0.00582794136	0.0031145387	0.002314600597	0.003640748419	0.0025454151	5.0029179e-05	0.001975702224	0.00130992137	0.007593292686	0.00829905861	6.81535e-06	0.002985982509	0.00072255809
train_4276	NP	0.006935039612	0.003365404883	0.002722851157	0.004216602552	0.003179721546	0.000140172324	0.00221103523	0.00169143507	0.008186897577	0.010230357918	1.851397e-05	0.0037600608168	0.00094718746
train_4277	H	0.0055888183	0.0033555508	0.0023560883	0.00359587076	0.00237359363	7.18634e-05	0.00203155772	0.00140245001	0.00695680153	0.00769132306	2.67976e-05	0.0029521717	0.000974151
train_4278	H	0.0047912335	0.00207870113	0.00337000006	0.00321907961	0.00176093436	0.000123964	0.0015322373	0.0011264547	0.00607077218	0.00809877844	2.11405e-05	0.00275673457	0.00072595784
train_4279	NP	0.006577796022	0.00361283339	0.002684215546	0.005222338936	0.00230675651	0.00019001767	0.002494105502	0.00167215273	0.008406382826	0.0083377712	3.123183e-05	0.00336195298	0.001127759151
train_428	MD	0.006925584243	0.00308103663	0.00247214395	0.003770360646	0.00379779348	0.000101799225	0.002482223402	0.001241126539	0.007566257636	0.008706626135	1.374004e-05	0.003195345446	0.0007862793
train_4280	H	0.00875675592	0.00485325047	0.003320108941	0.006673754397	0.003963294568	0.000231340733	0.002971383522	0.00234565792	0.011222320581	0.0110128522	4.28853e-05	0.004743077862	0.001437558153
train_4281	H	0.00829602408	0.00440849978	0.003718765961	0.006312670129	0.003015779017	0.00023335485	0.002981381133	0.00219637042	0.010999238829	0.0116937935	7.491041e-05	0.004279754898	0.00158756835
train_4282	H	0.00739695646	0.00409672273	0.00319244482	0.00576924735	0.002653900949	0.000199983066	0.00224118385	0.00219711014	0.010000861062	0.01021172494	5.42486e-05	0.00373901793	0.0013162885
train_4283	NP	0.00760687958	0.00435102725	0.0037739109	0.00563198727	0.00333490021	8.955725e-05	0.00252642438	0.00194142287	0.01123287004	0.01068404775	1.97629e-05	0.00435851422	0.00113314473
train_4284	H	0.00588856232	0.00353285253	0.0024977697	0.00306917809	0.00201231843	8.156929e-05	0.0019446076	0.00154593719	0.0079648296	0.00858036463	9.01515e-06	0.00289273377	0.00096529328
train_4285	NP	0.0073135071	0.00395000866	0.00284018963	0.00642656925	0.00386532687	0.00024773578	0.00202305509	0.00193962812	0.00933169319	0.00962724318	8.42299e-05	0.004224553326	0.0014218876
train_4286	NP	0.006892495487	0.00380765029	0.0031673036	0.004755017974	0.00248337221	0.00014347128	0.002167068022	0.0018358175	0.008965710258	0.00965675418	3.62155e-05	0.003573290751	0.00101192757
train_4287	H	0.00656996107	0.003367738468	0.00440604536	0.002655526953	0.001492173693	4.9137675e-05	0.001871011551	0.000651744228	0.008269874407	0.010146231	3.90706e-06	0.004040937957	0.00031714329
train_4288	MBD	0.008243717961	0.003033500146	0.003119508772	0.004396036287	0.0036505765867	8.36455502e-05	0.002581541047	0.001852569807	0.009333867631	0.01088178825	1.793223e-05	0.0040500931831	0.000899076842
train_4289	MBD	0.008533989237	0.003726556596	0.00304665296	0.005014731447	0.004282154393	0.000126118639	0.002416978443	0.00193478124	0.010340875927	0.01027206234	1.32241e-05	0.004247811374	0.00110559336
train_429	MD	0.0064880454	0.00268906537	0.0022976368	0.0032597765	0.00333540706	6.484461e-05	0.002394743	0.001077133	0.0071675018	0.00822770202	3.04145e-05	0.00271768567	0.00058457913
train_4290	MBD	0.007505573616	0.003139389567	0.002862542904	0.004610475453	0.002783113111	0.000101482772	0.002571871263	0.001744134463	0.008893507766	0.0111698803	1.940317e-05	0.004305472757	0.00107903286
train_4291	MBD	0.007730768471	0.003730456533	0.0027319619	0.006094334998	0.004073967664	0.00026206004	0.002356316492	0.00188983671	0.008649822826	0.009586046937	4.7625e-05	0.0045997159	0.001208258631
train_4292	H	0.008465632759	0.002954992419	0.00256521237	0.0038626335	0.004957328966	8.719667e-05	0.002868919402	0.001599416451	0.009140517769	0.009838905597	9.1499e-06	0.00360926555	0.000817612215
train_4293	H	0.008483215749	0.003042999892	0.00320368519	0.004179668037	0.003788469678	8.0040109e-05	0.002523722869	0.00182973406	0.009315514663	0.00992052968	1.5684442e-05	0.003348637705	0.000942711505
train_4294	H	0.008813492075	0.003427231672	0.00308907514	0.004350522392	0.003235876637	8.0831722e-05	0.00265972134	0.002391873225	0.010085824293	0.010745047551	1.1354296e-05	0.004020017723	0.00101656105
train_4295	H	0.007426736667	0.005074999069	0.00408650868	0.0030557882133	0.00175183342	3.6711483e-05	0.001899775737	0.001370515088	0.008415223673	0.00955588775	5.06278e-06	0.00386579477	0.000554475104
train_4296	H	0.00820598929	0.003962847443	0.0026821906	0.005771930528	0.00387626973	0.00020920941	0.002557304309	0.002139040504	0.009704506809	0.00935435846	2.833071e-05	0.004236958079	0.001096888007
train_4297	MBD	0.007630388409	0.003732800658	0.002654086017	0.0061066846	0.003595896089	0.00010697733	0.0026066708956	0.001709870423	0.009753756893	0.00895860529	4.7183185e-05	0.004291355603	0.001083207344
train_4298	MBD	0.007984915508	0.002907932407	0.00279845375	0.003621356815	0.002747521461	0.00010800388	0.002689041881	0.001388370776	0.008219737926	0.010003906534	1.13413e-05	0.003177870861	0.00082288013
train_4299	MBD	0.008396827406	0.003510723948	0.0028796079	0.004261224292	0.003251077643	4.948091e-05	0.002149662338	0.002034919122	0.009773838702	0.00978450488	1.1142267e-05	0.003915069596	0.000921062367
train_43	H	0	0	0	0	0	0	7.55072e-07	0	0	7.55072e-07	0	0	0
train_430	MD	0.007591882662	0.00351939783	0.0025318084	0.00477412703	0.00453782601	0.00015253692	0.00194938063	0.00148231962	0.007690112816	0.0082425885	3.469813e-05	0.00393463266	0.00081925828
train_4300	MBD	0.007227975341	0.003727865336	0.00261200304	0.005165428928	0.002860452348	0.00017883772	0.002393018017	0.001654437526	0.008568815455	0.00942764536	1.6424486e-05	0.0035224765938	0.0011359759
train_4301	MBD	0.006407867024	0.0049194449588	0.004593485975	0.003087771385	0.001505105375	4.8911813e-05	0.001779040331	0.000744760314	0.00791501734	0.00978814635	6.090181e-06	0.004160211096	0.000320945675
