Sample	(<i>Z</i>)-butanethiol-<i>S</i>-oxide biosynthesis	(R)- and (S)-3-hydroxybutyrate biosynthesis	1,5-anhydrofructose degradation	2-aminoethylphosphonate degradation I	2-aminoethylphosphonate degradation II	3-methylbutanol biosynthesis	<i>Methanobacterium thermoautotrophicum</i> biosynthetic metabolism	<i>all-trans</i>-farnesol biosynthesis	<i>trans, trans</i>-farnesyl diphosphate biosynthesis	AEROBIC-RESPIRATION	AMINE-DEG	ANAEROBIC-RESPIRATION	AROMATIC-COMPOUNDS-BIOSYN	AROMATIC-COMPOUNDS-DEGRADATION	Acetoin-Biosynthesis	Acetyl-CoA-Biosynthesis	Acetyl-CoA-Butyrate	Acid-Resistance	Activation	Alcohol-Degradation	Aldehyde-Degradation	Amino-Acid-Biosynthesis	Amino-Acid-Degradation	Aminoacyl-tRNAs-Charging	Antibiotic-Resistance	Arsenate-Detoxification	Butanediol-Biosynthesis	C1-COMPOUNDS	C4 photosynthetic carbon assimilation cycle, NAD-ME type	C4 photosynthetic carbon assimilation cycle, NADP-ME type	C4 photosynthetic carbon assimilation cycle, PEPCK type	CARBOXYLATES-DEG	CHEMOAUTOTROPHIC-ENERGY-METABOLISM	CHLORINATED-COMPOUNDS-DEG	Carbohydrates-Biosynthesis	Carbohydrates-Degradation	Cell-Structure-Biosynthesis	Cofactor-Biosynthesis	Cyanide-Detoxification	Electron-Transfer	Entner-Duodoroff-Pathways	Fatty-Acid-and-Lipid-Degradation	GLYCOLYSIS-VARIANTS	HORMONE-DEG	HORMONE-SYN	Hydrogen-Production	Interconversion	Lipid-Biosynthesis	METHANOGENESIS	Mercury-Detoxification	Metabolic-Regulators	NADH repair	NUCLEO-DEG	Noncarbon-Nutrients	Nucleotide-Biosynthesis	OTHER-ENERGY	Other-Degradation	Other-biosynthesis	Pentose-Phosphate-Cycle	Polyamine-Biosynthesis	Polymer-Degradation	Protein-Degradation	Protein-Modification	Pyruvate-Degradation	Rubisco shunt	SECONDARY-METABOLITE-BIOSYNTHESIS	SECONDARY-METABOLITE-DEGRADATION	Siderophores-Biosynthesis	Steroids-Degradation	TCA-VARIANTS	anaerobic energy metabolism (invertebrates, cytosol)	anaerobic energy metabolism (invertebrates, mitochondrial)	ascorbate glutathione cycle	benzoate fermentation (to acetate and cyclohexane carboxylate)	bisabolene biosynthesis	chitin degradation to ethanol	citrulline biosynthesis	crotonate fermentation (to acetate and cyclohexane carboxylate)	detoxification of reactive carbonyls in chloroplasts	ethylene biosynthesis IV	ethylene glycol biosynthesis	ethylmalonyl pathway	farnesylcysteine salvage pathway	fluoroacetate degradation	glutathione-mediated detoxification II	glyoxylate cycle	heterolactic fermentation	isopropanol biosynthesis	lactate biosynthesis (archaea)	long chain fatty acid ester synthesis for microdiesel production	methyl ketone biosynthesis	methylaspartate cycle	mixed acid fermentation	mycothiol-mediated detoxification	oxidized GTP and dGTP detoxification	photorespiration	photosynthesis light reactions	photosynthetic 3-hydroxybutyrate biosynthesis	pyruvate fermentation to hexanol	sedoheptulose bisphosphate bypass	succinate fermentation to butyrate	superoxide radicals degradation	superpathway of C28 brassinosteroid biosynthesis	superpathway of glycolysis and Entner-Doudoroff	superpathway of glyoxylate cycle and fatty acid degradation
SRR5946992	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	3.0	7.0	5.0	5.0	14.0	3.0	0.0	1.0	2.0	2.0	8.0	4.0	64.0	47.0	1.0	3.0	0.0	2.0	11.0	1.0	1.0	1.0	13.0	2.0	3.0	73.0	41.0	22.0	99.0	0.0	0.0	0.0	6.0	8.0	1.0	8.0	2.0	1.0	43.0	2.0	0.0	1.0	0.0	19.0	30.0	37.0	0.0	5.0	8.0	4.0	15.0	21.0	0.0	1.0	15.0	1.0	148.0	36.0	0.0	1.0	8.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0
SRR5946993	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	3.0	12.0	3.0	7.0	24.0	3.0	1.0	1.0	2.0	2.0	10.0	5.0	68.0	56.0	1.0	3.0	2.0	2.0	13.0	1.0	1.0	1.0	13.0	3.0	3.0	74.0	45.0	25.0	109.0	0.0	1.0	2.0	12.0	8.0	1.0	11.0	3.0	1.0	45.0	1.0	0.0	1.0	1.0	21.0	40.0	38.0	3.0	6.0	12.0	4.0	19.0	27.0	2.0	1.0	15.0	1.0	165.0	36.0	0.0	1.0	8.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0
SRR5946995	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	19.0	3.0	8.0	24.0	3.0	1.0	1.0	2.0	2.0	12.0	5.0	68.0	58.0	1.0	2.0	2.0	2.0	14.0	1.0	1.0	1.0	16.0	3.0	3.0	77.0	45.0	24.0	105.0	0.0	1.0	0.0	19.0	8.0	2.0	9.0	4.0	1.0	48.0	1.0	0.0	1.0	0.0	20.0	40.0	36.0	2.0	5.0	12.0	4.0	20.0	25.0	2.0	1.0	16.0	1.0	161.0	39.0	0.0	4.0	8.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0
SRR5946996	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	3.0	8.0	3.0	5.0	10.0	3.0	0.0	1.0	2.0	2.0	9.0	4.0	60.0	46.0	1.0	3.0	0.0	2.0	10.0	1.0	1.0	1.0	9.0	2.0	2.0	68.0	38.0	20.0	94.0	0.0	1.0	0.0	12.0	8.0	2.0	6.0	2.0	1.0	43.0	1.0	0.0	1.0	0.0	14.0	26.0	36.0	0.0	5.0	8.0	4.0	16.0	15.0	2.0	1.0	13.0	1.0	149.0	30.0	3.0	1.0	8.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0
SRR5947000	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	3.0	11.0	7.0	7.0	24.0	3.0	1.0	1.0	2.0	2.0	12.0	5.0	71.0	56.0	1.0	3.0	0.0	2.0	13.0	1.0	1.0	1.0	16.0	3.0	4.0	77.0	43.0	23.0	110.0	1.0	1.0	1.0	13.0	8.0	2.0	9.0	4.0	1.0	46.0	2.0	0.0	1.0	0.0	20.0	39.0	40.0	3.0	6.0	11.0	4.0	16.0	23.0	0.0	1.0	15.0	1.0	160.0	37.0	0.0	1.0	8.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0
SRR5947001	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	20.0	7.0	7.0	25.0	3.0	1.0	1.0	2.0	2.0	11.0	5.0	66.0	55.0	1.0	3.0	0.0	2.0	14.0	1.0	1.0	1.0	16.0	3.0	3.0	73.0	42.0	23.0	103.0	0.0	1.0	2.0	19.0	8.0	2.0	8.0	4.0	1.0	46.0	1.0	0.0	1.0	0.0	19.0	32.0	35.0	2.0	8.0	10.0	4.0	20.0	23.0	2.0	1.0	15.0	1.0	158.0	36.0	0.0	4.0	8.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0
SRR5947003	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	6.0	3.0	4.0	13.0	3.0	0.0	1.0	1.0	2.0	5.0	4.0	50.0	21.0	1.0	0.0	0.0	2.0	6.0	0.0	0.0	0.0	7.0	1.0	1.0	42.0	33.0	13.0	55.0	0.0	0.0	0.0	5.0	7.0	1.0	6.0	0.0	1.0	34.0	1.0	0.0	1.0	0.0	15.0	24.0	29.0	0.0	3.0	6.0	2.0	11.0	12.0	0.0	0.0	13.0	1.0	129.0	28.0	0.0	1.0	5.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
SRR5947004	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	18.0	5.0	6.0	26.0	3.0	1.0	1.0	2.0	2.0	11.0	4.0	65.0	55.0	1.0	3.0	2.0	2.0	12.0	1.0	1.0	1.0	14.0	3.0	4.0	78.0	45.0	24.0	109.0	0.0	1.0	0.0	9.0	8.0	1.0	8.0	3.0	1.0	45.0	2.0	0.0	1.0	1.0	19.0	38.0	39.0	3.0	6.0	12.0	4.0	20.0	22.0	2.0	1.0	15.0	1.0	159.0	37.0	1.0	1.0	8.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0
SRR5947007	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	26.0	7.0	8.0	35.0	3.0	1.0	1.0	2.0	2.0	12.0	5.0	72.0	62.0	1.0	2.0	2.0	2.0	16.0	1.0	1.0	1.0	19.0	3.0	3.0	77.0	49.0	26.0	122.0	0.0	1.0	2.0	19.0	8.0	5.0	10.0	3.0	1.0	58.0	2.0	0.0	1.0	1.0	22.0	45.0	40.0	1.0	11.0	13.0	4.0	19.0	21.0	2.0	0.0	15.0	1.0	199.0	42.0	4.0	4.0	8.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
SRR5947008	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	27.0	7.0	8.0	35.0	3.0	1.0	1.0	2.0	2.0	12.0	5.0	67.0	57.0	1.0	1.0	2.0	2.0	15.0	1.0	1.0	1.0	19.0	3.0	3.0	71.0	46.0	23.0	117.0	1.0	1.0	2.0	16.0	8.0	5.0	13.0	3.0	1.0	57.0	2.0	0.0	1.0	0.0	20.0	43.0	39.0	1.0	8.0	13.0	4.0	18.0	17.0	2.0	0.0	15.0	1.0	198.0	41.0	7.0	4.0	8.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
SRR5947010	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	10.0	5.0	7.0	17.0	3.0	1.0	1.0	2.0	2.0	10.0	5.0	66.0	50.0	1.0	3.0	0.0	2.0	10.0	1.0	1.0	1.0	11.0	3.0	3.0	73.0	39.0	22.0	102.0	0.0	1.0	0.0	18.0	8.0	2.0	8.0	3.0	1.0	44.0	1.0	0.0	1.0	0.0	19.0	31.0	36.0	2.0	6.0	11.0	4.0	16.0	23.0	0.0	1.0	15.0	1.0	157.0	33.0	0.0	4.0	8.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0
SRR5947012	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	3.0	9.0	3.0	6.0	15.0	3.0	1.0	1.0	2.0	2.0	10.0	4.0	64.0	47.0	1.0	3.0	0.0	2.0	11.0	1.0	1.0	1.0	12.0	2.0	3.0	76.0	39.0	22.0	94.0	1.0	1.0	2.0	9.0	8.0	1.0	8.0	2.0	1.0	42.0	1.0	0.0	1.0	0.0	13.0	27.0	36.0	3.0	3.0	8.0	4.0	13.0	21.0	0.0	1.0	15.0	1.0	153.0	31.0	0.0	1.0	8.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0
SRR5947017	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	9.0	7.0	5.0	17.0	3.0	1.0	1.0	2.0	2.0	12.0	5.0	69.0	54.0	1.0	4.0	0.0	2.0	13.0	1.0	1.0	1.0	14.0	3.0	3.0	79.0	43.0	23.0	108.0	0.0	1.0	0.0	19.0	8.0	2.0	8.0	4.0	1.0	45.0	2.0	0.0	1.0	1.0	20.0	34.0	38.0	3.0	6.0	12.0	4.0	16.0	22.0	0.0	1.0	15.0	1.0	161.0	36.0	3.0	1.0	8.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0
SRR5947019	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	12.0	5.0	5.0	18.0	3.0	1.0	1.0	2.0	2.0	12.0	5.0	63.0	52.0	1.0	3.0	1.0	2.0	12.0	1.0	1.0	1.0	12.0	3.0	4.0	76.0	45.0	23.0	111.0	0.0	1.0	2.0	15.0	8.0	2.0	10.0	4.0	1.0	44.0	2.0	0.0	1.0	1.0	20.0	33.0	38.0	3.0	6.0	11.0	4.0	17.0	22.0	0.0	1.0	15.0	1.0	160.0	32.0	3.0	1.0	8.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0
SRR5947022	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	16.0	7.0	5.0	14.0	3.0	1.0	1.0	2.0	2.0	10.0	5.0	69.0	53.0	1.0	4.0	1.0	2.0	13.0	1.0	1.0	1.0	13.0	2.0	3.0	74.0	44.0	26.0	107.0	0.0	1.0	0.0	9.0	8.0	1.0	8.0	2.0	1.0	45.0	2.0	0.0	1.0	0.0	19.0	37.0	40.0	3.0	3.0	8.0	4.0	17.0	20.0	0.0	1.0	15.0	1.0	156.0	37.0	0.0	1.0	8.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0
SRR5947024	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	3.0	8.0	3.0	5.0	15.0	3.0	0.0	1.0	2.0	2.0	11.0	5.0	66.0	47.0	1.0	3.0	0.0	2.0	14.0	1.0	1.0	1.0	14.0	2.0	3.0	73.0	41.0	22.0	101.0	1.0	1.0	0.0	11.0	8.0	2.0	8.0	2.0	1.0	43.0	2.0	0.0	1.0	1.0	19.0	34.0	37.0	2.0	5.0	11.0	4.0	16.0	21.0	2.0	1.0	15.0	1.0	154.0	31.0	0.0	1.0	8.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0
SRR5947025	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	18.0	5.0	7.0	23.0	3.0	1.0	1.0	2.0	2.0	12.0	5.0	69.0	56.0	1.0	2.0	0.0	2.0	12.0	1.0	1.0	1.0	15.0	3.0	3.0	73.0	46.0	25.0	109.0	0.0	0.0	2.0	18.0	8.0	2.0	11.0	3.0	1.0	46.0	1.0	0.0	1.0	0.0	20.0	46.0	38.0	2.0	9.0	10.0	4.0	17.0	23.0	2.0	1.0	15.0	1.0	162.0	39.0	0.0	4.0	8.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0
SRR5947027	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	3.0	11.0	3.0	6.0	21.0	3.0	1.0	1.0	2.0	2.0	12.0	5.0	67.0	54.0	1.0	2.0	0.0	2.0	13.0	1.0	1.0	1.0	14.0	2.0	3.0	78.0	44.0	24.0	113.0	1.0	1.0	0.0	14.0	8.0	2.0	9.0	2.0	1.0	44.0	2.0	1.0	1.0	1.0	21.0	38.0	38.0	3.0	5.0	11.0	4.0	17.0	22.0	0.0	1.0	15.0	1.0	160.0	36.0	0.0	1.0	8.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0
SRR5947028	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	10.0	3.0	5.0	13.0	3.0	1.0	1.0	2.0	2.0	12.0	5.0	63.0	53.0	1.0	2.0	1.0	2.0	13.0	1.0	1.0	1.0	13.0	3.0	4.0	76.0	43.0	23.0	105.0	0.0	1.0	2.0	15.0	8.0	2.0	8.0	3.0	1.0	44.0	1.0	0.0	1.0	1.0	19.0	37.0	36.0	1.0	7.0	11.0	4.0	19.0	23.0	2.0	1.0	16.0	1.0	158.0	36.0	0.0	4.0	8.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0
SRR5947029	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	3.0	8.0	3.0	5.0	13.0	3.0	1.0	1.0	2.0	2.0	9.0	4.0	61.0	47.0	1.0	3.0	1.0	2.0	10.0	1.0	1.0	1.0	12.0	3.0	3.0	75.0	43.0	21.0	94.0	0.0	1.0	0.0	4.0	8.0	1.0	7.0	2.0	1.0	41.0	1.0	0.0	1.0	0.0	13.0	25.0	36.0	1.0	4.0	7.0	4.0	14.0	21.0	0.0	1.0	14.0	1.0	151.0	34.0	0.0	1.0	8.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0
SRR5947031	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	9.0	3.0	6.0	18.0	3.0	1.0	1.0	2.0	2.0	11.0	5.0	67.0	50.0	1.0	3.0	0.0	2.0	12.0	1.0	1.0	1.0	13.0	2.0	4.0	78.0	43.0	25.0	102.0	0.0	1.0	0.0	12.0	8.0	2.0	9.0	3.0	1.0	45.0	2.0	0.0	1.0	0.0	20.0	38.0	38.0	3.0	5.0	11.0	4.0	16.0	22.0	0.0	1.0	15.0	1.0	160.0	37.0	0.0	1.0	8.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0
SRR5947032	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	10.0	3.0	5.0	15.0	3.0	1.0	1.0	2.0	2.0	9.0	5.0	65.0	50.0	1.0	2.0	1.0	2.0	13.0	1.0	1.0	1.0	17.0	3.0	3.0	79.0	45.0	23.0	109.0	0.0	1.0	0.0	10.0	8.0	1.0	9.0	4.0	1.0	46.0	2.0	0.0	1.0	1.0	19.0	37.0	37.0	3.0	5.0	9.0	4.0	16.0	21.0	0.0	2.0	15.0	1.0	159.0	35.0	0.0	1.0	8.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0
SRR5947036	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	22.0	7.0	8.0	19.0	3.0	1.0	1.0	2.0	2.0	12.0	4.0	65.0	56.0	1.0	2.0	2.0	2.0	14.0	1.0	1.0	1.0	19.0	3.0	3.0	73.0	44.0	26.0	104.0	0.0	1.0	0.0	20.0	8.0	3.0	9.0	4.0	1.0	47.0	1.0	0.0	1.0	0.0	21.0	36.0	38.0	3.0	7.0	13.0	4.0	17.0	21.0	0.0	1.0	16.0	1.0	172.0	38.0	4.0	4.0	8.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0
SRR5947040	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	3.0	11.0	7.0	5.0	14.0	3.0	1.0	1.0	2.0	2.0	12.0	4.0	61.0	45.0	1.0	3.0	0.0	2.0	11.0	1.0	1.0	1.0	12.0	3.0	3.0	72.0	41.0	22.0	97.0	0.0	1.0	0.0	9.0	8.0	2.0	7.0	3.0	1.0	42.0	1.0	0.0	1.0	0.0	18.0	31.0	38.0	2.0	6.0	9.0	4.0	15.0	23.0	2.0	1.0	15.0	1.0	152.0	32.0	0.0	1.0	8.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0
SRR5947041	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	3.0	9.0	3.0	5.0	13.0	3.0	1.0	1.0	2.0	2.0	10.0	5.0	65.0	52.0	1.0	3.0	1.0	2.0	11.0	1.0	1.0	1.0	13.0	2.0	3.0	77.0	43.0	24.0	104.0	0.0	1.0	2.0	11.0	8.0	2.0	9.0	2.0	1.0	45.0	2.0	0.0	1.0	0.0	20.0	38.0	37.0	1.0	4.0	12.0	4.0	16.0	25.0	0.0	1.0	15.0	1.0	156.0	35.0	0.0	1.0	8.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0
SRR5947042	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	3.0	7.0	3.0	5.0	9.0	3.0	1.0	1.0	2.0	2.0	8.0	5.0	57.0	43.0	1.0	2.0	1.0	2.0	11.0	1.0	1.0	1.0	11.0	3.0	3.0	74.0	39.0	21.0	98.0	0.0	1.0	1.0	6.0	8.0	1.0	7.0	3.0	1.0	43.0	2.0	0.0	1.0	0.0	17.0	29.0	37.0	1.0	4.0	7.0	4.0	15.0	23.0	0.0	1.0	15.0	1.0	153.0	34.0	0.0	1.0	8.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0
SRR5947044	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	3.0	11.0	5.0	7.0	20.0	3.0	1.0	1.0	2.0	2.0	11.0	4.0	64.0	51.0	1.0	2.0	1.0	2.0	13.0	1.0	1.0	1.0	12.0	2.0	4.0	75.0	44.0	23.0	110.0	0.0	1.0	0.0	19.0	8.0	2.0	7.0	3.0	1.0	45.0	2.0	0.0	1.0	0.0	19.0	31.0	37.0	1.0	7.0	10.0	4.0	15.0	21.0	0.0	1.0	15.0	1.0	157.0	35.0	0.0	4.0	8.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0
SRR5947045	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	11.0	3.0	6.0	22.0	3.0	1.0	1.0	2.0	2.0	11.0	5.0	68.0	52.0	1.0	3.0	1.0	2.0	13.0	1.0	1.0	1.0	13.0	3.0	3.0	79.0	43.0	25.0	108.0	0.0	1.0	2.0	16.0	8.0	1.0	9.0	2.0	1.0	46.0	2.0	0.0	1.0	0.0	20.0	37.0	38.0	1.0	7.0	9.0	4.0	16.0	25.0	0.0	1.0	15.0	1.0	162.0	39.0	0.0	1.0	8.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0
