,Biosynthesis_of_Cofactors_and_Vitamins,Carbohydrate_metabolism,Cellular_Structure_and_Modification_of_Macromolecules,Central_metabolism_and_energy,Lipid_metabolism,Metabolism_of_Alcohols_and_Aldehydes,Metabolism_of_Aromatic_Compounds_and_Xenobiotics,Metabolism_of_Carboxylic_Acids,Metabolism_of_amino_acids_and_derivatives,None,Nucleotide_and_Nucleic_Acid_Metabolism,Signaling_and_Regulation_Metabolism,Specialized_and_Miscellaneous_Routes,group
train_3992,0.00816601883,0.004468747604,0.00299946436,0.006035112133,0.004968246558,0.00036085391,0.00113700624,0.0012113948399999999,0.009584357001,0.0012260768399999999,0.00930084397,4.12672e-05,0.0049548817470000004,CD
train_3993,0.00800718058,0.003861838994,0.00328602732,0.003853021486,0.003198136627,0.000100548272,0.0005234928906,0.00143882047,0.009446567973,0.00124681344,0.011658377009,1.543752e-05,0.003999581925,H
train_3994,0.007755421138,0.00383685449,0.00578288767,0.0029089727399999998,0.001144346503,5.2419945000000006e-05,0.000246391608,0.00098585358,0.009424778926,0.00052125016,0.011323225404,4.432363e-06,0.004341312579,H
train_3995,0.008340428498,0.002922731795,0.00323034603,0.002979947016,0.003595310094,9.9716106e-05,0.000416312586,0.001184116841,0.00923526027,0.0011437372,0.01152619694,6.14057e-06,0.003873637613,H
train_3996,0.008868342156,0.002988690646,0.003414750824,0.003109772373,0.004383206763,8.0182244e-05,0.00059801255,0.001362518101,0.010091641625,0.0010777051999999998,0.0114944239,9.429548000000001e-06,0.004101094954,CD
train_3997,0.00742094926,0.0024092013079999998,0.0023939081999999998,0.003277494132,0.0036659768,0.000122908,0.0006872295168,0.0010102038858,0.008073398947,0.0008814040999999999,0.01012501503,2.546268e-05,0.00293142329,H
train_3998,0.007357711102,0.002879513573,0.002988858501,0.00311504814,0.0031379226394,5.1603524999999997e-05,0.00033884629,0.001319650273,0.009323069896,0.0010546336609999999,0.01014559821,7.162399e-06,0.0036270407094,H
train_3999,0.0061264649260000005,0.0030892429,0.00548373739,0.002621971745,0.000804520135,2.643688e-05,6.9825346e-05,0.000375208966,0.009153985966,0.00021065058,0.00993974828,4.90344e-06,0.004228908449,H
train_4000,0.007760496999,0.00317687064,0.00436925391,0.002829748398,0.002054591554,8.811311000000001e-05,0.000324593955,0.0008484740640000001,0.008294379202,0.0006558085639999999,0.01072585612,1.6723419999999998e-05,0.004339360099,CD
train_4001,0.00928407335,0.002937292284,0.0032373123,0.003157259552,0.003429397576,8.0757229e-05,0.0005167816669,0.0013710806206999999,0.00908200805,0.00118166324,0.01172743643,1.67689e-05,0.004026952046,CD
train_4002,0.00630034126,0.003871401797,0.005566456409,0.00482445374,0.0031037002899999997,0.000198653719,0.000189187796,0.0009346223000000001,0.01136477534,0.0006956243,0.01076255684,4.80354e-05,0.004987789318,CD
train_4003,0.00800272927,0.003852618548,0.0030494061950000003,0.002823033889,0.0046294553522,0.000106361661,0.00036944072,0.002029821021,0.01010649221,0.00111521994,0.01216029483,5.13034e-06,0.0044304822529,CD
train_4004,0.00665701463,0.00231354209,0.0021804638,0.003239220365,0.00416453796,0.00016010696000000001,0.0006091074160000001,0.001106221592,0.00752927349,0.00087914394,0.00883162481,2.1555190000000003e-05,0.003508691441,CD
train_4005,0.007775866906,0.00254647782,0.002745926405,0.00291865269,0.002788193732,5.809631e-05,0.000555638832,0.001108350516,0.007820859103,0.0010233531,0.010238159271,1.247228e-05,0.003563190282,CD
train_4006,0.009588143081,0.0024298739099999998,0.0056835961830000005,0.00202629371,0.0011017259634,1.57954891e-05,0.00015141151,0.0008584467490000001,0.007068093245,0.0005681571200000001,0.01516692003,3.99959e-06,0.003455071794,CD
train_4007,0.008019679608,0.004533227206,0.004049777672,0.0054989841659999995,0.003863150235,0.0001282325352,0.00104722087,0.001764194083,0.01348847553,0.0018103251,0.01101300726,2.0848711e-05,0.0046555919973,H
train_4008,0.01120897833,0.00309569084,0.0041581444,0.003896922078,0.004595547288,0.000122673126,0.000813100878,0.00160242391,0.011630556517,0.00124017843,0.0133985205,1.240111e-05,0.005012491077,H
train_4009,0.00925444579,0.00384352142,0.00562958423,0.003738655506,0.003057360099,0.0001013442173,0.0004719647,0.001503592017,0.01261531213,0.00087492248,0.014335647590999999,2.3603202e-05,0.00524965203,H
train_4010,0.005778478552,0.0032359227,0.0036234113,0.0030036761259999998,0.002195921946,5.129866e-05,0.0002162754365,0.0015165138015,0.00801683481,0.000722476245,0.01163145351,3.1155569999999997e-06,0.00464970643,H
train_4011,0.00892002882,0.002190505691,0.003540193026,0.002649889379,0.003750585667,5.4440913e-05,0.000646392073,0.001325037668,0.01089495863,0.000871699141,0.01174500035,2.07202e-06,0.003669168756,H
train_4012,0.010298209963,0.004247918759,0.003917397219,0.0037780061669999998,0.004653689163,4.7081435e-05,0.000410907326,0.00267805168,0.014187059252,0.0014602771910000002,0.01428285618,7.68416e-06,0.004774260108,H
train_4013,0.01170987999,0.004319020673,0.00442574347,0.005319114007,0.004830399214,0.00027362997,0.0008553281300000001,0.00188678408,0.011759397769999999,0.00146145797,0.0120302093,5.4001329999999996e-05,0.00530861659,H
train_4014,0.007539967675,0.003178015586,0.00301927585,0.00397075704,0.004024760157,0.000136268769,0.000804345589,0.000943581649,0.008914788416,0.00096700786,0.01024930423,1.022295e-05,0.0036751809440000002,H
train_4015,0.00783574731,0.003264266242,0.00281803444,0.00428618366,0.005197109878,0.000202212442,0.000507966472,0.001394408725,0.00967401268,0.001138970138,0.0109797792,1.650028e-05,0.004002437757,H
train_4016,0.01006777905,0.00387511529,0.00532776368,0.003379584611,0.002535989064,4.3960689e-05,0.00046670131299999997,0.0021110101,0.012113087269,0.0013091813469999999,0.01319543641,3.27707e-06,0.004226414449,H
train_4017,0.010625589852,0.003248895943,0.004186759915,0.00389768878,0.00302091747,6.0795695000000004e-05,0.000451264274,0.001307799661,0.011855968085,0.00152987524,0.0136674399,8.46401e-06,0.0044329042217,H
train_4018,0.0111287234,0.00416721888,0.0037404531,0.00601300074,0.00686116467,0.00032552976,0.00078946975,0.00197886955,0.01147072605,0.00179606687,0.01253971372,6.89952e-05,0.005620770866,H
train_4019,0.01306890523,0.005777970147,0.0030873887900000003,0.009549598957,0.00925058355,0.000861818,0.00189844129,0.0025678753,0.01377016498,0.0021790153,0.01131945092,0.000172639646,0.006568218764,H
train_4020,0.00922105518,0.004739827214,0.006428896910000001,0.00552376647,0.00525595218,0.000182985117,0.000420839365,0.0018764532,0.009502125186,0.001945700604,0.01710793904,1.134902e-05,0.006038194549,H
train_4021,0.008328720071,0.00228889151,0.00352035249,0.003239597942,0.003527229558,5.088785e-05,0.0006096069829999999,0.001391790576,0.009650301632000001,0.0011613190400000001,0.01302610898,3.51909e-06,0.004143220081,H
train_4022,0.01090158838,0.00326722704,0.0038512905,0.00393539625,0.00400426503,0.000120412203,0.0009790214319999998,0.00149754746,0.010615595211,0.00144635823,0.01445515305,2.0587930000000002e-05,0.0036023843030000002,H
train_4023,0.006540042175,0.00327918171,0.0031824622,0.00454504336,0.0026887483599999998,9.7167023e-05,0.00075822573,0.0012497590399999999,0.01002037879,0.0012516724,0.00998784873,8.991222999999999e-06,0.003785573932,H
train_4024,0.00816105349,0.003093517686,0.003188654865,0.003228225928,0.004402201702,0.000104152677,0.00041422416699999997,0.00123120365,0.009394339685,0.0010545651,0.011594304667,2.904783e-05,0.004625360912,H
train_4025,0.00902004119,0.00250799943,0.00303248777,0.003404294018,0.004551749587,0.00011511913,0.000579517953,0.00139580921,0.009737694126,0.00111646584,0.01023322845,1.621146e-05,0.0038257939479999998,H
train_4026,0.010028042747000001,0.003715191789,0.003906438344,0.00415093102,0.0049348593426,0.0001021578771,0.000578601288,0.0017525167799999999,0.013484352702,0.001361419207,0.01371163695,1.606812e-05,0.0050788383041,H
train_4027,0.006541669196,0.004144345626,0.00246650767,0.004384786842,0.003920717331,0.00022399086,0.0005387885,0.00140138725,0.00919788235,0.0013448705,0.0089284556,3.118658e-05,0.003594358742,NP
train_4028,0.00676602758,0.0039669193660000004,0.003301910838,0.006357353513,0.001966799353,0.00022666999,0.0012996995760000002,0.00146035613,0.012244590403,0.001771156583,0.0116364789,9.329427e-05,0.0045078228609999995,NP
train_4029,0.00788590577,0.00446749444,0.00344866623,0.00546351637,0.00283900377,0.00021614455599999998,0.000585726433,0.00182340696,0.011500065088,0.0015168252080000001,0.0113376683,3.626192e-05,0.004080695562,NP
train_4030,0.005262048544,0.003018399573,0.003265293022,0.0036841117058,0.002210037959,8.712976e-05,0.0008748559920000001,0.001062119162,0.007814315269,0.001024916169,0.009672649115,1.323546e-05,0.003127797448,NP
train_4031,0.00632388604,0.003414675,0.00228155086,0.00373104664,0.00478555708,0.00017160196,0.000495675862,0.00111782327,0.00849034954,0.001127794344,0.00958795046,3.1254099999999996e-05,0.003486815883,NP
train_4032,0.00819980158,0.004949563418,0.00308566876,0.0076198659799999995,0.00500225281,0.00054594598,0.001339796384,0.00228724841,0.012540655265,0.00203792693,0.01063819361,0.0001127611,0.004890240909,NP
train_4033,0.01076204263,0.005807480394,0.0031115129,0.009133792695,0.00873152297,0.0006978178599999999,0.00103250636,0.00266285969,0.0128862783335,0.002156077739,0.01126299563,0.00011494519569999999,0.00613330013,H
train_4034,0.00842873295,0.00475698303,0.0025893373,0.007228263816,0.00580653848,0.0005358877,0.001258313349,0.00197421552,0.01041406426,0.00185819066,0.00954754983,0.00011804289999999999,0.005093066643,NP
train_4035,0.0067767098999999996,0.0033352982590000003,0.0028723489999999997,0.003609862065,0.003468006544,9.957738e-05,0.00119044443,0.0011292820000000001,0.008966673199,0.00102431384,0.009636234550000001,1.0165433999999999e-05,0.0037257672840000002,H
train_4036,0.006785495374,0.002734996224,0.00322136421,0.003198317252,0.002925768394,0.00013099564,0.0004713258816,0.0010370998836000001,0.0084920497,0.001104294273,0.01016835022,1.496726e-05,0.0038932830450000002,NP
train_4037,0.00664756711,0.00392429909,0.00277478815,0.005286344707,0.003799603747,0.00024425849999999997,0.001443032468,0.00134608943,0.01015949647,0.00159824753,0.00916331994,4.499508e-05,0.004134850294,NP
train_4038,0.00677227465,0.003866829807,0.0025354931,0.005532209641,0.00383684135,0.00033205556000000003,0.000652904379,0.00151873748,0.00936815785,0.001534168107,0.00913156574,6.127983e-05,0.0040661603539999995,NP
train_4039,0.005728091996,0.002741710465,0.0021897061650000002,0.003520134896,0.002409540821,0.000213694037,0.000651172714,0.00102539628,0.007682106167,0.00109018378,0.008496664,2.1368549999999997e-05,0.002772770586,NP
train_4040,0.007716114846,0.00560331528,0.003726175711,0.005643066289,0.002389482575,0.000175640161,0.001101265449,0.001670399254,0.012039618254,0.00148934187,0.0105762729,5.5739530999999995e-05,0.00367016,NP
train_4041,0.0063049571,0.0035438135,0.00206252,0.004885441884,0.0048909214199999995,0.00030551973,0.000473325833,0.00129611691,0.0081096392959,0.0012980976,0.008141756,7.01331553e-05,0.0037128696229,NP
train_4042,0.008240152971,0.00450818996,0.0023738861,0.00710340225,0.006795439035,0.0006391007,0.001068416071,0.0019113967,0.009800316655,0.0016475389,0.00873132468,0.00012019500000000001,0.00505410119,NP
train_4043,0.008787341175,0.00441327348,0.003300933558,0.004747609375,0.00478920218,0.000232455776,0.000869429447,0.0014415201,0.011131838124,0.00149020538,0.01258589055,2.947178e-05,0.004626844354,H
train_4044,0.01045769476,0.00419696712,0.0029495363,0.006411096117,0.00439161904,0.00034249042,0.0008670324130000001,0.00155650955,0.01184646422,0.001471580171,0.01267305099,5.711940000000001e-05,0.00407366605,NP
train_4045,0.006785752448,0.00377981495,0.00276922485,0.0042753465879999996,0.003294408652,0.000163367835,0.001395841582,0.00106488023,0.00959820542,0.0014049358,0.00967752809,1.700196e-05,0.004393197135,H
train_4046,0.005263632046,0.003189523874,0.00259425276,0.003514496149,0.002260731938,0.000161633132,0.000834572527,0.00112079073,0.008137287471,0.001143285158,0.0082592721,2.96875e-05,0.003274840501,NP
train_4047,0.00772432424,0.0043399794,0.0026948705,0.00466019006,0.00341537356,0.000238404152,0.000660013354,0.001344648439,0.009989536382,0.00151364204,0.01108794669,2.286713e-05,0.004348648814,NP
train_4048,0.011339032609999999,0.006215459931,0.00334246147,0.009952933549,0.0095845127,0.001006274623,0.0029009826640000002,0.002804399,0.012898475709,0.002629949027,0.01246959188,0.000258874,0.006714962876,NP
train_4049,0.005448599571,0.00306463107,0.00205706929,0.002804263931,0.00310699248,0.00012923597,0.000502475607,0.00094310389,0.006623157342,0.0008825193,0.00744234493,1.770931e-05,0.003086950409,H
train_4050,0.006526742565,0.003818469534,0.0036341684299999997,0.00508065391,0.002511571281,0.000143147153,0.000878492411,0.0012693729499999998,0.009229286564,0.001519843827,0.010841062,4.7385675e-05,0.003606857755,NP
train_4051,0.00584312265,0.003441614074,0.00250909494,0.00465435811,0.002964080032,0.00017976595900000001,0.0009552574020000001,0.00118164372,0.009463112114,0.00138095541,0.00859036147,1.499345e-05,0.003771592155,NP
train_4052,0.008109541349999999,0.004806881709,0.003290256,0.007178557068,0.00447323604,0.000483100988,0.00075043643,0.0020095412,0.01212611367,0.00201037368,0.0114419805,0.0001417191,0.00435725664,NP
train_4053,0.008516038444,0.004191098257,0.00304984203,0.003394352048,0.003566688126,0.000136441161,0.000648797057,0.001261707552,0.010358882554,0.001256849092,0.01143563277,1.43688e-06,0.0044778301960000004,NP
train_4054,0.0079714337,0.004748623469,0.00336352035,0.005325314638,0.00393134097,0.000336931698,0.00081245731,0.0017176490000000001,0.011378222899,0.00171834529,0.01220207561,0.0001055731,0.004316294899,NP
train_4055,0.007131011915,0.00445403511,0.00301795485,0.005292762161,0.003236150679,0.00020686482,0.00115254229,0.0015487135,0.010409687092,0.00165222282,0.0105425542,5.8889529999999995e-05,0.00417199073,NP
train_4056,0.008392816817,0.005165892592,0.00333868765,0.00647433093,0.0043866386669999995,0.000343115498,0.0011166457569999999,0.0018500002010000001,0.011768841383,0.00189324079,0.011372930824,0.0001096193,0.00497893835,H
train_4057,0.0065217161,0.003386018895,0.0025721452999999997,0.00361037764,0.00281146784,0.00013464937,0.00038331279,0.001335479852,0.00808016932,0.00104538627,0.008624200910000001,2.32594e-05,0.003349223216,NP
train_4058,0.00744492204,0.00410045081,0.003049235522,0.004244969821,0.004618928676,0.00022577991,0.0006263875690000001,0.001334660162,0.009545260382,0.0013376218999999999,0.01124693779,1.800154e-05,0.0044069115,NP
train_4059,0.00692423646,0.004003984405,0.00295342898,0.00365556975,0.003105366799,0.000167062054,0.000358563914,0.00141217038,0.009506009862,0.0012418594300000001,0.010437614772,2.0401009999999997e-05,0.003842235069,NP
train_4060,0.00554127192,0.0032105959510000002,0.00304259448,0.003880148119,0.002652862745,0.00014052089,0.00022120984999999998,0.00118955747,0.00891594306,0.00110645781,0.01011537713,1.83329e-05,0.0034988705899999997,NP
train_4061,0.007436572712,0.003128862346,0.002906756548,0.003716523586,0.002620990451,7.590767e-05,0.000594935525,0.00127897483,0.009225564132,0.00108415459,0.01184049924,8.120041099999999e-05,0.003532513139,NP
train_4062,0.004382144541,0.00240298101,0.00298355201,0.0029274431115,0.001561650802,0.00011320929899999999,0.000299672896,0.000895691685,0.006313732832,0.001063525007,0.00816929988,1.964147e-05,0.002756003278,NP
train_4063,0.00775509818,0.004423075771,0.00274851406,0.0053986528,0.003779422296,0.00034388261,0.000430445009,0.0018572875,0.01075377045,0.0015736944,0.011229970079,8.65261e-05,0.00386862483,NP
train_4064,0.007318123132,0.003854932785,0.00417486645,0.00323869111,0.00246111775,5.2361174e-05,0.00055450773,0.0013992689900000001,0.00998349689,0.00106918163,0.012435113834999999,1.70949e-05,0.00402857184,NP
train_4065,0.006534427432,0.004126311457,0.00319364505,0.00390246215,0.0020473483039999997,0.000145223886,0.000530332529,0.001446082109,0.01042273413,0.0012557819749999999,0.01048678726,3.9971078e-05,0.00373193534,NP
train_4066,0.007468448375,0.003839876956,0.002928772564,0.0038806595689999997,0.002986523418,0.000128425424,0.0005093095540000001,0.00128346727,0.009771425088,0.001212512991,0.01072633251,9.152519999999999e-06,0.0040055822659999995,NP
train_4067,0.00642944748,0.0036762923549999997,0.0033012493,0.00426389466,0.002792782435,0.000106858737,0.0006848002690000001,0.0017009122300000001,0.01009177821,0.001411769468,0.01012615769,4.0612e-05,0.003482268703,NP
train_4068,0.007651360302,0.004495400449,0.00358562201,0.005231186171,0.002096933438,0.00021642994,0.0009216099079999999,0.002346748685,0.011547781823,0.00174148584,0.01189808832,6.010757e-05,0.003912521944,NP
train_4069,0.0061283187,0.003737122389,0.00283303312,0.004131975276,0.00256787602,0.00015313768,0.000642189816,0.0011990762120000001,0.008513855633,0.0012159890800000001,0.00924136135,2.04624e-05,0.003425441099,NP
train_4070,0.00679822647,0.00344143666,0.00277391178,0.003604154773,0.00326180511,0.000173619371,0.000358724814,0.00110024312,0.008719644589,0.00104156824,0.00874170497,3.8464959999999996e-05,0.0036768286030000002,NP
train_4071,0.00582966749,0.003558355682,0.002660561586,0.004198345164,0.00278002677,0.00023253113,0.000436512522,0.00155882945,0.00870337205,0.0013558908499999999,0.00877793653,3.747173e-05,0.003403491209,H
train_4072,0.007168272658,0.00396093269,0.0030935492,0.00395381497,0.003166944019,0.000237036375,0.000678256735,0.00133723196,0.008743336257,0.00129674944,0.01028526596,3.7249869e-05,0.003582770922,MD
train_4073,0.01226371704,0.007683461022,0.0035249878899999997,0.013609738293,0.0098360785,0.0013384135,0.0029622465,0.00329092606,0.015300707834,0.00257779251,0.0115431215,0.000286734,0.007232129383,H
train_4074,0.00663459158,0.00395989228,0.00305264701,0.003674593895,0.002383187145,0.00010625528100000001,0.000357444321,0.0016200624699999999,0.009487943904,0.00125448283,0.00972941061,1.69021e-05,0.003498394392,H
train_4075,0.00656220182,0.0035869166690000003,0.0029914628899999998,0.003631583156,0.00336750625,0.00019151705,0.000463718218,0.0011442086,0.008252813671,0.0009225886959999999,0.008922830916,4.52425e-05,0.003774963903,H
train_4076,0.0077264763,0.0046705878400000005,0.00225698408,0.00547056462,0.0052812837,0.000408521553,0.0005788026794,0.0016757967994,0.008783576675,0.001470472441,0.0095667046,5.33989e-05,0.003928675702,H
train_4077,0.007843589543,0.004514908137,0.00323267846,0.005293022399,0.0038181250000000003,0.00026946167,0.001004704425,0.00216781187,0.0112135544328,0.00187039775,0.0126131037,6.10638233e-05,0.004901103589,MD
train_4078,0.00583123365,0.003852235463,0.00261714893,0.005250568947,0.00328898176,0.0002688418,0.000931182227,0.00141674959,0.009368344621,0.001503746959,0.00823446605,6.74436e-05,0.003658257124,H
train_4079,0.006524192997,0.00348922745,0.002657862536,0.003307462839,0.00277984392,0.00016722921999999998,0.000436695195,0.001284852825,0.0085801775885,0.001122771075,0.008019483143,2.50217764e-05,0.003296983747,H
train_4080,0.00694589797,0.00398483556,0.002594616614,0.00374835202,0.00400021467,0.00020373367,0.000543656586,0.00127869338,0.0086088864,0.0011486814,0.00974397305,2.022002e-05,0.003544606763,NP
train_4081,0.008121425225,0.003471488566,0.00308606614,0.003701589268,0.00542134945,5.1958518e-05,0.001243466208,0.00112417305,0.010428586844,0.001122434892,0.01292759503,7.832339999999999e-06,0.003862037609,MD
train_4082,0.00669208589,0.00341111059,0.00269453211,0.0037071023332,0.0031349448799999997,0.000136080165,0.000780977366,0.001230983464,0.009081966822,0.00121470881,0.009663375890000001,4.95632e-05,0.003443570323,MD
train_4083,0.00710399735,0.004682388261,0.00299472275,0.005196384089,0.00383703791,0.00032978861,0.00061626502,0.001844041759,0.01045133817,0.0015729968,0.00980218266,4.5683400000000004e-05,0.004199467145,H
train_4084,0.007759052828,0.00417392949,0.003114598441,0.00465091662,0.003907933764,0.00020340933,0.000577186137,0.00184669286,0.010564782576,0.0015631954,0.009925355993,2.95063e-05,0.003795783821,MD
train_4085,0.0095616197,0.005447246746,0.0028908812,0.008178424834,0.006812944121,0.000830119,0.001469023064,0.002436136577,0.0114591200161,0.001935796,0.01025459527,0.0001953387592,0.005382624796,MD
train_4086,0.0062539275,0.00329557199,0.00344882966,0.004582998561,0.00361619478,0.000289939178,0.00049142689,0.00137891313,0.008822665288,0.0013668356,0.00871348003,6.23656e-05,0.00357624472,MD
train_4087,0.00619312205,0.00402909897,0.002845509725,0.003209054905,0.002892267134,9.5128092e-05,0.000454396568,0.00112256506,0.0085420356311,0.00098161078,0.008746715081,1.8991449e-05,0.003639278175,H
train_4088,0.00858922145,0.004955875078,0.0033773546,0.00490011215,0.002870565997,0.000196604546,0.000573877967,0.002703901401,0.0113063599475,0.001690149492,0.0127899925,3.43890275e-05,0.00451294959,H
train_4089,0.00743668404,0.004141494735,0.002964113245,0.005312911064,0.004222243957,0.00028592606,0.000756182571,0.001399515327,0.010617720834,0.001551018247,0.00963895257,7.913761e-05,0.004443799975,H
train_4090,0.00653877492,0.00417150262,0.00316389865,0.00534410107,0.003121928616,0.00015885184,0.0011339472820000001,0.001393438774,0.010241967349,0.00169609708,0.0100644816,4.868831e-05,0.003979992799,MD
train_4091,0.00734670317,0.0046968919559999996,0.003958714219,0.00580127915,0.002399386635,0.000153358647,0.001040267737,0.00160171295,0.011872474544,0.001838658385,0.01179380035,4.42435e-05,0.00413249719,H
train_4092,0.006672935305,0.00336301632,0.0025496253300000002,0.00405630446,0.00382169952,0.00023459852000000002,0.00067906782,0.00118386539,0.008496303699999999,0.001166145314,0.00840957369,2.86664e-05,0.003693564646,H
train_4093,0.00690477871,0.003896979163,0.0033803223549999997,0.004118150884,0.0032692481050000002,0.000105894749,0.000834739068,0.00166081574,0.010496975736,0.001423258283,0.01043949338,1.485318e-05,0.004067182123,MD
train_4094,0.00600155429,0.003218401937,0.00280967212,0.004219013673,0.0029013952100000002,0.00019708572,0.000433288919,0.00160226749,0.009056997826,0.001506522786,0.00881966441,4.67567e-05,0.00315980786,H
train_4095,0.007773823652,0.004423308721,0.00295162725,0.00487907468,0.004885806691,0.000172477145,0.000872937254,0.0014151743399999999,0.010292791835,0.00156669931,0.010940941229999999,1.778746e-05,0.004298393673,H
train_4096,0.00729979493,0.00436999693,0.0027085603,0.0058049939,0.00432967065,0.00031895303999999997,0.000611095887,0.0015774795499999999,0.01028406235,0.0015403225,0.00901786167,4.947832e-05,0.004267998779,H
train_4097,0.007920183512,0.003385583922,0.0028877634,0.002791240674,0.00320068449,8.977979e-05,0.00060659394,0.00105873181,0.010246746976,0.00096203757,0.01178742115,2.83544e-06,0.004533526651,H
train_4098,0.007535948407,0.004161399474,0.003268808729,0.004569231024,0.002665391453,0.000173725498,0.00058179911,0.001410439501,0.009684206999,0.00162191017,0.009958118793,3.44644e-05,0.0034863884731,H
train_4099,0.007547861027,0.004204350379,0.002891532,0.004692587476,0.00306679532,0.00022753556,0.000896222223,0.00169118961,0.01001149041,0.001497011046,0.0105852657,6.189138000000001e-05,0.003942893756,H
train_4100,0.010398332185,0.006007513834,0.0033723601,0.008819683957,0.00740261209,0.000892184,0.001561298825,0.00290760422,0.013521528825,0.00240921592,0.0114962534,9.6408182e-05,0.006031164544,MD
train_4101,0.007780754499,0.0034203216,0.002878593615,0.003298887086,0.003655631253,0.00012576911700000002,0.00047062008000000005,0.001132767908,0.008390041749,0.00119860035,0.00920982345,2.26712e-05,0.003627590743,H
train_4102,0.006725570313,0.003106591,0.0030257088,0.003358943559,0.00290405302,8.099419e-05,0.00051831366,0.00118827175,0.008650908075,0.00107415756,0.009574552048,1.593e-05,0.003472096236,MD
train_4103,0.00593358866,0.003105674626,0.003192515206,0.002962192725,0.002599985686,3.9381263e-05,0.000574403723,0.001039489691,0.00803456414,0.00104888644,0.00979381573,7.71244e-06,0.003598008974,MD
train_4104,0.00641896954,0.003527411373,0.0031573989,0.00348609584,0.002438233556,5.9170390000000005e-05,0.00028460694,0.00121630666,0.00905439057,0.00106144586,0.00990128455,1.33994e-05,0.00345339105,H
train_4105,0.006925389989,0.003519997606,0.0028475618,0.003679422129,0.002687882583,0.00014117276,0.00047610261899999997,0.001323771419,0.008844644673,0.00109716864,0.009366256903,2.74996e-05,0.0034093686709999998,H
train_4106,0.008861824095,0.00416721123,0.003781036845,0.004184216422,0.003109172891,0.000120267614,0.000625009904,0.0016808367029999998,0.01108575293,0.00144324855,0.01218062247,2.87748e-05,0.004127255964,MD
train_4107,0.01096738183,0.00610158572,0.00332691417,0.009683414619,0.00894994949,0.0008788613099999999,0.001463969677,0.00284898016,0.0128870949934,0.002120684111,0.011765093204,0.00027302398,0.0064873229549999994,H
train_4108,0.00630693789,0.003000427886,0.00295389942,0.003482948342,0.002918640141,0.00012696776,0.000409821408,0.00123123029,0.0084495871649,0.001023367327,0.00972935753,1.84944723e-05,0.003544754167,MD
train_4109,0.0056151642600000004,0.003083291744,0.00266875506,0.003017547592,0.002124254736,0.000170487456,0.000292483424,0.00116766404,0.008057963453,0.00108402418,0.00937656865,1.1646620000000001e-05,0.0031031324240000002,MD
train_4110,0.00743081617,0.004099417736,0.00307996671,0.003612431834,0.00283279826,8.449196e-05,0.00046595,0.00125747967,0.0102577082,0.001277961521,0.01027086888,1.79778e-05,0.003451691105,H
train_4111,0.00468326836,0.00225108388,0.0023779091,0.002428174557,0.0016283639,4.4195919999999996e-05,0.0002919089,0.00097449636,0.00670690369,0.00095866027,0.007562075183,2.23325e-05,0.002601528435,H
train_4112,0.00793444819,0.00436582138,0.0032713494599999997,0.0039175023,0.00359855625,8.137028000000001e-05,0.00052681408,0.0014841757,0.01060677309,0.001251283353,0.01084086935,7.027165e-06,0.00416410365,H
train_4113,0.007957427156,0.004403125654,0.003474684076,0.0051358531360000004,0.0033928432047,0.00031252103600000003,0.000832498297,0.00174262777,0.01134758137,0.0020145458000000002,0.01276107999,6.440171299999999e-05,0.0043156236825,H
train_4114,0.00683636646,0.003827748592,0.00238298913,0.005061319308,0.00410754088,0.00032647629,0.000679285619,0.0015475746,0.00891344256,0.0012878531,0.00850315755,7.20653e-05,0.003917008718,H
train_4115,0.0089945422,0.00475427824,0.002360110011,0.0069158503324,0.006795568,0.0007177757,0.000926864789,0.002144145454,0.010341636532000001,0.0018242905,0.0099247176,6.8591363e-05,0.004836715875,NP
train_4116,0.0065727278,0.00346215005,0.00222356967,0.00502254952,0.00444971875,0.0002704427,0.000511083347,0.0013507257030000001,0.008429053745,0.0013162249,0.0085973271,6.05519e-05,0.00369410648,NP
train_4117,0.00735997122,0.005039444586,0.0028826571100000003,0.007566110569,0.005295017086,0.00054757149,0.00112108913,0.001659519352,0.011230621913,0.001975234333,0.00979640467,6.361708e-05,0.004862125369,NP
train_4118,0.007171949134,0.004354419444,0.0027077027500000002,0.006189508616,0.004819665258,0.00047639703,0.00081764815,0.00179175932,0.01028961847,0.0017004320799999999,0.00887966718,9.372001299999999e-05,0.004213291859,NP
train_4119,0.006400720889,0.003535422251,0.003115498946,0.003685430589,0.00289266316,8.1979698e-05,0.000356398088,0.001445471828,0.00971232987,0.00107041113,0.01109272168,6.23313e-06,0.003719491921,NP
train_4120,0.00829816245,0.00474092481,0.00314782626,0.005116035666,0.00403906679,0.00018513036,0.000824391587,0.00197215406,0.01110190228,0.001618537927,0.010567984344,3.65775e-05,0.004380657957,NP
train_4121,0.0081623396,0.00506120755,0.00371620053,0.0053370065400000005,0.0024693836,0.0002523515,0.001094385829,0.00176948159,0.01060828538,0.001825461012,0.01216153388,8.08666e-05,0.0043018966300000005,NP
train_4122,0.00430201623,0.0025656213,0.00227391868,0.0029814443100000003,0.0023405039,0.00010230098,0.00036765656000000004,0.00100435701,0.00696525683,0.00087013345,0.0085030491,8.28451e-06,0.00287317528,NP
train_4123,0.00580326191,0.00278008648,0.0022520434,0.002961372145,0.002688779573,0.000187477338,0.000564923711,0.00096336997,0.007100395713,0.000943563583,0.00843674947,1.743987e-05,0.003213416058,NP
