sample Group Biosynthesis_of_Cofactors_and_Vitamins Carbohydrate_metabolism Cellular_Structure_and_Modification_of_Macromolecules Central_metabolism_and_energy Lipid_metabolism Metabolism_of_Alcohols_and_Aldehydes Metabolism_of_Aromatic_Compounds_and_Xenobiotics Metabolism_of_Carboxylic_Acids Metabolism_of_amino_acids_and_derivatives Nucleotide_and_Nucleic_Acid_Metabolism Signaling_and_Regulation_Metabolism Specialized_and_Miscellaneous_Routes
train_4223 H 0.00739100656 0.00386512007 0.002908286 0.004617237202 0.00319357417 8.914387e-05 0.00209865404 0.00190794 0.009100945692 0.01011034653 1.80461e-05 0.003508542238
train_4224 NP 0.00788125538 0.004386266549 0.003358967 0.00589883434 0.002441978 0.00016319175 0.00244974232 0.001826650483 0.00989136441 0.00982328757 4.8413587e-05 0.003762637282
train_4225 NP 0.00739847937 0.004028944702 0.0026048538 0.00639424337 0.003427399236 0.00032545162 0.002055699851 0.00208992692 0.009090807864 0.00912670452 7.11848e-05 0.004000753924
train_4226 NP 0.00828106155 0.004753383228 0.002835019471 0.006463963928 0.00415306253 0.00029464878 0.002572824131 0.00198994989 0.009816338424 0.01054023389 4.430261e-05 0.004472820166
train_4227 NP 0.006755853119 0.0039268903 0.0028013734 0.005021168148 0.00291648128 0.00010962745 0.002277851718 0.00165553372 0.00879187641 0.00986531459 3.538588e-05 0.00369951172
train_4228 NP 0.00547946799 0.00295582534 0.0028617988 0.00464788295 0.001927689522 0.000184059513 0.00182566103 0.00130556471 0.00716048432 0.00822590475 4.98757e-05 0.002966189071
train_4229 NP 0.009089142573 0.005702118957 0.003795840783 0.00786670541 0.00315074676 0.000234696367 0.0030617829 0.00237737117 0.012236837104 0.0111328069 9.676126e-05 0.004420413843
train_423 delete 0.00607662094 0.0026433243 0.002289574 0.00306590123 0.0026608995 8.13903e-05 0.0016974326 0.00141178837 0.0071378141 0.00798017371 3.15576e-05 0.00301349875
train_4230 NP 0.008419060349 0.004916580632 0.003685178999 0.006512357328 0.003605378425 0.000140545537 0.002603583785 0.00218589658 0.01234843215 0.01218099285 3.3390471e-05 0.004138728829
train_4231 NP 0.00714517208 0.00377718008 0.00281747663 0.00593592633 0.00336969777 0.00026380456 0.00216592983 0.00183072491 0.00891055163 0.00949868799 5.30272e-05 0.00392726688
train_4232 NP 0.00482422095 0.00272909704 0.00201153148 0.00300750759 0.00147499725 4.57188e-05 0.00154688679 0.00103628326 0.0059200679 0.00660400428 1.77014e-05 0.00230720241
train_4233 NP 0.0096855405 0.00537195761 0.00373874024 0.00671326055 0.00204415983 0.00026462188 0.0021608337 0.00247323828 0.01248382958 0.01097947564 0.000110234 0.003468660684
train_4234 NP 0.009147890134 0.00525130876 0.00318658354 0.00663756532 0.003490451901 0.00022149765 0.002759803032 0.0021399894 0.011105223846 0.01100260961 4.200106e-05 0.00463768088
train_4235 NP 0.007868712795 0.00448752422 0.0026569157 0.007547740029 0.00522117334 0.00046243643 0.002358130018 0.002041117938 0.009713246556 0.00888277329 0.0001029017 0.004586145492
train_4236 NP 0.00845859804 0.004394504421 0.0027856712 0.00728616075 0.00462985756 0.00033669702 0.00245538733 0.0019883754 0.01020555661 0.01035533801 6.88822e-05 0.00450276089
train_4237 H 0.00841450584 0.00520595073 0.003404662357 0.007709943756 0.004092103731 0.000226390096 0.003527459953 0.00213790034 0.012194877459 0.0130101411 4.76877e-05 0.004940832882
train_4238 H 0.00854517526 0.00467499694 0.00274831912 0.00878037018 0.00555185083 0.00043677701 0.002307060154 0.0022305172 0.010749231728 0.0095042692 8.58769e-05 0.004691990203
train_4239 H 0.00721726214 0.00437602753 0.00304708101 0.00487881347 0.00215631216 0.00012870494 0.00207634342 0.00183979623 0.0095186738 0.00914898736 3.12294e-05 0.00337438962
train_424 delete 0.00663508246 0.00292942174 0.0024478799 0.00342542649 0.00298793094 9.258821e-05 0.0018634564 0.0014719553 0.0077965749 0.0087935208 3.58655e-05 0.0031608997
train_4240 H 0.0079435616 0.004165260201 0.002823136615 0.00506231106 0.003047190592 0.000152225548 0.002125024083 0.00192020299 0.0092874635 0.009822401017 2.955743e-05 0.0035849435381
train_4241 H 0.00686085968 0.0039748587 0.0027945652 0.00520052566 0.00166625737 0.00010477946 0.00277637556 0.0017711246 0.0095592131 0.00951754435 1.88308e-05 0.00320328753
train_4242 NP 0.00861070223 0.00418385184 0.0035506815 0.004884531299 0.00289884817 0.00015111612 0.00210352171 0.00220580776 0.009833199297 0.0101793745 6.68796e-05 0.00347350524
train_4243 NP 0.007538000041 0.00374681554 0.00258526271 0.004124350946 0.00392190383 7.0694768e-05 0.001818206323 0.001415268746 0.00802396125 0.00882275508 1.35156e-05 0.003455083375
train_4244 NP 0.00662370299 0.003750899 0.0020979394 0.00542218812 0.00394499468 0.0002795774 0.00224562634 0.0014477183 0.00746925869 0.00772726332 5.39535e-05 0.003551380497
train_4245 H 0.00863459911 0.00500300136 0.00349694141 0.005139007606 0.002282567461 0.00011761956 0.00283166472 0.00238870861 0.010746169634 0.01196246062 4.02578e-05 0.00403628131
train_4246 NP 0.006732005006 0.003871598249 0.00298818063 0.00388075212 0.0024044219086 0.000108251549 0.002316445128 0.001713614125 0.008697128783 0.009573723088 1.67407e-05 0.00338600962
train_4247 NP 0.00767193871 0.00454225332 0.00327773601 0.004911268326 0.00240937314 0.000175427123 0.00215981103 0.00193141782 0.010051144572 0.01009488508 5.32685e-05 0.003853737616
train_4248 NP 0.008357221705 0.00501268254 0.003299373148 0.006843182362 0.00268589025 0.000226645325 0.002193901794 0.002331837663 0.010720307289 0.010258715375 7.839448e-05 0.003884361208
train_4249 NP 0.008044764417 0.0040281727 0.0030401802 0.005142082648 0.002796337425 0.000158502385 0.00259616762 0.001945482429 0.009562432033 0.01014206316 3.797146e-05 0.003590038452
train_425 delete 0.0057856318 0.0023327688 0.0020947316 0.0030196033 0.002566927 4.73054e-05 0.0014971582 0.0012614658 0.0072411397 0.0074591162 0 0.0030183612
train_4250 NP 0.006567221829 0.003886756385 0.00282845997 0.003802982311 0.002676246981 8.1490686e-05 0.001888708296 0.001670220028 0.008593074173 0.00836729873 3.0511648e-05 0.003364937184
train_4251 H 0.00853201041 0.0043843404 0.00344894674 0.00609638343 0.00268627109 0.00022118553 0.002882156238 0.00219966544 0.010702824382 0.0105129458 6.647266e-05 0.004116210374
train_4252 NP 0.00757345514 0.003896480778 0.00292265732 0.006237964604 0.00294477177 0.00016078428 0.002086674978 0.002055458806 0.009752517732 0.01065775063 3.737394e-05 0.003804503695
train_4253 H 0.00486950116 0.00321933169 0.00224419997 0.004821546797 0.002825858488 0.00023085806 0.00167529307 0.00117768224 0.00650375443 0.00704334729 3.72074e-05 0.00289547672
train_4254 H 0.008698308166 0.004742479266 0.0031383577 0.005558673843 0.0028264751 0.00016097183 0.002108951523 0.002186137259 0.010055354782 0.010072268374 3.13044e-05 0.003766205732
train_4255 H 0.0080969927 0.0048583535 0.0030545231 0.005164996991 0.00224608146 0.0001758268 0.00220355603 0.00215222558 0.01017268459 0.00981387213 2.88552e-05 0.003590465263
train_4256 NP 0.00682221592 0.004048889672 0.00249450352 0.008599761493 0.003441109092 0.00036193447 0.003050307832 0.00189196997 0.010014299424 0.00944016558 5.87467e-05 0.004331743733
train_4257 NP 0.008264039087 0.004693733687 0.00326820734 0.00662304933 0.002802497996 0.00018792585 0.002401019055 0.0022245262 0.010381100655 0.0101327238 5.90611e-05 0.004026683719
train_4258 NP 0.00722023049 0.00371835181 0.00278219094 0.00502197976 0.00329971576 0.00018289025 0.002060358077 0.00179120886 0.00830270887 0.0094257827 3.653397e-05 0.003569666993
train_4259 NP 0.00805729811 0.004998315807 0.00303542653 0.00523172591 0.00177594367 0.00016728525 0.00191424657 0.002131818367 0.01004833756 0.00964583553 8.14701e-05 0.003247135721
train_426 delete 0.00660688534 0.00359731293 0.002687867 0.00437099523 0.00259193738 9.344347e-05 0.0021499006 0.00152596351 0.00830677601 0.00912811884 2.52003e-05 0.00351277451
train_4260 H 0.00640332618 0.00284599378 0.0022866091 0.00320241554 0.00239548931 2.7101083e-05 0.00218273756 0.0012987012 0.0075427985 0.00868712312 1.07778e-05 0.00263337561
train_4261 H 0.00680542284 0.00400951345 0.0025032079 0.0049067508 0.00196941065 0.00017274039 0.0016783699 0.0016006661 0.00879570027 0.0076108562 9.34595e-05 0.00296082079
train_4262 NP 0.00905189884 0.00480944692 0.0032807485 0.0070380364 0.00343558625 0.00026674103 0.00256890042 0.00216033953 0.0108280167 0.01196001752 4.156977e-05 0.00493670826
train_4263 NP 0.00901184202 0.003899361929 0.00294073859 0.004080563772 0.00408402535 7.524495e-05 0.00208390976 0.00192874508 0.010047302793 0.01034211256 1.49014e-05 0.004359093078
train_4264 NP 0.009160714311 0.004327447464 0.00354560012 0.005971282673 0.003886429998 0.000141458313 0.002502187901 0.00268496249 0.011300455476 0.01153897332 1.485338e-05 0.004456235075
train_4265 NP 0.008016009208 0.00460842651 0.0036666928 0.00489246233 0.003268397664 0.00017955656 0.00251780549 0.001754232498 0.010172433982 0.01123801085 3.340331e-05 0.004287184097
train_4266 NP 0.00677185507 0.00418391932 0.00218493122 0.00479478918 0.00318677585 0.00023925958 0.002197640181 0.00145007608 0.007492565975 0.00862477326 1.869476e-05 0.00336630061
train_4267 NP 0.005550292065 0.002620346052 0.0022462521 0.0039112306 0.00211006191 9.9066e-05 0.00169853843 0.001195366248 0.006733726833 0.00777953788 1.449224e-05 0.002745028809
train_4268 NP 0.009229055625 0.00403187942 0.00342682662 0.005816048987 0.00406395131 0.000136611061 0.00278597861 0.001914424166 0.01130426385 0.0121986249 1.26866e-05 0.004645354851
train_4269 NP 0.0086441229 0.00500493268 0.0033786187 0.00575510358 0.003892090641 0.000167368793 0.002308845822 0.00230273464 0.01036808628 0.0105788883 4.86216e-05 0.003964757572
train_427 MD 0.0069029203 0.0025064128 0.0022451203 0.003122223 0.0029717385 2.94418e-05 0.002208238 0.0010816267 0.0067834446 0.008384061 2.29553e-05 0.00326208247
train_4270 NP 0.00665140687 0.003959812329 0.00258878474 0.003858329178 0.0028742007 0.00012073333 0.001815576381 0.00141586609 0.00757912639 0.00812418002 1.6246401e-05 0.00354050713
train_4271 H 0.00735829957 0.004651902588 0.0032437854 0.00736540015 0.003049920652 0.00024160164 0.002723222305 0.00177020555 0.01054096048 0.01022116313 5.539248e-05 0.004060261465
train_4272 H 0.006928052928 0.004215969957 0.003271662351 0.00599107305 0.002365791095 0.000181414111 0.00261051297 0.001979270741 0.01014297159 0.0100869119 5.66736e-05 0.003479705495
train_4273 NP 0.008075898606 0.003806263953 0.003038679744 0.005799737478 0.003969891914 0.000197394775 0.00248830726 0.001719793033 0.010192002638 0.0118630825 1.3831616e-05 0.004328951824
train_4274 NP 0.006069031617 0.003219155709 0.0029009904 0.003932829757 0.00216709988 9.940907e-05 0.00177376304 0.00147104511 0.00723239705 0.00846377809 4.04054e-05 0.00299642436
train_4275 NP 0.00614211582 0.0032938357 0.002314600597 0.003778402049 0.0025454151 5.0029179e-05 0.001975702224 0.00130992137 0.007700621686 0.00829905861 6.81535e-06 0.002985982509
train_4276 NP 0.007358127262 0.003579031883 0.002722851157 0.004434234382 0.003179721546 0.000140172324 0.00221309241 0.00169143507 0.008300945577 0.010230357918 1.851397e-05 0.0037600608168
train_4277 H 0.0058881213 0.0036401778 0.0023560883 0.00381039976 0.00237359363 7.18634e-05 0.00203155772 0.00140245001 0.00725122453 0.00769132306 2.67976e-05 0.0029521717
train_4278 H 0.0050439865 0.00225682913 0.00337000006 0.00341029453 0.00176093436 0.000123964 0.0015322373 0.0011264547 0.0062019583 0.00809877844 2.11405e-05 0.00275673457
train_4279 NP 0.006977792772 0.00393281839 0.002684215546 0.005458784536 0.00230675651 0.00019001767 0.002504305103 0.00167215273 0.008609511126 0.0083377712 3.123183e-05 0.00336195298
train_428 MD 0.007311208443 0.00317160633 0.00247214395 0.003964880846 0.00379779348 0.000101799225 0.002482223402 0.001241126539 0.007728069436 0.008706626135 1.374004e-05 0.003195345446
train_4280 H 0.00928042692 0.00526771747 0.003320108941 0.006939085197 0.003963294568 0.000231340733 0.002971763875 0.00234565792 0.011542878581 0.0110128522 4.28853e-05 0.004743077862
train_4281 H 0.00881567228 0.00485126578 0.003718765961 0.006603569029 0.003015779017 0.00023335485 0.002985572383 0.00219637042 0.011457885829 0.0116937935 7.491041e-05 0.004279754898
train_4282 H 0.00785598856 0.00442473673 0.00319244482 0.00609930985 0.002653900949 0.000199983066 0.00224118385 0.00219711014 0.010254577162 0.01021172494 5.42486e-05 0.00373901793
train_4283 NP 0.00805196028 0.00462461225 0.0037739109 0.0059074409 0.00333490021 8.955725e-05 0.00252642438 0.00194142287 0.01141186544 0.01068404775 1.97629e-05 0.00435851422
train_4284 H 0.00629306132 0.00392084253 0.0024977697 0.00315767997 0.00201231843 8.156929e-05 0.0019446076 0.00154593719 0.0080707407 0.00858036463 9.01515e-06 0.00289273377
train_4285 NP 0.0077368132 0.00425343766 0.00284018963 0.00683691775 0.00386532687 0.00024773578 0.00202305509 0.00193962812 0.00969784219 0.00962724318 8.42299e-05 0.004224553326
train_4286 NP 0.007323409487 0.00412294929 0.0031673036 0.004917384644 0.00248337221 0.00014347128 0.002167068022 0.0018358175 0.009108927558 0.00965675418 3.62155e-05 0.003573290751
train_4287 H 0.00674601606 0.003431236968 0.00440604536 0.002700697953 0.001492173693 4.9137675e-05 0.001871011551 0.000651744228 0.008308943207 0.010146231 3.90706e-06 0.004040937957
train_4288 MBD 0.008770154181 0.003212562146 0.003119508772 0.004533635947 0.0036505765867 8.36455502e-05 0.002584444194 0.001852569807 0.009403998946 0.01088178825 1.793223e-05 0.0040500931831
train_4289 MBD 0.009045299797 0.003960069596 0.00304665296 0.005194781847 0.004282154393 0.000126118639 0.002422706643 0.00193478124 0.010570513027 0.01027206234 1.32241e-05 0.004247811374
train_429 MD 0.0068506134 0.00272632057 0.0022976368 0.00340727813 0.00333540706 6.484461e-05 0.002394743 0.001077133 0.00721143811 0.00822770202 3.04145e-05 0.00271768567
train_4290 MBD 0.007976324586 0.003338851567 0.002862542904 0.004814015553 0.002783113111 0.000101482772 0.002574083853 0.001744134463 0.009135196566 0.0111698803 1.940317e-05 0.004305472757
train_4291 MBD 0.008122250871 0.003924674533 0.0027319619 0.006385243698 0.004073967664 0.00026206004 0.002417972023 0.00188983671 0.008991620826 0.009586046937 4.7625e-05 0.0045997159
train_4292 H 0.008889173759 0.003048231319 0.00256521237 0.00397593542 0.004957328966 8.719667e-05 0.002881005102 0.001599416451 0.009386787264 0.009838905597 9.1499e-06 0.00360926555
train_4293 H 0.009087518009 0.003181087892 0.00320368519 0.004286493357 0.003788469678 8.0040109e-05 0.002524650143 0.00182973406 0.009436621214 0.00992052968 1.5684442e-05 0.003348637705
train_4294 H 0.009391894905 0.003641453672 0.00308907514 0.004478502012 0.003235876637 8.0831722e-05 0.00265972134 0.002391873225 0.010209445093 0.010745047551 1.1354296e-05 0.004020017723
train_4295 H 0.007768261757 0.005170625369 0.00408650868 0.0031206518333 0.00175183342 3.6711483e-05 0.001900434031 0.001370515088 0.008483535673 0.00955588775 5.06278e-06 0.00386579477
train_4296 H 0.00865015889 0.004188171443 0.0026821906 0.005984710828 0.00387626973 0.00020920941 0.002576645416 0.002139040504 0.009956391309 0.00935435846 2.833071e-05 0.004236958079
train_4297 MBD 0.008105847889 0.003926157658 0.002654086017 0.00645646507 0.003595896089 0.00010697733 0.0026091543366 0.001709870423 0.009839207246 0.00895860529 4.7183185e-05 0.004291355603
train_4298 MBD 0.008446517988 0.003050251407 0.00279845375 0.003766859165 0.002747521461 0.00010800388 0.002689041881 0.001388370776 0.008321965726 0.010003906534 1.13413e-05 0.003177870861
train_4299 MBD 0.008910989726 0.003787840948 0.0028796079 0.004345130232 0.003251077643 4.948091e-05 0.002149662338 0.002034919122 0.009834043909 0.00978450488 1.1142267e-05 0.003915069596
train_43 H 0 0 0 0 0 0 7.55072e-07 0 0 7.55072e-07 0 0
train_430 MD 0.007978467762 0.00359765223 0.0025318084 0.00498646221 0.00453782601 0.00015253692 0.00194938063 0.00148231962 0.007883488116 0.0082425885 3.469813e-05 0.00393463266
train_4300 MBD 0.007679905441 0.004004868336 0.00261200304 0.005384524928 0.002860452348 0.00017883772 0.002393018017 0.001654437526 0.008788568555 0.00942764536 1.6424486e-05 0.0035224765938
train_4301 MBD 0.006562336564 0.0049811303588 0.004593485975 0.003147565225 0.001505105375 4.8911813e-05 0.001780346426 0.000744760314 0.00797321594 0.00978814635 6.090181e-06 0.004160211096
train_4302 MBD 0.00777384872 0.003730194824 0.00359708524 0.00421664967 0.00214437905 8.26342668e-05 0.002987160776 0.00148453378 0.009150556209 0.01151860084 8.319279e-06 0.0049687982683
train_4303 MBD 0.007731300499 0.004069575167 0.002760293177 0.005065627544 0.002468800064 0.00011840829 0.002425117854 0.002033023553 0.009104098415 0.00921227991 2.155454e-05 0.00374675595
train_4304 MBD 0.008715632604 0.003636098866 0.00248242845 0.004018270213 0.003882615681 7.8682805e-05 0.002451288004 0.00167104136 0.008949861135 0.00936938036 1.380335e-05 0.003745920756
train_4305 MBD 0.007443737505 0.003286265501 0.00245572762 0.003605892689 0.003746226071 6.8143292e-05 0.00276603761 0.001419925135 0.007903105752 0.009449285159 7.36795e-06 0.002899536834
train_4306 H 0.00823096331 0.0032401858 0.002865114662 0.00438049624 0.002889949292 0.00010544107 0.002462531001 0.00179300377 0.008459070169 0.01036534198 1.303804e-05 0.00357149491
train_4307 H 0.008105675475 0.00345583632 0.00294745101 0.004876469503 0.0024260008033 0.000106526927 0.002132213446 0.00199273839 0.009101682802 0.00972134119 2.388676e-05 0.0036032278657
train_4308 H 0.008889129474 0.003238356704 0.002652813487 0.004163839591 0.0032890352495 0.000114160203 0.002320750164 0.001573014363 0.007786761678 0.00989963954 1.4646402e-05 0.0035418299266
train_4309 H 0.00906588748 0.0034029928241 0.00294024484 0.004773556272 0.003100163023 0.000102334444 0.0024514167351 0.0020003011311 0.009249160589 0.01007066185 1.492684e-05 0.00369055832
train_431 MD 0.007506176675 0.0035223234 0.0029907322 0.004026952166 0.002777701713 0.000106233424 0.002345720194 0.001477264924 0.0083341921 0.0102361144 2.14504e-05 0.00386269944
train_4310 H 0.009048287187 0.002896903869 0.00279399972 0.004070367631 0.0033528756824 8.92341582e-05 0.002348562815 0.00162476073 0.008884183729 0.00977560371 1.062759e-05 0.0032285086379
train_4311 H 0.007062679128 0.002864758849 0.00254472456 0.003797153519 0.003212753943 0.00011178604 0.002109188157 0.00145357479 0.007836143979 0.00871729666 1.269358e-05 0.003541753994
train_4312 H 0.006971222177 0.0036266056139 0.00240546371 0.003639590451 0.002565938058 0.000118505389 0.0020774431549 0.0017781810946 0.007912437286 0.009055165846 3.54314e-05 0.00322889849
train_4313 H 0.007849638399 0.003797070079 0.002693600532 0.004346979907 0.0034946453964 0.0001016369657 0.002234517294 0.00163883937 0.00837405582 0.00921647319 1.28405e-05 0.0037788731134
train_4314 H 0.006759593476 0.0030984435765 0.002512969468 0.003685562813 0.00277075863 0.000119645972 0.0023392428335 0.0011206482665 0.006809340618 0.008687909972 1.299616e-05 0.003113020149
train_4315 H 0.008229356414 0.002722537008 0.00237750736 0.005007499498 0.004616537189 0.00018508966 0.003144535909 0.00142613506 0.00811918811 0.00993259634 1.865197e-05 0.003827166032
train_4316 H 0.007017410277 0.003623609168 0.00443160969 0.002840070487 0.001202225962 4.2670733e-05 0.00205773624 0.00097553847 0.007657267224 0.010296263753 3.97238e-06 0.004201529843
train_4317 H 0.00856174488 0.004008084771 0.0028376511 0.005476805511 0.004948210279 0.000273695492 0.0023288773 0.00157697867 0.009093447638 0.008735955214 4.38796e-05 0.004507904629
train_4318 H 0.007805567886 0.003085707216 0.00254863981 0.003331168087 0.0034467597264 9.30761131e-05 0.00244702264 0.001443167038 0.008547361257 0.00927024246 1.2152393e-05 0.0033601701845
train_4319 H 0.00814039106 0.002995150459 0.0023009673 0.0042338719011 0.004582881591 0.00017691899 0.00288757664 0.001459819 0.008209507872 0.009512277971 2.947973e-05 0.00335495931
train_432 MD 0.0068430984 0.00324962687 0.002690224 0.00323649042 0.00259322273 8.79501e-05 0.0022971816 0.0012752416 0.00759525278 0.0097086764 2.85003e-05 0.0035024049
train_4320 H 0.008367397877 0.003610135617 0.00270144302 0.003835757244 0.0033936857079 8.52339221e-05 0.002277158881 0.001473626062 0.008650882056 0.00909853796 5.18154e-06 0.003795952358
train_4321 H 0.00847873184 0.00384205044 0.00247635331 0.00571373793 0.00484410398 0.00026357886 0.00285827445 0.00179749385 0.009516191954 0.00987151408 2.39075e-05 0.004423282051
train_4322 H 0.008250589766 0.003528170084 0.0025555741878 0.003927596456 0.003322651672 0.000123718974 0.001836019925 0.00160568912 0.007947416008 0.00831182117 1.3316699e-05 0.003505382369
train_4323 H 0.008448868422 0.00447480632 0.0027815540586 0.005139465895 0.003190559302 0.000149571844 0.0025221512406 0.002046027546 0.009920045374 0.00997868076 3.043793e-05 0.003885560032
train_4324 H 0.007942747798 0.003539476548 0.00285723898 0.004580411588 0.002868768322 9.9232728e-05 0.002185315856 0.00165440073 0.0087208005201 0.009586557443 2.1385356e-05 0.004134993796
train_4325 H 0.008820354492 0.0054812120814 0.00257662096 0.007901277875 0.00534854317 0.00037309635 0.0023822854174 0.0024910018475 0.010303351992 0.0096493616 7.33503e-05 0.004695881446
train_4326 H 0.010457751154 0.0056104136367 0.00275235454 0.010543457749 0.007461010258 0.000582965889 0.002452932218 0.0026407767 0.011657147531 0.009376180252 0.0001740569 0.005976051901
train_4327 H 0.007803389381 0.003206531597 0.0020971172 0.005518637088 0.00511652716 0.000241371362 0.002564969662 0.0015655466 0.00827021184 0.008802532925 5.14748e-05 0.003597235546
train_4328 H 0.00914932366 0.0052633432535 0.00352095586 0.006284886282 0.002739934921 0.00015881328 0.0027932225151 0.0022944530375 0.010866531964 0.00973019148 4.738329e-05 0.003508615958
train_4329 H 0.00802130503 0.003584135356 0.00212051296 0.00565246733 0.00520926847 0.00028841618 0.002472946913 0.0019258163 0.00832698661 0.00834505112 4.791965e-05 0.004189123154
train_433 MD 0.00713575763 0.00331723406 0.0028226085 0.00370580701 0.00315485762 9.494677e-05 0.002284851164 0.001384991889 0.00752058531 0.01019009792 1.79626e-05 0.003676330028
train_4330 H 0.005918137332 0.004440168703 0.004807724562 0.00437877702 0.001133101309 6.1118232e-05 0.001732257773 0.00048951103 0.007784581707 0.009520860301 1.28072e-05 0.00427334184
train_4331 H 0.00690608948 0.00382819345 0.00341106462 0.005023008653 0.002793467957 0.00018728119 0.001758299361 0.001058090205 0.007987027435 0.00848706153 2.1829017e-05 0.004383332448
train_4332 H 0.007559609131 0.00401384698 0.002746088938 0.006082888681 0.0025034449245 0.000160844275 0.0025184461136 0.0020779651 0.009353919148 0.008950533002 4.755284e-05 0.00345707177
train_4333 H 0.00807666205 0.0046437894584 0.002671077006 0.00554637839 0.003301977326 0.00018392707 0.0028087302034 0.0023033779 0.010230155122 0.0097905962 3.875437e-05 0.003766151256
train_4334 H 0.006906752033 0.004265127864 0.004106634946 0.003657216238 0.0021518487748 5.1278101e-05 0.001941079489 0.000996840519 0.008132738333 0.00966606791 1.177131e-05 0.0041639517113
train_4335 H 0.00719081266 0.004309828268 0.004191175164 0.003895320292 0.0021581273 6.5368655e-05 0.0020396901596 0.00107058881 0.008387820507 0.01002013211 1.0217175e-05 0.004247249
train_4336 H 0.0089334595487 0.003103068127 0.00272925756 0.003795832459 0.003549183887 6.3599846e-05 0.002534358152 0.00158453334 0.009040259344 0.00982740262 8.107799e-06 0.0036639060743
train_4337 H 0.007299827209 0.00363176655 0.002296330446 0.004190146954 0.002228792566 0.00013037710317 0.002921022161 0.00150539196 0.007932188677 0.0088777144 1.102383e-05 0.00322215723632
train_4338 H 0.006916933549 0.0034698015 0.003150975595 0.003732194339 0.002486777219 6.4595423e-05 0.001687781047 0.001176623333 0.007491229934 0.00895336764 1.355932e-05 0.003801402606
train_4339 H 0.00785516214 0.00279844406 0.00215310622 0.00430442753 0.005202794214 0.00018095955 0.0024872174078 0.00141642749 0.007867353032 0.008256183006 4.42626e-05 0.003570092008
train_434 MD 0.00724440582 0.0033502667 0.0029534767 0.00361819229 0.00309306376 7.511744e-05 0.00226593416 0.0015217098 0.00784408698 0.01064051619 1.48762e-05 0.00366715942
train_4340 H 0.0072398190019 0.003260698196 0.0023414984662 0.003096634302 0.003286876098 0.0001316586245 0.002874177598 0.001204753646 0.0078395193273 0.00965163694 1.61575e-06 0.0035160688278
train_4341 MBD 0.00879186631 0.003402750651 0.00279797847 0.003703186476 0.00360334895 0.000120071176 0.002329440769 0.00172190052 0.008098684753 0.00958762929 8.89829e-06 0.003371435566
train_4342 MBD 0.007527191845 0.004416447905 0.00268405431 0.005328723948 0.00302739721 0.00015577057 0.0022944354039 0.001881238241 0.009525888089 0.0091274099 1.9106716e-05 0.003872522948
train_4343 MBD 0.00987754279 0.00432878721 0.00548000175 0.004049580449 0.001937239565 8.5097079e-05 0.00285481967 0.00238778592 0.010886847381 0.01116808508 5.019865e-05 0.003330887036
train_4344 MBD 0.00764466923 0.003393301111 0.00314084989 0.004572733164 0.00306759789 0.000102686277 0.00235295557 0.00160383044 0.008874388434 0.00970100916 1.875955e-05 0.004164791058
train_4345 MBD 0.01013148984 0.005559444946 0.00271587282 0.011280019534 0.00629622597 0.0006052736 0.004034753369 0.00249329711 0.012289560938 0.009514165269 0.000124404452 0.005237642229
train_4346 MBD 0.009446205442 0.003760498696 0.00398076401 0.003921579929 0.001977625554 7.8179708e-05 0.002672035463 0.001730944858 0.010296025441 0.01119545912 1.0415305e-05 0.003503908268
train_4347 MBD 0.00910760206 0.003287288385 0.00318760326 0.0050562145269 0.0041009137 0.000205171586 0.0025323181 0.00152881472 0.008895590614 0.01044435527 4.3163992e-05 0.00475146686
train_4348 MBD 0.009072882807 0.003128820764 0.002973936336 0.004154765859 0.003132223147 7.9034786e-05 0.002378244023 0.001675842172 0.008738091051 0.01052313545 9.94242e-06 0.003661217148
train_4349 MBD 0.007927017346 0.00277654376 0.0022971751 0.004351556141 0.00368884164 0.0001626821 0.002105189123 0.0015727964 0.007714546263 0.00907353035 2.225116e-05 0.003755997526
train_435 MD 0.007858218071 0.00304195786 0.0025843644 0.003794937644 0.003338965966 0.000129987492 0.002640683522 0.001312407459 0.008006082554 0.0103608671 1.106078e-05 0.0035082315
train_4350 H 0.008447457407 0.003282881657 0.00262723807 0.004459659077 0.00401527285 0.00012044006 0.002313373859 0.00172234361 0.008564668018 0.00961568213 2.716553e-05 0.0042258021618
train_4351 MBD 0.008327495636 0.003910003481 0.00267677281 0.00500120404 0.003520807584 0.0001576238 0.002478241129 0.00184467889 0.009459661925 0.0094981149 2.23448e-05 0.003882204
train_4352 H 0.00787480805 0.003293409428 0.0028305198 0.004591641286 0.00366376089 0.000144654256 0.002866585996 0.00169986333 0.007969145606 0.0100409582 1.983923e-05 0.0036874038277
train_4353 H 0.006739823882 0.003695670389 0.00283788701 0.003306682149 0.002590605091 6.56898322e-05 0.001898151082 0.001278016106 0.00764704173 0.00867953136 8.50431e-06 0.003458617327
train_4354 MBD 0.009763685384 0.003786786669 0.00277051477 0.005502898359 0.00383830662 0.00014215163 0.002454628873 0.00188063147 0.009834024758 0.00980928426 2.60383e-05 0.00400392291
train_4355 MBD 0.008018362496 0.004109872267 0.0026041964 0.00658562058 0.003726335385 0.000267714745 0.0022189720867 0.00190881918 0.009473617007 0.00905152285 6.154157e-05 0.004309572218
