sample	Group	Biosynthesis	Degradation_Utilization_Assimilation	Detoxification	Generation_of_Precursor_Metabolites_and_Energy	Glycan_Pathways	Macromolecule_Modification	Superpathways	Transport
train_4195	NP	0.052075309248	0.018673251921	0	0.012941316826	0.0004241117	0.000946987	0.001875144	0.000150586
train_4196	H	0.038264621733	0.007417192681	0	0.004781352099	0.00012481856	0.0011629472	0.00029080526	3.19543e-05
train_4197	NP	0.033701811136	0.006269696372	0	0.00442068296	0.0001179123	0.00105465257	0.00021102092	5.64958e-05
train_4198	H	0.042467417426	0.011452606172	0	0.009361258925	0.00021293876	0.000965494	0.001003644	0.000129464
train_4199	H	0.037218822952	0.006550805648	0	0.00623052018	0.00019451412	0.0011838309	0.000351546	4.84165e-05
train_42	H	0	0	0	0	0	0	0	0
train_420	delete	0.03311091029	0.00536104933	0	0.0041194564	0.0001841046	0.0010075481	0.00019895683	2.07881e-05
train_4200	NP	0.048627877987	0.010820112515	0	0.00686241089	0.00019404142	0.001374221	0.0005605475	6.5595e-05
train_4201	NP	0.034562693655	0.006530070979	0	0.004968791356	0.000135278	0.0010426283	0.00026226	2.91196e-05
train_4202	NP	0.04489331087	0.011893737054	0	0.01000475483	0.00039902396	0.000945296	0.0009031973	0.000106774
train_4203	NP	0.042822603639	0.008205126469	0	0.0055795336	0.0001439613	0.0014279969	0.00037314907	4.57001e-05
train_4204	H	0.038449928798	0.008097091329	0	0.005769483351	0.000268544316	0.0009810287	0.00046031405	6.19837e-05
train_4205	NP	0.038958808944	0.007935715617	0	0.007766004612	8.6701e-05	0.0011418625	0.00026252206	5.81353e-05
train_4206	H	0.036723412141	0.008640438344	0	0.004789852481	0.000433247835	0.00081205472	0.00038832413	1.39921e-05
train_4207	NP	0.03719718408	0.006956921206	0	0.004832238267	0.00013651741	0.001200388	0.0002411725	4.3633e-05
train_4208	NP	0.0454932069	0.009628242942	0	0.006572250772	0.000232173406	0.0010924096	0.0005017361	6.83816e-05
train_4209	NP	0.04663840514	0.01529421354	0	0.011586582439	0.0003780464	0.001059833	0.001588301	4.84008e-05
train_421	delete	0.034042143806	0.005688810088	0	0.00423852018	0.000150209	0.00098895037	0.00028563403	3.43042e-05
train_4210	H	0.036081318453	0.007637383254	0	0.005188359653	0.0002315024	0.00097418883	0.000465265	5.58474e-05
train_4211	NP	0.02806264076	0.005901803324	0	0.00498024467	0.0002897009	0.0007768932	0.0004751344	2.62866e-05
train_4212	NP	0.04593777517	0.00804797721	0	0.00531164291	0.0004863078	0.001157325	0.00024656453	1.57482e-05
train_4213	NP	0.035253097341	0.006941445417	0	0.005414563367	0.000183773587	0.0010679471	0.0003815695	5.31481e-05
train_4214	NP	0.04623008876	0.0091308771	0	0.005914571733	0.000271249	0.0012869534	0.0003615172	2.54589e-05
train_4215	H	0.039020119448	0.008644936345	0	0.006579849894	0.000147395394	0.0009997635	0.0003471567	7.73396e-05
train_4216	NP	0.03734591269	0.006146111579	0	0.004441316329	7.43085e-05	0.001001033	0.000233848	2.53946e-05
train_4217	NP	0.03245854886	0.00517943788	0	0.00359595191	5.2782e-05	0.00114995042	8.314618e-05	2.40421e-05
train_4218	NP	0.03597036024	0.00756798971	0	0.00494915898	0.0001728155	0.0010678938	0.00026955551	3.56641e-05
train_4219	H	0.0413299743	0.00845704696	0	0.00616946481	0.00025511	0.0011329965	0.0004807581	0.000105366
train_422	delete	0.0219271151	0.00301023845	0	0.0024532956	0	0.000654924	9.10112e-05	0
train_4220	NP	0.043837733106	0.008475006745	0	0.005740520982	0.0001752842	0.0009976352	0.00040239323	4.34215e-05
train_4221	NP	0.03940366312	0.00656816831	0	0.0046418203	0	0.001105273	4.846277e-05	9.04589e-05
train_4222	H	0.039346983504	0.00773035095	0	0.005396674353	0.00019872135	0.00106375417	0.00042641605	3.28467e-05
train_4223	H	0.03645440739	0.00632419347	0	0.004510276442	0.0001038024	0.00116783091	0.00021484036	3.34915e-05
train_4224	NP	0.038039398597	0.006450537032	0	0.00571173419	0.0001542441	0.00116486937	0.000310413382	0.000101392
train_4225	NP	0.034444002277	0.00823648401	0	0.00613685069	0.0001992539	0.0009465068	0.0005836877	6.76646e-05
train_4226	NP	0.039354857049	0.00874671986	0	0.006223285738	0.000308551751	0.0009701176	0.0005660345	4.80421e-05
train_4227	NP	0.034963174689	0.006456206308	0	0.004877550998	0.0001762672	0.0010107288	0.00031583274	5.7107e-05
train_4228	NP	0.02847410705	0.005086286906	0	0.00444895268	0.0001086878	0.0011959485	0.00022942386	4.69969e-05
train_4229	NP	0.0445951456	0.008791068384	0	0.00753909866	0.000446095883	0.0011649927	0.0005368037	9.20191e-05
train_423	delete	0.02882194512	0.00516298245	0	0.00297439216	0.0001257789	0.0007464423	0.00025843447	0
train_4230	NP	0.04514961431	0.007478766418	0	0.006480018778	0.000113219099	0.0011076184	0.00027467393	0.000166215
train_4231	NP	0.03450833172	0.00761008393	0	0.00574231991	0.00015969973	0.0011282813	0.0004830204	6.37089e-05
train_4232	NP	0.02339450106	0.00409102171	0	0.00296349666	8.897658e-05	0.00089922402	6.864912e-05	1.935e-05
train_4233	NP	0.04340778097	0.007950833574	0	0.00631748668	0.00011819834	0.00136411537	0.00026050376	7.56338e-05
train_4234	NP	0.042323303352	0.008980986931	0	0.00655197808	0.00022339734	0.0009976257	0.00047375813	7.15556e-05
train_4235	NP	0.03661026566	0.009866939672	0	0.007363368276	0.0002265096	0.000804253	0.0009353563	0.000122125
train_4236	NP	0.039426200691	0.00901792622	0	0.00710638057	0.0001992014	0.00100178315	0.0006558657	6.04317e-05
train_4237	H	0.045776468503	0.009971584358	0	0.007417612536	0.000204503547	0.0009550642	0.0005571459	3.00769e-05
train_4238	H	0.039813775493	0.009837291272	0	0.00837316223	0.00023130963	0.001004665	0.0009206241	0.000125607
train_4239	H	0.0346922535	0.00683648311	0	0.00472400754	0.00016454401	0.0010953379	0.00022802462	5.29704e-05
train_424	delete	0.0315148004	0.00545633987	0	0.00329695347	0.0001809733	0.0008852943	0.000306241	0
train_4240	H	0.036249507721	0.0071744845781	0	0.00488961572	0.000173485815	0.00104764063	0.00039776261	3.07811e-05
train_4241	H	0.03490255634	0.0059286731	0	0.00501714036	0.0001425374	0.00113311041	0.0002551635	6.90409e-05
train_4242	NP	0.038468117877	0.00710004469	0	0.004737519639	0.0001515826	0.0013523094	0.00029359606	3.8849e-05
train_4243	NP	0.034457833607	0.005747030796	0	0.004089485686	0.00019883019	0.0009130678	0.00010962183	1.99483e-05
train_4244	NP	0.031077767374	0.006830546593	0	0.00521006077	0.0002665965	0.0006405179	0.000556467	3.25461e-05
train_4245	H	0.041673814916	0.008054762269	0	0.005042106406	0.00012406664	0.0013995332	0.00029301377	9.1982e-05
train_4246	NP	0.03433381884	0.0060391450866	0	0.00381107181	8.405703e-05	0.00123410837	0.00015457957	3.20902e-05
train_4247	NP	0.03806008178	0.006696007666	0	0.004744090416	0.00010179501	0.00124056765	0.000231771825	5.79469e-05
train_4248	NP	0.039260976045	0.008273384254	0	0.006610627422	0.000225090618	0.0010453384	0.000411837	6.52594e-05
train_4249	NP	0.037505238346	0.006854014095	0	0.005048447948	0.0001829655	0.0011176914	0.00032334684	5.24908e-05
train_425	delete	0.0278411074	0.0043913517	0	0.0029693973	0.0001629775	0.0007183396	0.0002410355	0
train_4250	NP	0.032900481248	0.005795636832	0	0.003744108461	0.00011749637	0.0009761018	0.00019079191	3.32916e-05
train_4251	H	0.040343073536	0.007715540458	0	0.00588008703	0.00020688204	0.0011255186	0.00048633183	9.1979e-05
train_4252	NP	0.03639185879	0.007644285769	0	0.006089465664	0.00013107862	0.00128247233	0.0005110489	8.01836e-05
train_4253	H	0.025592789198	0.005884146137	0	0.00466354841	0.00014934607	0.0008168376	0.0003713975	6.59924e-05
train_4254	H	0.038702616382	0.00779838711	0	0.005337586863	0.0001932387	0.0010368091	0.00024395712	3.28927e-05
train_4255	H	0.037323316226	0.007592799607	0	0.005056330911	0.0001942955	0.0010982267	0.0002466849	4.67795e-05
train_4256	NP	0.03649086583	0.008049665793	0	0.008165623363	0.00020330602	0.0008617994	0.000704611	7.9776e-05
train_4257	NP	0.039039130406	0.007937654583	0	0.00634202821	0.00013854194	0.0010674831	0.00045910558	8.0624e-05
train_4258	NP	0.03429170316	0.00667768921	0	0.00485054817	0.00011926094	0.0010751979	0.0003515341	4.5685e-05
train_4259	NP	0.036695441917	0.007285310848	0	0.00496327276	8.642693e-05	0.001080572	0.00019427617	2.95385e-05
train_426	delete	0.03291469138	0.00589895604	0	0.00426645492	0.000193131	0.00091696735	0.00038423353	2.27409e-05
train_4260	H	0.0303114427	0.004926686163	0	0.00316670451	7.15193e-05	0.00097273235	5.060006e-05	1.67637e-05
train_4261	H	0.03133764614	0.00585253165	0	0.0047462555	9.08445e-05	0.0008861471	0.0001388029	5.4691e-05
train_4262	NP	0.04293990393	0.00846353891	0	0.00686776	0.0001760334	0.001302667	0.0005495191	7.85878e-05
train_4263	NP	0.040310596798	0.007021869422	0	0.004018452722	0.00015686779	0.0010585818	0.00027518295	2.62898e-05
train_4264	NP	0.04316566732	0.008368985247	0	0.005886691054	0.00028587802	0.0013211158	0.00044360588	5.86572e-05
train_4265	NP	0.041441901352	0.006727153327	0	0.00483095543	0.0001356384	0.0012577097	0.00019397219	4.72849e-05
train_4266	NP	0.03116633092	0.007179931166	0	0.00466216932	0.00034124608	0.0007226297	0.0004055232	3.37507e-05
train_4267	NP	0.027245263025	0.004503385452	0	0.00378183025	7.59756e-05	0.0009212992	0.00013654294	3.96427e-05
train_4268	NP	0.044672758825	0.007386386008	0	0.005625698957	0.00019166922	0.0013054227	0.00036591819	1.78521e-05
train_4269	NP	0.04105593646	0.008016746788	0	0.00560187064	0.000163712	0.0011956541	0.00034159752	3.8654e-05
train_427	MD	0.0306866907	0.00471170907	0	0.002998821	0.0001306283	0.000810181	0.0001822347	0
train_4270	NP	0.03120432093	0.006272868231	0	0.003732956058	0.00031276394	0.0007571333	0.0002518865	1.28406e-05
train_4271	H	0.038645522711	0.007679578229	0	0.00712277545	0.0001675053	0.00109010532	0.0005003696	7.62588e-05
train_4272	H	0.03737589029	0.006345773464	0	0.00581731102	0.000144232251	0.0012057595	0.000316656263	0.000104387
train_4273	NP	0.040718846012	0.007557786837	0	0.005562957248	0.000132982044	0.0011433049	0.0003481814	2.97769e-05
train_4274	NP	0.029620171896	0.00544788112	0	0.003752112137	0.0001458516	0.0011405393	0.00023938913	2.03843e-05
train_4275	NP	0.030345570278	0.005114430979	0	0.00371947208	0.000119391497	0.000928918	0.00015796906	1.67483e-05
train_4276	NP	0.03511920948	0.0066486217668	0	0.004344687992	0.000158952947	0.0010339832	0.00028826363	3.48253e-05
train_4277	H	0.0289343984	0.00575593415	0	0.00377046696	0.0001655525	0.000654532	0.0001869481	2.79367e-05
train_4278	H	0.02646348006	0.00403540452	0	0.00325041825	7.791066e-05	0.0017424746	0.0001144643	1.916e-05
train_4279	NP	0.032833727705	0.006616811936	0	0.005343927506	0.000134966146	0.0007568859	0.0003477131	3.32781e-05
train_428	MD	0.033380344264	0.005637078612	0	0.003890514596	0.0002319587	0.0008203937	0.0002086818	1.75916e-05
train_4280	H	0.043904883985	0.008887860754	0	0.006735906687	0.000293465441	0.001196489	0.0005596205	8.28632e-05
train_4281	H	0.043211680262	0.008493063575	0	0.006366441059	0.000172636161	0.0010983433	0.0004924854	9.20446e-05
train_4282	H	0.038218926791	0.006964587456	0	0.00583477935	0.0001990627	0.0013907184	0.0004352596	8.08923e-05
train_4283	NP	0.04268676385	0.00635966792	0	0.00582790042	0.0001589912	0.0012760456	0.00032911396	8.59364e-05
train_4284	H	0.0308110766	0.0058553404	0	0.00312711913	0.0001227179	0.0009925642	7.823865e-05	1.95834e-05
train_4285	NP	0.03711459622	0.007882455646	0	0.0065975467	0.00019468833	0.000936391	0.0005597172	9.15776e-05
train_4286	NP	0.035811830119	0.006318044149	0	0.004708390484	0.0001327231	0.00126693488	0.00025767759	4.03637e-05
train_4287	H	0.035348308129	0.004254060286	0	0.002686177557	3.648466e-05	0.0014157798	0.00010179656	5.47572e-06
train_4288	MBD	0.03975666435	0.006248970444	0	0.004487204297	0.000165941262	0.0012235872	0.00024968224	2.886e-05
train_4289	MBD	0.041400282226	0.006899093127	0	0.005087258003	0.00019533296	0.0011271028	0.00036489324	4.22136e-05
train_429	MD	0.03053855197	0.00522696924	0	0.00336018791	0.0002229338	0.0008425141	0.00014230317	7.75668e-06
train_4290	MBD	0.038329879379	0.006141548866	0	0.004751973883	0.000152270004	0.0011522097	0.00025097217	4.56476e-05
train_4291	MBD	0.0368366414	0.007970638693	0	0.006241162999	0.00017649504	0.00105258407	0.0006781822	7.72717e-05
train_4292	H	0.039031285249	0.006437253789	0	0.00389883736	0.00016337337	0.0010090191	0.0002954835	1.2356e-05
train_4293	H	0.039349027653	0.005465152889	0	0.004255361857	9.280404e-05	0.0012794043	0.00023804954	2.33512e-05
train_4294	H	0.041073369917	0.00675243665	0	0.004431151301	0.00016042954	0.0011694924	0.000319669208	4.85443e-05
train_4295	H	0.037799220103	0.004697507436	0	0.0030955594913	7.49446e-05	0.0013471068	8.2675504e-05	1.88087e-05
train_4296	H	0.038690577886	0.007591025765	0	0.005874081248	0.00026791688	0.0009298428	0.0004880452	4.09456e-05
train_4297	MBD	0.0383307306	0.0061751781386	0	0.006359688971	0.000174147277	0.00093706547	0.00027702478	4.69709e-05
train_4298	MBD	0.035873227099	0.00542949667	0	0.00372075788	0.0001506729	0.0011227783	0.00019659968	1.65722e-05
train_4299	MBD	0.038383201034	0.006733567655	0	0.004309425492	0.0002352226	0.0010468175	0.00022408269	2.11525e-05
train_43	H	7.55072e-07	7.55072e-07	0	0	0	0	0	0
train_430	MD	0.034218873752	0.006627620146	0	0.00482710459	0.00030576	0.000817955	0.0004911404	2.34073e-05
train_4300	MBD	0.035867077443	0.0060559301698	0	0.005203264018	0.00016328024	0.0009721111	0.00020092028	6.05791e-05
train_4301	MBD	0.036424828266	0.0042979684498	0	0.003097992988	3.4869075e-05	0.0013205075	0.000108562579	6.57676e-06
train_4302	MBD	0.040730131115	0.0052336624981	0	0.00414680564	5.209657e-05	0.001287392	0.0001411414	7.15317e-05
train_4303	MBD	0.03555641934	0.006560735872	0	0.004986335254	0.000185610677	0.00103949	0.00036603972	6.22041e-05
train_4304	MBD	0.036649835248	0.006870480823	0	0.003890919363	0.00026918825	0.0008891107	0.0004226358	2.28534e-05
train_4305	MBD	0.033883015923	0.006398758302	0	0.003421797823	0.00020199287	0.0008602749	0.000268983	1.64283e-05
train_4306	H	0.036233147868	0.006216666144	0	0.00431184572	0.000184621462	0.0011026222	0.00029718415	3.05427e-05
train_4307	H	0.035727854343	0.006342303596	0	0.004771173743	0.00012596791	0.0012014031	0.0002787162	4.56316e-05
train_4308	H	0.0361505234645	0.0058205203836	0	0.004027552357	0.000219087587	0.0009891387	0.00026391239	1.32419e-05
train_4309	H	0.038354585716	0.0061589345603	0	0.004686352562	0.00016347815	0.0011761295	0.00028245806	4.02658e-05
train_431	MD	0.035252121918	0.006339292401	0	0.003885959576	0.000251723	0.0011183902	0.000334384641	2.56893e-05
train_4310	H	0.037010279148	0.0055309468005	0	0.004010907791	0.00013360312	0.0011450463	0.0002735556	1.95767e-05
train_4311	H	0.033042052234	0.005141314366	0	0.003742125139	9.663776e-05	0.0009397119	0.0002620144	4.06514e-05
train_4312	H	0.032149721072	0.0064063776234	0	0.003537246785	0.00015099811	0.0008581249	0.00029017138	2.22428e-05
train_4313	H	0.0349680563444	0.0067841092331	0	0.004215227957	0.000321734632	0.0008679407	0.0003567847	2.5317e-05
train_4314	H	0.031044086761	0.0051498669625	0	0.003580428133	0.000206956768	0.000794304	0.00023451861	1.99707e-05
train_4315	H	0.036449024384	0.006733599218	0	0.004890008198	0.00015871765	0.0009291917	0.0004293419	1.69175e-05
train_4316	H	0.035568164673	0.004476315594	0	0.00282610199	3.435748e-05	0.0013414451	9.625405e-05	7.26534e-06
train_4317	H	0.03653069204	0.008490399528	0	0.005394557076	0.00011983404	0.000997472	0.0007937395	6.65409e-05
train_4318	H	0.0351226430191	0.0057514252049	0	0.003256724807	0.00016086611	0.0009203073	0.00016715987	1.19085e-05
train_4319	H	0.035002957104	0.007246099679	0	0.0041192395711	0.00017752347	0.0008479078	0.0004723151	1.77591e-05
train_432	MD	0.03269405099	0.00575564869	0	0.00310201462	0.000252707	0.001011358	0.0002793578	1.2733e-05
train_4320	H	0.0358740110753	0.0062571440607	0	0.003738606514	0.00027840752	0.0009567154	0.000171866475	1.82412e-05
train_4321	H	0.038406144482	0.008398832483	0	0.00558554139	0.00023945279	0.0008690301	0.0005791245	3.10945e-05
train_4322	H	0.033878139833	0.005833519864	0	0.003857918846	0.0002142312178	0.0008605744	0.00025565317	2.79091e-05
train_4323	H	0.038253420732	0.0076023931686	0	0.005011119115	0.0002564549586	0.0009551341	0.00044357165	4.5635e-05
train_4324	H	0.036310682727	0.0059343208301	0	0.004505468598	0.00010779391	0.0010231679	0.0002542395	5.56562e-05
train_4325	H	0.039141692856	0.0109917421003	0	0.007749365115	0.00039024616	0.000799342	0.0009514481	7.25012e-05
train_4326	H	0.0435353755987	0.012840951671	0	0.010375665499	0.00022079396	0.00095268	0.001591698	0.000167934
train_4327	H	0.034160950339	0.007745898354	0	0.005366024738	0.00014014163	0.0007764387	0.0006282074	1.7884e-05
train_4328	H	0.0406133962956	0.0078806966635	0	0.006137574582	0.00021668926	0.0010398836	0.0004211384	4.82767e-05
train_4329	H	0.034349888441	0.008539389022	0	0.00546027057	0.00029795994	0.000728411	0.0007832102	2.48199e-05
train_433	MD	0.034243880995	0.005862884052	0	0.00361033231	0.0002835967	0.0010460604	0.000242334844	1.69412e-05
train_4330	H	0.034414438759	0.004247336218	0	0.00435608249	8.3687182e-05	0.001334609	0.00011469931	1.53405e-06
train_4331	H	0.033458610342	0.005742231541	0	0.004883104143	0.00013769962	0.0011215839	0.0004135301	8.79857e-05
train_4332	H	0.0349411327591	0.007080578055	0	0.005845086781	0.000191256238	0.000908602	0.00042523977	8.03153e-05
train_4333	H	0.037945017684	0.0083150652618	0	0.00540947957	0.000167338636	0.0009460298	0.0005012481	7.73973e-05
train_4334	H	0.0363083532598	0.0045646222053	0	0.003586872668	7.0697446e-05	0.0013097164	0.00018648575	2.45595e-05
train_4335	H	0.037209246917	0.0048815235976	0	0.003823121652	8.8182464e-05	0.0013612144	0.00019351867	2.95224e-05
train_4336	H	0.0377027660087	0.0059719397883	0	0.00372577206	0.00015305036	0.0010292763	0.00023758494	1.25793e-05
train_4337	H	0.032910883892	0.00591060223049	0	0.004137079544	0.000207278946	0.0007463345	0.00030072978	3.38302e-05
train_4338	H	0.033035191864	0.004778837249	0	0.003673602787	8.5137665e-05	0.0011884755	0.00015098084	3.30156e-05
train_4339	H	0.03393889928	0.0066032485328	0	0.004170349065	0.00011647288	0.0007871958	0.0005036987	1.6565e-05
train_434	MD	0.03517119077	0.00606961357	0	0.00353770612	0.0002963612	0.0010302124	0.0001837214	0
train_4340	H	0.0339643285529	0.0062613267316	0	0.002974602467	0.0001904331362	0.00083427568	0.00021581987	4.17034e-06
train_4341	MBD	0.036123848263	0.006207897188	0	0.00363210431	0.00021662145	0.0010410842	0.00029964131	1.59945e-05
train_4342	MBD	0.036274613023	0.0067744820049	0	0.005219828498	0.00018468946	0.000908076	0.0004159298	8.25683e-05
train_4343	MBD	0.044916930848	0.005606541223	0	0.003996399859	3.909985e-05	0.0016495173	0.0002030341	2.53494e-05
train_4344	MBD	0.037135580646	0.005406713323	0	0.004523639715	0.00010746589	0.0011152487	0.0002890635	5.986e-05
train_4345	MBD	0.044253605237	0.012435003136	0	0.010972354484	0.00032816552	0.000861836	0.0013570659	7.41198e-05
train_4346	MBD	0.041375126037	0.005383841788	0	0.003895068549	6.997811e-05	0.0016704574	0.00015894821	2.02217e-05
train_4347	MBD	0.039756399806	0.006540866651	0	0.0049348753169	0.0001090425	0.0011800136	0.0005737564	4.55488e-05
train_4348	MBD	0.038297170539	0.005553568039	0	0.004115500369	0.000114501536	0.00120802	0.00020953818	2.98373e-05
train_4349	MBD	0.033969484849	0.005887118379	0	0.004262888181	0.0001691284	0.0007816151	0.0003577385	2.01535e-05
train_435	MD	0.035672082632	0.005875923929	0	0.003701118097	0.0002404701	0.0009341257	0.00015269229	1.13516e-05
train_4350	H	0.037101214832	0.0064736447808	0	0.004353461947	0.00019561427	0.0008878149	0.0003768335	3.34002e-05
train_4351	MBD	0.037343943697	0.006881532468	0	0.00492728225	0.00015273368	0.0009766021	0.00044687	5.01888e-05
train_4352	H	0.035792605265	0.0067855037087	0	0.004507228826	0.0001971088	0.0009721787	0.0003905241	3.74405e-05
train_4353	H	0.032801038983	0.0049107753582	0	0.003278567339	8.641271e-05	0.0009795499	0.000132643078	1.72329e-05
train_4354	MBD	0.039506274881	0.007148655913	0	0.005399614999	0.00024063063	0.00107065868	0.0004107259	3.6313e-05
train_4355	MBD	0.0361393512827	0.007957526792	0	0.00630233901	0.0002452645	0.000932816	0.0006990782	5.9771e-05
train_4356	MBD	0.0319336302115	0.0062680094857	0	0.005376674447	0.000300991513	0.00068491021	0.00018716776	2.33911e-05
train_4357	MBD	0.042428069758	0.007924872066	0	0.0070921983	0.00014616033	0.001351264	0.0007009244	7.38839e-05
train_4358	MBD	0.037118789263	0.0040526590899	0	0.002804718644	1.862664e-05	0.0015136199	5.278938e-05	6.41374e-06
train_4359	MBD	0.036185519336	0.00441434271	0	0.003574044611	5.8851689e-05	0.0014334378	0.00011231398	3.17171e-05
train_436	MD	0.03390219792	0.00526958789	0	0.00312165412	0.0002194034	0.0008413063	7.803963e-05	6.68912e-06
train_4360	MBD	0.0381636739063	0.0074062145674	0	0.005547305059	0.000203290242	0.0009321441	0.00036248197	6.13597e-05
train_4361	H	0.041401162459	0.007127795891	0	0.00358096989	9.49683e-05	0.0013051846	0.0002509144	1.54222e-05
train_4362	H	0.038913211171	0.00665648016	0	0.00469081982	0.00010777316	0.0012799574	0.0004529326	6.53508e-05
train_4363	H	0.038142510795	0.005152572666	0	0.00338459906	6.9977811e-05	0.0014585056	0.00012959693	1.82136e-05
train_4364	H	0.037717816145	0.0065037698951	0	0.004099065382	0.00019104792	0.0011066872	0.0002622382	1.9464e-05
train_4365	MBD	0.037390334754	0.007114685606	0	0.00584250516	0.000193377	0.0009264989	0.0005688107	6.61189e-05
train_4366	MBD	0.033608524061	0.004921243078	0	0.003877166373	9.856657e-05	0.0010961911	0.0002612912	3.60442e-05
train_4367	H	0.036730615852	0.0085998708723	0	0.0064414881856	0.00014963	0.000943324	0.0008575851	1.96618e-05
train_4368	H	0.037886422981	0.006460081961	0	0.004757955024	0.000231808524	0.0010343806	0.00034170367	3.68575e-05
train_4369	H	0.03851913388	0.005045250111	0	0.003820993948	5.875848e-05	0.0014280456	0.00018286919	3.33708e-05
train_437	MD	0.0368215609031	0.0057879797183	0	0.004159034178	0.0002569497487	0.0009599372	0.00025777986	2.41522e-05
train_4370	H	0.040968430293	0.006574349878	0	0.004371346388	0.00013970167	0.0012441688	0.00028137562	3.39146e-05
train_4371	H	0.032475699023	0.0050589665292	0	0.003848230027	9.6015636e-05	0.0010818396	0.0003818273	2.53045e-05
train_4372	H	0.038884227353	0.008435535712	0	0.006190210346	0.0002071358	0.000875172	0.0007007363	4.17162e-05
train_4373	H	0.042293796774	0.0083169823507	0	0.005604401115	0.000134094818	0.001206453	0.0006584145	3.3253e-05
train_4374	H	0.036211080215	0.0052525967324	0	0.003522308578	7.201306e-05	0.0011946149	0.0002616065	3.22802e-05
train_4375	H	0.036929446376	0.0045516456214	0	0.002729212017	3.8441189e-05	0.001356945	8.390645e-05	5.45506e-06
train_4376	MBD	0.032423797261	0.0057251963634	0	0.00372648599	0.00018533746	0.0007519698	0.00024638887	1.14238e-05
train_4377	H	0.0372952203755	0.005864704589	0	0.004525668817	0.00012742173	0.0011726721	0.00024472083	5.69543e-05
train_4378	H	0.0339735884301	0.006117624898	0	0.00409116488	0.0001529908069	0.000937704	0.00025358564	3.06424e-05
train_4379	H	0.035195302595	0.007805194424	0	0.0059159641502	0.000214800478	0.00070081	0.000580355	6.38768e-05
train_438	MD	0.03917077102	0.00579590309	0	0.00413301239	0.0002648379	0.0010017678	0.00023844199	1.9876e-05
train_4380	H	0.035983343427	0.006471975405	0	0.004052845502	0.000118527156	0.0009364726	0.0003590315	2.27941e-05
train_4381	H	0.035857859777	0.004810613999	0	0.003656825805	0.000102540569	0.001342879	0.00019784939	7.79345e-06
train_4382	H	0.040983239518	0.0052706469854	0	0.003906468678	5.9515216e-05	0.0015776886	0.00019859374	1.28831e-05
train_4383	H	0.036043592258	0.006787783071	0	0.005145244208	0.0002088674	0.0008482294	0.0004555485	4.14674e-05
train_4384	H	0.035482843292	0.005980865267	0	0.003405363894	4.11065e-05	0.0011485058	0.000301386	4.32453e-05
train_4385	H	0.031248429289	0.0045122049662	0	0.00351376887	0.00011576642	0.0009810037	0.00018858487	3.5549e-05
train_4386	H	0.035922553136	0.006519092067	0	0.003691772016	0.00020505537	0.0009404651	0.0003516297	1.609e-05
train_4387	H	0.033066869088	0.005928723279	0	0.003546514708	0.00010480543	0.0008243192	0.0003770198	2.01248e-05
train_4388	H	0.033272676901	0.005937123085	0	0.004653486016	0.00020310982	0.0008370348	0.0004056991	3.22391e-05
train_4389	H	0.037243770264	0.007299054329	0	0.004213618593	7.156997e-05	0.0009806102	0.0004383027	2.24531e-05
train_439	H	0.02936543518	0.00482813768	0	0.00341640607	0.00011581535	0.0009139529	0.0001988404	1.82209e-05
train_4390	H	0.035315407381	0.005389024054	0	0.003977165468	9.7404161e-05	0.0011739428	0.0002953724	3.59535e-05
train_4391	MBD	0.03487865638	0.0065727580295	0	0.004524572549	0.00015746124	0.0008603009	0.0003536626	2.77722e-05
train_4392	H	0.0405361344258	0.00571994739	0	0.003356533628	9.614037e-05	0.001130177	0.00015839741	1.12016e-05
train_4393	MBD	0.036345573112	0.0053024775322	0	0.003197946652	5.4232383e-05	0.0013320751	0.00011486226	8.67777e-06
train_4394	MBD	0.039633617438	0.0065475534052	0	0.004264531061	0.000361009241	0.0009959929	0.0002243704	1.37915e-05
train_4395	MBD	0.0368657573803	0.006029931563	0	0.003411607437	0.00019320803	0.0010173128	0.0002763503	1.17214e-05
train_4396	MBD	0.037841218764	0.0066669037624	0	0.004697879133	0.000200045266	0.0009325903	0.0004207814	2.46073e-05
train_4397	MBD	0.038709687054	0.009580664341	0	0.00621223655	0.0001904089	0.000986561	0.0007678547	6.45028e-05
train_44	H	2.41293e-06	0	0	0	0	0	0	0
train_440	H	0.031278544469	0.0050812866	0	0.003896629976	0.00012766693	0.0009942905	0.0002097989	2.47757e-05
train_441	H	0.03074628588	0.00496360026	0	0.00374108523	0.0001327814	0.00095384	0.0001963531	1.92799e-05
train_442	H	0.029669208099	0.004832693538	0	0.003668880475	0.0001462451	0.0009197986	0.00020423146	2.88967e-05
train_443	H	0.031630342086	0.00515788575	0	0.003964714639	0.000144499644	0.0009832461	0.000204016897	2.87252e-05
train_444	H	0.02882098101	0.0043482572	0	0.00346329035	0.000151927	0.0008787616	0.0001611478	1.05739e-05
train_445	H	0.03004991465	0.00499053385	0	0.00374913854	0.00011428519	0.0009278616	0.00018169437	2.05104e-05
train_446	H	0.02661880168	0.00438983246	0	0.00337562124	9.26281e-05	0.0008294343	0.0001208577	0
train_447	H	0.03648103722	0.005966969608	0	0.004210876464	0.00021231843	0.0010377907	0.0002105957	2.5931e-05
train_448	H	0.03861634507	0.00745392307	0	0.00570951098	0.0001946725	0.0010241327	0.0004025597	0.000110742
