"","train_367","train_368","train_378","train_379","train_380","train_385","train_389","train_390","train_393","train_394","train_395","train_399","train_400","train_401","train_402","train_403","train_404","train_407","train_408","train_409","train_410","train_411","train_412","train_413","train_414","train_415","train_416","train_417","train_427","train_428","train_429","train_430","train_431","train_432","train_433","train_434","train_435","train_436","train_437","train_438","train_451","train_452","train_453","train_454","train_455","train_456","train_457","train_458","train_459","train_460","train_461","train_462","train_463","train_464","train_470","train_483","train_484","train_486","train_487","train_492","train_493","train_494","train_495","train_496","train_497","train_498","train_499","train_500","train_501","train_502","train_503","train_504","train_505","train_507","train_508","train_509","train_510","train_511","train_512","train_513","train_514","train_524","train_525","train_526","train_527","train_528","train_529","train_530","train_531","train_532","train_536","train_537","train_542","train_545","train_546","train_547","train_548","train_549","train_550","train_551","train_552","train_553","train_554","train_555","train_556","train_557","train_558","train_559","train_560","train_561","train_562","train_563","train_564","train_565","train_566","train_567","train_568","train_569","train_570","train_571","train_572","train_573","train_574","train_579","train_580","train_581","train_582","train_583","train_584","train_585","train_589","train_590","train_591","train_592","train_593","train_594","train_599","train_600","train_601","train_602","train_603","train_604","train_606","train_608","train_610","train_611","train_612","train_613","train_623","train_624","train_625","train_631","train_639","train_640","train_641","train_642","train_643","train_644","train_649","train_1041","train_1044","train_1049","train_1055","train_1059","train_1060","train_1063","train_1064","train_1067","train_1073","train_1075","train_1077","train_1078","train_1079","train_1080","train_1081","train_1082","train_1083","train_1084","train_1086","train_1088","train_1089","train_1090","train_1092","train_1093","train_1095","train_1097","train_1100","train_1102","train_1103","train_1104","train_1106","train_1110","train_1114","train_1118","train_1124","train_1131","train_1132","train_1133","train_1136","train_1144","train_1146","train_1150","train_1159","train_1160","train_1166","train_1167","train_1169","train_1567","train_1621","train_1727","train_1778","train_1824"
"Streptococcus_thermophilus",0.42546,0.26492,0,0,0,0,0,0,0.00655,0,0,0,0.01863,0,0.0033799999999999,0,0,0,0,0,0,0.86024,0.91199,0.06704,0.08199,0,0.00175,0,0,0,0,0,0.52782,0.27552,0.36417,0.20431,0.14045,0.01811,0.67661,0.47213,0.04888,0.07242,0,0,0,0,0,0.98589,0.95582,0.79855,0,0,0,0,0,0.99081,0.7294,0.15879,0,0.01128,0,0,0.01845,0,0,0,0,0,0,0,0,0,0,0,0.02433,0.0203099999999999,0,0,0,0,0,0,0,0.07856,0.02533,0,0,0,0.00659,0,0.08065,0.13299,0.00238,0.06606,0,0.06606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07193,0,0.10266,0.0096099999999999,0,0.10163,0.02665,0,0,0.00796,0,0.0513799999999999,0.01089,0,0,0.07743,0.25238,0,0.01894,0.06969,0,0,0,0.41206,0.84327,0.03028,1.67559,0.07866,0,7.12171,1.50496,0.06972,0.02753,0,0.12001,0.1298,5.61452,0.28782,0.49498,0,4.03054,0,2.89094,0,0,1.25112,0.0219,0.01543,0.0034,1.13719,4.69542,0.39389,0,0.10151,0,0.1555,0,1.74147,1.42328,0.01066,0,0,0,0.04163,0,0.10934,0,0.03979
"Dialister_invisus",0,0,0,0,0.44549,0,0,0,0.40707,0.45588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89095,1.11357,0.89095,0.53366,0.51909,0.53366,0.56364,0.56364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08474,1.13321,1.77167,0,0.00874,5.29931,0.09452,0.00318,0,0.24323,0,0.05814,0.0803,0,0,0,0.17533,0,0.04199,0,0.3457,0,0.53652,1.29626,0,0,0.1309,0.15035,0.02714,0.23756,0,0.22848,0,0,4.17818,0.02167,0,0,0,0,0,0.43568,0,0.10036,0.05784,0,0.0223,0,1.0509,0.61579,0,0
"Blautia_sp_CAG_257",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01978,0,0.0580899999999999,0,0.01814,0,0.00114,0.00518,0,0.00577,0,0,0.01314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199,0,0,0,0,0,0,0,0,0,0.01774,0.0032,0.11689,0.15475,0.11689,0.01622,0.01622,0.0946,0.0946,0,0,0.00242,0.00242,0.0138599999999999,0.0138599999999999,0.0293,0.0617299999999999,0.0293,0,0.00261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14263,0,0,0,0,0,0,0.0017399999999999,0.52546,0.00571,0,0,0,0,0,0,0,3.55952,0,0.07754,0,0,0,0,0,0.02264,0,3.59732,0,0,0,0.00791,0.15164,0,0.37382,0.84944,0,0.80368,0.04186,0,3.98706,0.0271,0.21101,0.01703,0,0,0,0,0.02289,0.08926,0.00268,0,0.01555,0.00459,0,0,0.07981,0,0,0,0,0.002,0,0,0.00117,0,0,0,0,0
"Flavonifractor_plautii",0.62974,0.74528,0.00208,0,0,0.05184,0,0,0,0,0,0.11327,0,0.0838,0.0004799999999999,0,0,0.20806,0.21614,0.27232,0.15013,0.17078,0.14791,0.3674,0.36499,0.42883,0.28942,0.32214,0,0.41971,0.39097,1.32276,0.01182,0,0,0,0.01022,0,0.17498,0.22136,0,0,0,0,0,0,0,0.02157,0.02706,0,0.00237,0,0,0,0.00128,0,0.07961,0.03924,0,0.11788,0.09804,0,0.03771,0,0,0.02059,0.01879,0.04146,0.00516,0.00435,0,0.0111,0.01653,0.01854,0.0055899999999999,0,0.0107599999999999,0,0,0,0.00797,0.13448,0.16422,0,0,0,0,0,0.01761,0.0243199999999999,0.00234,0.04631,0.03571,0.0689,0.05012,0.0689,0.15382,0.15382,0.27729,0.27729,0.07461,0.07461,0.09382,0.09382,0.13725,0.13725,0.13882,0.12891,0.13882,0.05839,0.06207,0.05839,0.47263,0.47263,0.02926,0.02926,0,0,0.01938,0.01938,0.05168,0,0,0.0023899999999999,0,0.02702,0.02008,0.01755,0.0181199999999999,0,0.02595,0,0,0,0,0,0,0,0,0,0,0,0.38976,0.31115,0.00948,0,3.0877,0.65428,0.08061,2.61741,1.61662,0.05839,0.21236,0.45405,0.1082,0.08272,0.0416,0.06045,0,0.13389,0,0.07313,0.12788,0,0.16978,0,0.14311,0,0,0.77525,0,0.12816,0.02169,0.34608,1.94737,0.01537,0.04446,0.09161,0,0.37085,0.0405,0.16171,0.1916,0.45487,0.81871,0.19179,0.03244,0,0.06018,0,0.47429,1.24709,0.05863,0.02761,0.02079,0.01686,0.00633,0.39482,0.04666,0,0.0183,0,0,0.0827,0,1.01052,0.15455,0,0.22487,0.14662,0.06567,0
"Lactococcus_lactis",0,0,0.00105,0,0,0,0,0,0.06066,0.03318,0,0,0,0,0,0,0,0,0,0,0,0.15176,0.0702899999999999,0.01624,0,0,0.0014199999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01383,0.02135,0,0.01413,0,0,0,0,0,0.03165,0,0,0,0,0,0.0074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02806,0,0,0.00775,0,0.35293,0,0.01187,0.0053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01013,0,0,0,0,0,0.00385,0,0,0,0,0,0,0,0,0,0,0.00596,0,0.01272,0.00171,0,0,0,0,0,0.00531,1.05534,0,0,0.00377,0.00514,0,0,0,0,0.05162,0,0.0075,0.0344,0.00401,0,0,0,0,0,0.00253,0,0,0,0,0,0,0.00452,0.01118,0,5.32372,0,0.04979,0,0,0.09725,0,0,0,0,0,0,0
"Escherichia_coli",0.17461,0.15286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32522,0.22822,1.45098,0.00848,0,0,0,0.14964,0.10059,0.02875,0.00626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04483,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13517,0.00307,0.0180199999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01036,0,0.03192,0.19235,0.61058,0,0,0,0.07146,0.07146,0,0,0,0,0.58912,0.58912,0,0,4.37851,4.17632,4.37851,0.45714,0.50512,0.45714,1.43935,1.43935,0.88387,0.88387,0.3142,0.3142,0.84193,0.84193,0.03251,0.0214,0.0214,0,0,0,0,0,0,0,0,0,0.00737,0,0,0,0,0,0,0,0,0,0,0.01578,0.0048,0.25048,0.40375,0.24772,0,19.8565,0.44231,0,0,0,0,0,0,0,0.01524,0.16039,0.07847,0.05473,7.71042,0,0,0.03224,0,0.06123,0.13037,0,2.03925,0.05689,0.03572,0.06848,0.03545,0.0027,0.13608,0.09385,0.07414,0.23778,0,0.03406,0,0.43748,0.20832,0.07397,0.01404,0.12587,0,0,0,0,0,0,0,0.13968,0.29203,0.60651,0.24188,0.09429,0,0.11377,0.18706,0.05327,0.02964,0.31681,0.03516,0.00612,0.12185,0,0,0.45382
"Firmicutes_bacterium_CAG_94",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01796,0,0,0,0,0,0,0,0,0.13381,0.09306,0,0.00441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153699999999999,0,0.02622,0,0.00645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04779,0.06452,0,0,0,0,0,0,0,0,0.00135,0.0102,0.13109,0,0,0,0,0,0,0,0,1.09816,0,0.77549,0.34181,0.07292,0.08362,0,0.21709,0,0.00185,0.03897,0,0.04951,0.06728,0.36331,0,0.02421,7.74709,0.82551,0.06558,2.66205,0.02702,0.47944,0.00493,0,0,0,0.03383,0.05174,0.10626,0.48,0,0.0646,0,0.01865,0.01852,0.1344,1.99566,0.09233,0.03267,0.31706,0.09442,0.00224,0.26025,0,0,0.81388,0.13552,0,0,0.13795,0,0.64165
"Turicibacter_sanguinis",0,0,0,0,0,0.05466,0,0,0.52376,0.42327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00365,0,0.02544,0,0.04645,0,0.16648,0.08622,0,0,0,0,0,0,0,0.10492,0.10125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00526,0.00107,0.0072099999999999,0,0,0,0,0,0,0.01209,0,0,0,0,0.65373,0,3e-04,0.08901,0.05012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00939,0,0,0,0,0,0,0.00257,0,0,0,0,0,0,0,0,0,0,0,0,0.06586,0,0.02291,0.03463,0.01581,0,0,0,0,0,0,0,0,0,0,0,0,0.00636,0.01873,0,0,0,0.13726,0.09378,0,0,0,0,0.03149,0,0.00184,0,0,0,0.40722,0,0,0,0,0,0,0,0,0,0.32442,0,0.06021,0,0,0.00619,0,0,0.82476,0.08327,0,0.0305,0.01743,0,0,0,0.0537,0,0,0,0,0,0,0,0
"Erysipelatoclostridium_ramosum",0.00183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00343,0,0,0.00462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00149,0,0.00249,0,0,0,0,0,0.0194599999999999,0.0194599999999999,0,0,0,0,0,0,0.80167,0.86247,0.80167,0.0831799999999999,0.11974,0.0831799999999999,0.05877,0.05877,0.03532,0.03532,0,0,0.03862,0.03862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00935,0,0,0,0.03865,0,0,0.02497,0,0.57787,0,0,0.05626,0,1.4681,0,0,0.02045,0,0,0,0,0.97927,0.10288,0,0.01693,0,0,0,0,0,0,0,0,0.21668,0,0,0,0.1636,0,0,6e-04,0,0.00658,0,0.17151,0.07206,0,0,0,0,0
"Fusicatenibacter_saccharivorans",1.91246,1.913,0.32684,0.3113,0.61396,3.35461,1.07011,1.28713,1.15065,1.23178,0.08279,2.73099,0.10172,1.22586,1.00121,0.99289,1.05698,1.36743,1.35689,2.26511,2.59781,0.72804,0.81198,1.35742,1.27719,1.47246,1.08878,1.20813,1.24311,0.42072,0.31073,0.36321,1.37087,1.37694,0.48031,0.45369,0.38081,0.37541,0.75836,0.79818,2.42984,2.449,2.55427,2.6492,2.55036,5.64801,5.97456,3.49268,3.59382,3.86878,2.56335,2.67458,4.26114,3.4413,0.56673,2.07481,2.0737,11.75877,13.67187,0.85297,0.9165,0.82882,3.25788,3.71061,0.75823,0.50768,1.14062,0.81371,0.46727,0.76921,0.8685,0.97873,0.89014,0.53455,0.80728,0.95562,1.27866,0.24957,0.46299,0.58432,0.55268,1.55698,1.83098,2.08761,3.50136,3.86764,4.35806,4.64971,0.01911,1.06733,0.14616,8.90837,1.77165,1.54641,1.48036,1.54641,0,0,0,0,2.61109,2.61109,6.85734,6.85734,18.14064,18.14064,8.54402,7.83568,8.54402,3.82763,3.41864,3.82763,0.49431,0.49431,1.50519,1.50519,1.19385,1.19385,0.68678,0.68678,2.60828,2.41239,2.41239,0.90872,0.41124,0.74519,0.86512,0.93611,0.7398,0.84708,0.47551,0.66052,0.59285,0.77125,0.83565,1.23231,0.76321,0.50541,0.47436,0.40629,0.35582,0.65956,0,0.43378,0.05525,0.76679,8.04433,1.57238,1.99893,0.66805,1.46029,2.36503,2.03057,5.12904,0.45257,1.1898,0.54635,0.90862,0.0919,1.92535,3.70129,3.09613,10.51372,2.29213,2.57595,0.77218,1.76653,1.30403,3.40493,2.84679,1.56265,3.72781,2.99777,1.33964,1.84816,12.94334,0,0.42288,2.03416,1.89507,1.25312,1.52936,2.26982,2.68373,1.32888,3.23421,3.90531,2.07684,5.89341,1.14142,4.64474,5.79873,4.57612,3.25867,3.28079,3.41261,3.35454,1.51347,2.40684,0.19725,3.1191,1.70645,3.24846,3.99275,0.22157,3.35176,0.09739,0.10367,0.48003,0.34366,4.71716,0.3261
"Clostridium_disporicum",0,0,0,0,0,0,0,0,0.06135,0.01984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130199999999999,0,0.00664,0,0.0350399999999999,0,0.37551,0.27938,0,0,0,0,0,0,0,0.02607,0.0219,0,0,0,0,0,0,0,0,1.09056,1.42253,0,0,0,0,0,0,0,0,0.05316,0.00967,0.05364,0.07855,0.05441,0.31568,0,0,0,0,0,0,0,0.0263899999999999,0,0,0,0,0,0,0,3.10948,0,0,0.06391,0.0478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04774,0,0,0,0,0,0,0,0.03465,0,0,0,0,0.04456,0,0,0.03605,0.00686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01156,0,0.46944,0,0,0,0,0,0.05504,0,0.06006,0,0,0,0.08251,0,0,0,0,0,0,0,0,0.00662,0.03016,0,0.15216,0.01379,0,0.00273,0,0,0,0,0,0,0.12522,0,0,0,0.12176,0.12761,0,0,0,0,0,0,0.02154
"Actinomyces_sp_ICM47",0,0,0,0,0,0,0,0,0.02409,0.0331399999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00939,0.01542,0,0,0,0,0,0,0,0,0.03131,0,0,0,0,0.00259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00565,0,0,0,0,0,0,0.00028,0,0,0,0,0,0.04127,0,0.00715,0,0,0,0,0,0.01168,0.00498,0.00055,0.00361,0,0.02197,0.00138,0,0,0.04463,0,0,0,0.00365,0.00131,0.00477,0,0,0.01102,0,0,0,0,0,0.0068,0.05589,0.00783,0,0,0,0.02836,0.00265,0,0.05362,0,0.00019,0,0,0,0,0,0,0,0
"Firmicutes_bacterium_CAG_646",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Intestinibacter_bartlettii",0.70966,0.54211,0.00357,0,0,0.38287,0,0,0.59694,0.41796,0,0,0,0,0,0,0,0.046,0,0.0017699999999999,0,0,0,0,0,0,0,0,0,0,0,0,0.1545,0.00737,0.0700399999999999,0.01436,0.10297,0,0.35718,0.25356,0,0,0,0,0,0,0,0.3053,0.27189,0.07876,0.01795,0,0,0,0,0,0.0613,0.6638,1.02455,0,0,0,0.00643,0,0,0.01408,0,0,0,0.04101,0,0.03241,0.0513299999999999,0,0,0,0.01247,0,0.00755,0,0.00091,0.04766,0,0,0,0,0.00117,0,0,0,0.01533,0.75323,0.2515,0,0.00316,0,0,0,0,0,0.02922,0.02922,0.44734,0.44734,0,0,0.52279,0.64349,0.52279,0.43085,0.44411,0.43085,0.51641,0.51641,0,0,0,0,0,0,0,0.23047,0.23047,0,0,0,0,0,0,0,0.02578,0,0,0,0,0.02555,0,0,0,0,0.5997,0,0.20477,0.11236,0,0.01697,0.27881,0.07408,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18449,0,0,0,0.43616,0.00621,0.55176,0.03247,0,0.08249,0.1739,1.18834,0.06179,0,0.02953,0,0.71683,0.05584,0.61936,0.04758,0,0.06177,0.03544,0.04124,0,0.14353,0.85609,0,4.47662,0.03038,0.07102,0.14264,0,0.05819,0.03385,0,0,0,0,0.59461,0,0,0.13888,3.08637,0.19372,0,0,0.03885,0.00207,0,0
"Clostridium_spiroforme",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0059299999999999,0,0.0197199999999999,0,0,0,0,0.02583,0,0,0.00213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34658,0.31544,0.15444,0.12695,0.02864,0,0,0,0,0.01051,0,0,0.0049,0,0,0.03931,0,0,0,0,0,0,0,0,0,0,0,0.02847,0.01835,0,0,0.00307,0.0043,0,0.08785,0.02528,0,0.16175,0.00555,0.26298,0.12167,0.14665,0,0,0.02907,0.01758,0.26651,0.30858,0.26651,0.0852899999999999,0.0852899999999999,0.05627,0.05627,0.01065,0.01065,0.06902,0.06902,0.00824,0.00824,0.03951,0.04349,0.03951,0,0,0,0,0,0.08436,0.08436,0,0,0.00949,0.00949,0,0,0,0.00258,0,0.0195,0.0500899999999999,0.02165,0.01304,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2348,0,0.01131,0,0,0,0,0,0,0,0.01773,0,0,0.15064,0,0.10603,0.61854,0,0.13613,0,0.18062,0,0.63797,0,0.04198,0.1645,0,0,0.04312,0.02056,0,0.00836,0.16015,0.01078,0.02372,0,0.20476,0,0,0,0,0,0,0,0.07151,0,0.14309,0,0,0,0.01004,0,0
"Clostridium_saccharolyticum",0,0,0,0,0,0.02052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14803,0.04537,0.04103,0,0,0,0,0,0,0.00469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04042,0,0,0,0,0.00347,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00094,0.0024,0.00094,0.04053,0.05653,0.04053,0.01215,0.01215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03057,0,0.00049,0.04347,0.00616,0,0,0,0,0,0,0,0,0,0,0,0.00678,0.31133,0,0.00765,0,0.00294,0,0,0,0,0,0,0.00036,0,0,0,0.03319,0,0,0,0,0.22061,0,0,0,0,0,0,0,0,0,0,0.06779,0,0,0,0,0,0.01006,0.00033,0,0.00212,0.01923,0,0,0,0,0,0,0.00243,0.09129,0,0
"Dorea_formicigenerans",0.49411,0.41858,0.03265,0.00122,0.0323,0.13437,0.05361,0.56911,0.55267,0.44434,0,1.26659,0.01103,0.0994,0.08023,0.06601,0.04578,0.21339,0.17299,0.25719,0.05851,0.48227,0.45709,0.165,0.16319,0.07766,0.16768,0.01948,0,0,0,0,0.25708,0.16622,0.12104,0.03416,0.03438,0,0.29337,0.22073,0.2102,0.17442,0.08077,0.06651,0,0,0,0.66433,0.64776,0.47085,0.26172,0.19644,0,0,0.07047,0.3771,0.44729,1.96282,1.84022,0.11832,0.09521,0,0.02761,0,0,0.05222,0.11781,0.10773,0.0486399999999999,0.04477,0.04941,0.11081,0.11908,0.0875799999999999,0.16759,0.15275,0.12838,0.01965,0.054,0.14113,0.04819,0.21926,0.15252,0.22406,0.10311,0,0.09557,0,0.10132,0.19254,0.02369,0.54412,0.19787,0.25169,0.26627,0.25169,0,0,0,0,0.23785,0.23785,0.35187,0.35187,1.0969,1.0969,0,0,0,0,0,0,0,0,0.39363,0.39363,0.26151,0.26151,0.12164,0.12164,0.42537,0.48125,0.48125,0.09128,0,0.07064,0.16482,0.1418,0.07906,0.05492,0.02746,0.03008,0.02746,0.07313,0.11277,0.13172,0.0607299999999999,0.03555,0.05068,0.05441,0.02386,0.03127,0.34684,0.07595,0.00496,0.05464,0.26817,0.27247,0.09891,0.23859,0.28463,0.1216,0.11317,0.12144,0.00679,0.0345399999999999,0.02099,0.07627,0.01656,1.21857,1.24376,0.59929,1.03215,0.29952,0.41366,0.97919,0.26247,0.45924,0.66972,0.67544,0.50217,1.5223,0.62078,1.76578,1.68586,0.5062,0.37505,3.40008,0.27857,0.397,0.53752,0.87267,1.85403,1.29118,0.56709,3.26969,0.69748,0.55944,0.92042,0.27314,0.48118,0.91566,1.22581,0.59219,1.45117,0.55664,0.9072,0.44011,0.87499,0.52892,0.7433,0.68645,0.27726,0.79627,0.52186,2.01013,0.32777,0.12842,0.16684,0.03174,0.09186,0.12249
"Streptococcus_salivarius",0.03784,0.00742,0.0059299999999999,0,0,0.01623,0,0.01791,2.22727,1.69863,0,0,0,0,0,0,0,0,0,0.01676,0,0,0,0,0,0,0,0,0,0.06978,0.00659,0.00428,0.01698,0,0.0728,0.01198,0.0057399999999999,0,0.03131,0.01924,0.0485899999999999,0.03664,0.01358,0.08163,0,0,0,1.65846,1.60655,1.39405,0.87618,0.5954,0.3673,0,0,0,0.05622,0.48737,0.29173,0.0042299999999999,0,0,0.34636,0.21996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01554,0,0.00093,0,0.37796,0.07937,0,0.00441,0,0.19563,0,0.02547,0.14651,0.04795,1.2943,1.52002,1.2943,1.35942,1.35942,0.24721,0.24721,0.0253,0.0253,0.12675,0.12675,0.05909,0.05909,0.00541,0.02121,0.00541,0,0.00067,0,0,0,0.02161,0.02161,0.02021,0.02021,0,0,0.01418,0.04289,0.04289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0028,0.02081,0.00551,0.06409,0.04608,0.12634,0,0.0065099999999999,0.02016,0.00082,0,0.00098,0.00138,0,0,0,0.14906,0.03573,0.19159,0.14585,0,0.01066,0.02611,0,0.00545,0.18436,0.07229,0.02807,0.12887,0.11679,0.23114,7.0401,0.12285,0.32716,0.00922,0.13556,0.02772,0.25507,3.11235,0,0.48736,0.01868,0.14947,0.07319,5.70867,1.81268,0.08336,0.05317,0.10084,0.15699,0.94195,1.75238,0.21627,0,0,0.25102,6.21048,0.05789,0.10267,0.01269,0.06949,1.0727,0.04726,0,0.30371,0.15039,0.04509,0.00725,0.03025,0
"Clostridium_clostridioforme",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00117,0,0,0,0.00802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01448,0.00331,0.0083299999999999,0.0222,0.0083299999999999,0,0,0.02325,0.02325,0,0,0.01398,0.01398,0.07222,0.07222,0,0.00715,0,0.06012,0.11023,0.06012,0.01474,0.01474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0486,0,0,0,0,0.01348,0,0,0,0,0,0,0,0,0,0,0,0,0.03479,0,0,0,0,0,0,0.0146,0,0.3596,0,0,0,0,0,0,0.01557,0,0,0,0,0,0.0659,0.0282,0.0202,0.00438,0,0,0,0,0.01844,0.00564,0,0,0,0,0,0.00133,0,0,0,0,0,0.00452,0,1.15314,0,0,0,0,0,0
"Clostridium_celatum",0,0,0,0,0,0,0,0,0.0312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09686,0,0,0,0,0,0,0,0.01288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31553,0,0,0,0,0.0011,0,0,0,0,0,0,0,0,0,0.11546,0,0,0,0,0,0,0
