"","train_665","train_666","train_667","train_668","train_669","train_670","train_671","train_672","train_673","train_674","train_675","train_676","train_677","train_678","train_679","train_680","train_681","train_682","train_683","train_684","train_685","train_686","train_687","train_688","train_689","train_690","train_691","train_692","train_693","train_694","train_695","train_696","train_697","train_698","train_699","train_700","train_701","train_702","train_703","train_704","train_705","train_706","train_707","train_708","train_709","train_710","train_711","train_712","train_713","train_714","train_715","train_716","train_717","train_718","train_719","train_720","train_721","train_722","train_723","train_724","train_725","train_726","train_727","train_728","train_729","train_730","train_731","train_732","train_733","train_734","train_735","train_736","train_737","train_738","train_739","train_740","train_741","train_742","train_743","train_744","train_745","train_746","train_747","train_748","train_749","train_750","train_751","train_752","train_753","train_754","train_755","train_756","train_757","train_758","train_759","train_760","train_761","train_762","train_763","train_764","train_765","train_766","train_767","train_768","train_769","train_770","train_771","train_772","train_773","train_774","train_775","train_776","train_777","train_778","train_779","train_780","train_781","train_782","train_783","train_784","train_785","train_786","train_787","train_788","train_789","train_790","train_791","train_792","train_793","train_794","train_795","train_796","train_797","train_798","train_799","train_800","train_801","train_802","train_803","train_804","train_805","train_806","train_807","train_808","train_809","train_810","train_811","train_812","train_813","train_814","train_815","train_816","train_817","train_818","train_819","train_820","train_821","train_822","train_823","train_824","train_825","train_826","train_827","train_828","train_829","train_830","train_831","train_832","train_833","train_834","train_835","train_836","train_837","train_838","train_839","train_840","train_841","train_842","train_843","train_844","train_845","train_846","train_847","train_848","train_849","train_850","train_851","train_852","train_853","train_854","train_855","train_856","train_857","train_858","train_859","train_860","train_861","train_862","train_863","train_864","train_865","train_866","train_867","train_868","train_869","train_870"
"Streptococcus_thermophilus",0,0.00265,0,0,1.58907,0,0.15476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02918,0,0,0,0,0,0,0,0.00188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01419,0,0.001,0,0.55127,0,0,0,0,0,0,0,0,0.13232,0,0,0,0,0,0,0,0.00705,0,0,0,0,0,0,0,0,0,0,0,0,0.0017,0,0,0,0,0,0,0,0,0,0.00231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dialister_invisus",0,0,0,0,0,0.46143,0,0,0,0,0,0,0,0,0.00115,0,0.00488,0,0.14916,0,0,0,0,0,0,0,0,0.103,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0.0014,0.01932,0,0,0.44544,0,0,0.00336,0,0,0,0.00216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00784,0,0,0,0,0,0.46268,0,0,0,0,0,0,0,0,0,0,0.01431,0,0,0,0,0,0,0.00053,0.00096,0.00046,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12021,0,0,0.03879,0,0,0,0.01285,0,0,0,0,0,0.0203,0,0,0,0,0,0,0.00814,0,0,0,0,0,0.00121,0,0,3.38724,0,0,0,0.00121,0,0,0,0,0.0022,0,0,0,0,0,0,0,0,0,0,0,0,0.00132,0.00394,0,0,0,0,0,0,0,0,0,0,0,0.0036,0
"Blautia_sp_CAG_257",0,0.05958,0.06585,0,0,0.99142,0,0,0.38553,0,0,0.50457,0.02264,0.29446,0,0,0.02305,0.28719,0.16935,0.00954,0,0.01067,0.07098,0,0,0.24243,0,0,0,0,0,0,1.23231,0,0,2.59433,0,0.08028,0,0,0.00599,2.02448,0.16069,0,0,0,0,0.017,0,0,0,0,0,0,0,0.00893,0,0,0.00621,0.76787,0,0,0.10932,0,0.68473,0.00053,0.02302,0,0,1.08056,1.28842,0,0,0,0.02371,0,0,0.11336,0,0,0,0,0,0.6763,0.0385,0,0,0,0,0,0,0,0,0,0,0,0.00431,0,0,0.02563,0.013,0.02442,0.00122,0,0,0,0,0,0.00684,0,0.01575,0.10698,0,0.00277,0.01614,0.02631,0.03571,0,0.2663,0,0,5.48737,0.17447,0.01284,0,0.03329,0,0,0.07992,0,0.10306,0.29041,4.07518,0,0.04504,0.04619,0.00584,0,4.89046,0,0,0.2427,0.48403,0.01565,0,0,0,0.03035,0,0,0,0,0,0,0,3.67513,1.39932,0,0.00036,0.01365,0,0.02579,0,0,0.01585,0,0.27532,0.28192,0,0,0,0,0,0.0118,0,0.16534,0.07827,0,0,0,0,0.69247,0,0,0,0,0.00022,0.0113,0.31146,0.00148,0.46829,0,0.04101,0,0,0,0.00055,2.59034,0.01241,0,0.2917,1.92712,0.00495,0.01539,0,0.77455
"Flavonifractor_plautii",0.01565,0.02508,1.3102,0.34979,0.03245,4.92315,0.68075,0.61291,0.49715,0.59052,0.00711,0.76847,0.1016,1.26759,0.83669,1.57451,1.32572,1.14312,2.66081,0.32154,0.01651,0.51112,0.25872,0.07957,0.29963,0.40393,0.10659,0.10026,0.11402,0.326,0.01205,0.46346,2.07378,0.04067,0.15982,0.99044,0.01836,0.49834,5.81303,0.09075,0.04718,2.13103,1.64663,0.02166,0.33761,0.093,0.02034,0.68783,0.53323,0.15778,0.17019,0,0.3164,0.15318,0.33579,0.53794,0.61517,0.17516,0.1677,0.55864,0.21686,0.03446,0.76615,0.448,0.05729,0.10262,0.73592,0.02213,0.27699,0.18655,0.81891,0.79309,0.18965,0.08598,0.56391,0.03159,0.01654,4.79109,0.41245,0.36687,0,3.32498,0.00392,1.07046,0.49839,0.10592,0.45777,0.03302,0.16056,0.02864,0.67215,2.31794,4.28237,0.02138,0.89034,0.60203,0.27864,0.23474,2.20737,1.62366,1.03202,2.60305,1.37244,0.0243,0.22809,1.22143,0.02952,0.39165,1.44889,0.06744,1.82325,0.07305,0.05881,0.95505,2.86697,1.68414,0.0662,0.23505,0.30595,1.1755,0.2061,1.24338,1.45655,1.1775,0.00426,2.25947,19.08767,0.80015,0.27271,0.03802,0.00596,0.37497,0.11868,0,1.28039,0.08397,0.10152,1.96678,0.03016,0.10981,0.01165,1.40873,0.30983,0.02451,0.00404,0.01372,0.8604,0.12016,0.05198,0.00587,0.11822,0,1.41554,0.25645,0.23098,2.44715,0.32563,0.07545,0.57643,0.17616,0.02936,0.02226,2.25143,0.14191,0.00298,0.07278,0.49907,0.08861,0.32496,0,0.02927,0.14305,0.4769,0.00972,0.05108,2.22251,1.61662,0.06423,0.14227,0.08045,0.9271,1.12852,0.1292,0.66808,0.03308,1.02513,0.21103,0.10683,0.11994,0.03845,0.52198,0.11555,0.02076,0.00185,2.9469,0.14892,0.01388,0.22894,0.84003,0.02339,0.14448,0.03615,0.01813,1.59042,0.47828,0.02094
"Lactococcus_lactis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00273,0,0,0,0,0,0,0.00149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00391,0.0166,0.00632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04099,0,0.00062,0.00066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81554,0,0,0,0,0,0,0.0513,0,0,0,0,0,0
"Escherichia_coli",0.42563,0.25864,0.99571,1.65161,0.05249,2.88175,0,1.77369,10.39108,0.04019,39.89197,0.22335,0.77545,0.77993,0.04848,2.61864,3.50305,0.38229,2.51566,5.89278,2.2103,6.05366,2.52615,0.20433,6.1963,0.0657,1.03648,0.27459,3.08845,0.62976,0.48893,20.87916,0.04645,0.01386,8.03222,45.2975,3.79897,1.25545,8.80572,0.09322,2.52063,0.52447,0.54076,0.44695,0.05714,31.51548,1.31756,0.53879,3.39028,0.05492,7.46139,18.65733,8.49124,1.38279,0.06257,0.82589,0.54328,0.31771,6.13054,1.90721,0.02163,0.03255,0.29699,0.7185,0.39983,0.52969,0.44444,5.93687,0.03771,0,3.18887,0.73773,0.13559,0.54441,1.42913,2.45028,5.60164,0.10849,0.0749,0.02657,1.011,0.0094,3.39121,19.20434,1.13059,4.30794,0.9443,0.80333,3.966,0.14783,0.0851,0.06985,0.15372,0.61107,1.70154,14.60064,0.29089,10.74029,3.75394,1.06457,0.06395,14.4415,1.17515,8.49418,1.64715,0.43396,16.05038,18.10148,7.71847,0.0735,1.32087,21.29524,0,0.71778,9.55712,2.39139,0.09831,1.15566,0.37486,0.07696,2.88999,3.57817,0.65921,0.21653,0,0.01918,0.1287,3.70489,0.87645,0.1067,1.267,0.21067,5.9679,0.13901,3.24153,0.98658,0.07734,1.74021,1.14598,0.07236,0.07682,1.25905,1.325,13.23294,3.01269,0.47771,0.47784,0.6721,2.19771,0.20185,0.41217,1.87767,0.14823,2.66841,4.24191,1.82381,2.42052,2.27586,1.52127,9.08051,0.22057,1.28626,13.86707,0.21113,0.5502,29.56347,0.13707,1.77419,1.39575,22.0344,0.50856,21.34976,3.55299,0.2734,1.61969,9.19117,0.719,0.67695,4.31022,0.93908,0.28974,0.0512,0.93831,2.65378,0.41017,8.05391,0.56991,2.36684,1.17283,1.58317,16.96018,0.32261,0.64647,0.33812,1.53296,0.07055,0.05283,23.61081,0.85819,5.65268,8.74959,0.40363,0.33755,0.65433,0.1331,1.34055
"Firmicutes_bacterium_CAG_94",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111,0,0,0,0,0,0,0,0.00056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00183,0,0,0,0,0
"Turicibacter_sanguinis",0,0,0,0,0,0,0.01855,0,0,0,0,0,0,0,0.03296,0,0.02266,0,0,0.13392,0,0.0532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01213,0,0,0,0,0,0,0,0,0,0,0,0.33865,0,0,0,0,0,0,0,0,0.11584,0.01147,0,0,0.11362,0.04349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23687,0,0,0,0,0,0,0.07933,0,0.00288,0.41455,0,0,0,0,0,0,0,0,0.03299,0,0.03248,0,0,0.00595,0,0,0,0.00437,0,0,0,0.00968,0,0,0,0,0,0,0,0,0,0,0,0,0.01745,0,0,0,0,0,0.00486,0.00219,0.01016,0.00363,0.03445,0,0,0.00075,0,0,0,0,0,0.00515,0,0.02971,0.09823,0,0.33474,0,0,0,0,0,0,0,0,0,0.00935,0,0,0,0.03817,0.00631,0.00278,0,0,0,0,0,0,0,0,0,0,0.02777,0,0,0,0,0.00062,0,0,0,0,0,0,0,0,0.05021,0,0,0,0.0119,0,0
"Erysipelatoclostridium_ramosum",0.039,1.25259,0.14772,0.05717,0,1.27838,0,0.0065,0.04538,0,0,0.44516,0,1.15085,0.01718,0,0.52827,0.42118,0.44015,0,0,0.0124,0.35538,0.00412,0.47606,0.00522,0.23839,0.03107,0,0,0,0,0.01653,0,0,0.17858,0.14612,0.722,0.6926,0,0.00855,1.3708,0.56646,0,0.51785,0.01543,0.0677,0.02089,0.10373,0.01493,0,0,2.16951,0.01189,0,0.02672,0.00436,0.00632,0,0.08386,0.03625,0.01314,0.01615,0.70948,0.43178,0,0.98748,0,0.03541,0.03526,0.01679,1.30946,0,0.00352,0.02413,0,0,0.10982,0.18628,0,0,0.32854,0,0.51928,0.12347,1.80431,0.01631,0,0.06942,0.08082,0.05572,0,0.05155,0.02352,0.01626,0.1618,0.08905,1.23576,0.01002,0.09238,1.37331,0.66258,0.01049,0,0.00913,0.09633,0,0.01384,0.11515,0,0.06468,0.26969,0,0,0.66043,0.32201,0,0,0.01914,0.31143,0,0.20857,0.03584,0,0,0.01158,1.04039,0.15884,0.05636,0.04932,0.67058,6.74905,0.6806,0.00149,0.1306,0.01118,0.07907,0.49226,1.45404,0,0.00411,0.54902,0,0.00502,0.04804,0.0739,0.17942,0.01876,0.00226,0.11324,0.23764,0.00176,0.08929,0.00885,0.57089,1.4996,0.42521,0.00493,0.02079,0.25046,0.00876,0.1786,0.20104,0.7111,0.06128,0.00287,0.01877,5.46237,6.28292,2.18595,0,0.04976,0,0.04574,0.00138,0.03434,0.51076,0.01322,0,0.00336,1.08765,0.20158,0.08827,0,0.0178,0,0.53028,1.22972,1.24491,0,1.8824,0,0.01228,0,0.02279,0.00708,0.22838,2.00184,0.05951,0,5.38873,0.12035,0.2512,0.00044,0.09275,2.20717
"Fusicatenibacter_saccharivorans",0.5711,1.73899,0.3806,0.06965,1.79947,0,0.13988,0.20709,0,0,0.50263,1.02615,0.39243,0,1.24484,0.27598,0.40493,0,0.37253,1.32363,0.52449,1.75908,0.94447,0.47209,0.07388,0,0,0.18475,0.14807,4.57683,0.26452,0.05107,0,0.9001,0.34789,0,0,0,0.48169,0.13513,1.29304,0,0.40461,0.20829,0.37154,1.2015,1.81577,0.27143,0.0025,0.70628,1.57573,0.35279,0.00112,0.15894,0,0.53426,2.03124,0,18.95241,0.24711,0,1.02309,1.14518,0.76562,0,0.96348,0.87469,3.67435,3.56224,0.86296,0.33738,3.1967,1.49175,0.32788,0,0.95013,0.42868,0,0.54219,0.76184,0.63011,0.00381,0.67567,0,0,0.03604,0.16256,0.27403,0.36866,1.96414,0.72201,0.28231,0.40128,0.29142,0.03786,0.19602,2.05532,0.96026,0.17917,0.74471,0.38206,0,0.12488,0.13519,0.15543,0.13888,1.8858,0.24708,0,0.66093,0.21435,0,0.32322,0.2129,0,1.96498,1.0857,1.64618,0.42216,0.94024,0.3178,0.78186,0,0.2932,0.08963,0.17683,0,0.00256,0.76628,0,0.58281,0.51884,4.21167,0.00573,3.84433,0.48841,4.79503,0,0.02562,1.72435,0.25336,0.76139,0.20796,1.98145,0.25923,0.72377,2.51713,1.49447,0.25073,0.90673,1.30668,0.11297,1.90798,0.43116,0,0.01166,0.43647,0.06008,0.06785,0.43859,0.58871,1.41612,0,0.06658,4.41852,0.17475,0.52212,0.85497,0.0337,0,0.37143,0.09202,0.76777,0.60112,0.49019,0.21896,0.12608,0,0.45409,4.41752,0.00552,0,0.01622,0.56513,4.20307,0.55749,0,0,0.00134,0.66043,1.0725,0.49182,1.07229,0.44719,0.00566,0,1.6883,0.16419,1.35693,0.53925,0.01112,0.01418,0.06068,1.27218,5.50262,0.25212
"Clostridium_disporicum",0,0,0.01818,0,0,0.01032,0,0,0,0,0,0,0,0,0.00728,0,0.44439,0,0.0335,0.00112,0,0.92283,0,0,0.39947,0,0,0,0,0,0,0,0,0,0.00045,0,0.69483,0,0,0,0,0,0,0.00601,0,0,0,0,0,0,0,0,0.01074,0,0,0,0,0,0.05961,0,0,0.07136,0.0041,0,0,0,0,0.00239,0.02046,0,0,0,0.09877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00224,0.01816,0,0,0,0,0.15066,0,0,0,0,0,0,0,0,0,0.33354,0,0,0,0.00112,0,0,0,0,0,0,0,0.23009,0.00251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07705,0,0,0,0.09018,0.16975,0,0,0,0,0.06652,0,0.00189,0,0,0,0,0,0,0,0.00252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03238,0,0,0,0,0,0,0,0.01104,0,0,0,0,0,0,0,0,0,0,0,0
"Actinomyces_sp_ICM47",0,0.03457,0,0,0.00619,0,0,0,0,0,0,0.01792,0,0,2e-04,0,0,0,0,0,0,0.02446,0.00559,0,0,0,0,0,0,0.00342,0,0,0,0,0,0,0.00802,0,0.02403,0.00336,0,0.00511,0,0,0,0.00364,0,0.01185,0,0,0.01884,0,0,0,0,0,0,0,0.02436,0,0,0.00244,0,0.00125,0.01333,0,0,0,0.00449,0.00639,0,0.00685,0,0,0,0,0,0.01189,0,0,0,0.01579,0,0,0,0,0,0,0,0.00817,0.01602,0.00029,0,0.01077,0,0,0.00149,0,0,0,0,0,0,0,0,0.00042,0,0,0,0,0,0,0,0,0,0.00125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00081,0.01613,0.00273,0.06635,0,0.03562,0.3482,0.00473,0.00051,0.12064,0.0094,0.01256,0,0,0.02198,0,0.01017,0,0.00347,0.00347,0.00176,0,0,0,0.00879,0.00207,0,0.00418,0,0,0.00064,0,0.0141,0,0,0.00016,0,0.00524,0,0,0.00627,0.00702,0,0,0.04361,0.03621,0,0,0,0,0.03586,0.0038,0,0,0,0,0,0.02804,0.01315,0.00031,0.00333,0.00724,0.02483,0.02013,0.00646,0,0,0.05553,0.0405,0,0.00018,0.01352,0,0.04275,0,0,0.00466
"Firmicutes_bacterium_CAG_646",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69451,0,0.09067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Intestinibacter_bartlettii",0.00699,0.37602,0.09053,0,0,0.17227,0,0,0,0,0,0.04253,0,0.00824,0.00571,0,1.01904,0,0.19803,0.04478,0.1182,1.25114,0.01255,0.05253,0.01807,0.09126,0,0.06844,0.0095,0,0.01395,0.0083,0.14143,0,0.05575,0.00313,0,0,0.04949,0,0.05604,0.03593,0.10013,0.00662,0,0.06811,0.01765,0.08007,0,0.0189,0.0817,0,0.11285,0.02105,0,0,0.03707,0,0.3482,0.00311,0.06408,0.17913,0.03576,0.00752,0,0.25791,0.04199,0.03182,0.08286,0,0.03773,0.57102,0.22483,0.08824,0.01105,0.01105,0,0.00032,0.00185,0,0.00925,6e-04,0,0,0,0,0,0.01254,0.16048,0.12297,0.06265,0,0,0.00829,0.13441,0,0.07117,0.01931,0.00977,0.23985,0.06381,0.00551,0.02765,0,0.18423,0.12254,0,0,0.02687,0.00032,0.05493,0.01295,0.02384,0.02491,0,0,0,0.12655,0.01711,0.00297,0,0.05258,0.02338,0,0,0,0,0.08473,0.00313,0.0097,0.01801,0,8e-04,0.15668,0.05402,0.02434,0,0.0332,0.00981,0.93858,0.0328,0.01162,0,0.26082,0.01687,0.14117,0,0.00015,0.05894,0,0.03478,0,0.02155,0.07169,0,0.26958,0,0,0.37372,0.02104,0.01632,0.0015,0,0.00765,0,0.00454,0.00693,0.22637,0,0.09487,0,0,0.08152,0.07807,0.21891,0.49979,0.07094,0,0.01319,0.22134,0.14198,0,0.0151,0,0.01545,0.15499,0.00424,0.03344,0,0.01869,0.02758,0.02883,0.00263,0,0.40823,0,0,0.00302,0.0213,0.08463,0,0,0,0,0.02899,0.1205
"Clostridium_spiroforme",0,0.01748,0,0,0,0,0,0,0,0,0,0,0,0,0.01976,0,0,0,0.04746,0,0,0,0.00588,0,0,0.01253,0,0.01412,0,0,0,0,0,0,0,0,0.04963,0,0,0,0,0.26986,0,0,0.07705,0,0,0.00029,0,0,0,0,0,0,0,0.02006,0.02826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10679,0,0,0,0,0,0.03803,0,0,0,0,0,0,0,0,0,0,0.00473,0,0,0.00069,0,0.02762,0,0.00064,0,0,0,0.01701,0,0,0,0,0,0,0,0,0,0,0,1.04223,0.09815,0,0,0.11804,0,0,0,0.09997,0,0.00037,0,0,0,0,0,0,0,0,0.04889,0,0,0,0,0,0.0059,0.0945,0.06596,0,0.1903,0,0,0,0.00847,0.26909,0,0.11966,0,0,0.00758,0.38076,0.27026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01481,0,0,0.02044,0.03823,1.92652,0.08309,0,0,0.02996,0,0.28695,0,0,0,0,0
"Clostridium_saccharolyticum",0,0,0,0,0,0,0.11986,0,0,0.02665,0.00168,0,0,0,0,0,0.02781,0,0,0,0,0,0,0,0,0.03141,0.00889,0,0,0,0,0,0.11397,0,0,0,0,0,0,0,0.07184,0.30378,0,0,0,0,0,0,0.06685,0,0,0,0,0,0.12896,0.0069,0,0,0,0,0,0.04461,0,0,0,0,0,0,0,0,0.04711,0,0,0,0,0.0011,0.00345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03634,0,0.00846,0,0,0,0.06071,0,0,0,0,0,0,0,0.15336,0,0,0,0,0.06441,0,0,0.02533,0.04134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10022,0,0.28127,0,0,0,0,0,0.01513,0,0,0,0,0.01403,0.03138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00949,0.31199,0.1535,0,0,0,0,0.00488,0,0,0,0,0.0592,0,0.04317,0.17063,0,0,0,0,0,0.02702,0,0,0,0
"Dorea_formicigenerans",0,2.51644,0.1064,0,1.09528,0,0.13593,1.17924,0,0.29271,0.06474,0.24295,1.23102,1.78647,0.2015,0.10436,0.75516,0,0,1.68841,0.19513,0.90011,0,0.22207,0,0,0,0.07843,0.29053,0.87205,0.58494,0.09126,1.58639,0.2186,0.30864,0.65206,0,0,0.39587,0.02142,0.91856,0,0.01948,0.45225,0.21408,0.78182,1.04428,1.26721,0,0.65378,1.33128,0.68539,0,0.14028,0,0.83903,0.63691,0,0.59108,0,0.53794,0.27313,0.9927,0,0.00638,0.22235,0.26754,0.5813,0.24501,2.2837,1.00464,0,1.56691,1.16174,0.09215,0.10406,0.4043,0,0.17303,0.09022,0.16565,0,0.35524,0,0,0,0.1659,0.3694,0.34102,0.25309,0.39349,0.22481,0.16088,0.00678,0.30107,0,0,0.13899,0.21687,0.02646,0,0,0.36637,0.08846,0.77692,0.68994,0.0793,0.37005,0,0.23217,0.07512,0,0.04661,0.19535,0,0.37702,0.1213,0.3352,0.45355,0,0.16829,0.18938,0,0.346,0.01059,0,0.07005,0.45484,0,0,1.29523,1.17172,0.58328,0,0.40231,1.39517,0.30737,0,0.00658,1.24899,0.79642,0.72788,0.34333,1.98897,0.16884,0.24951,0.36126,0.08088,1.03202,0.17847,0.2037,0.7878,0.14174,0.07342,0.3862,0.29702,0.64303,0.03797,0.3352,2.37486,0.33435,2.20012,0.00439,0,0.00357,0.45822,0.42927,0,0.00379,0,0.33615,0.08684,0.06377,0,0,0,0,0,0.25027,3.72525,0.57307,0,0.1966,0.21446,0.27776,0.12774,0.00071,0,0.00211,0.86411,0.06996,0.1917,4.39005,1.65088,0,0,1.04531,0.04512,1.70325,0.33157,0.02743,0.00216,0.00511,0,0.0361,0.38625
"Streptococcus_salivarius",0.05435,0.55705,0.11453,0.2816,0.18828,0.01514,0.05828,0.05912,2.09843,1.11576,0.00475,0.04303,0.30834,0.8433,0.25323,0.17911,0.00085,2.34729,0.51238,0.06174,0,0.51378,0.23839,0.00413,0,0.08837,0.03506,2.51806,0.18142,0.05772,0.02284,0.05193,0.01218,0.218,0.36661,0.14397,4.41875,0.01469,0.34781,0.02744,0.13579,1.43185,0.37925,0.16994,0.06659,1.2635,0,0.74638,0.06544,0.01838,1.51966,0.34341,0.01217,0.28579,0.61464,0.01673,0.15604,0.02279,0.31384,3.65083,0.01641,6.52205,0.03263,0.35396,0.54265,0.00453,0.16468,0.37918,0.0152,0.03443,0.02599,0.16999,0.00286,0,0,0.27409,2.54591,0.6864,0.32617,0.03114,0,0,0.1382,0,0.41292,0.26123,0.00349,0.68189,0.01032,12.12623,0.98591,0.15386,0.02944,0.48111,0.02231,1.47221,1.43593,0.29633,1.235,0.0178,0.59079,0.01503,1.09026,0.16273,0.66689,3.42196,0.05846,1.03512,0.17932,0.04227,0.02988,0.02368,0.00538,0.02653,0.01343,0.41456,0,0.0059,3.60983,0.02854,0.05612,0.40304,0.47887,0.96731,0.77266,0.04818,0.41845,0.00835,0.40008,0.08255,0.36192,8.83347,9.78965,7.14693,0.20071,0.33066,6.60202,0.4697,0.0986,2.93029,8.18606,1.69932,0.01591,5.00667,0.15222,16.24904,0.28373,0.21874,0.06864,5.98277,0.30514,0.04588,0.00537,1.99478,0.0828,0.07193,0.13151,0.22645,0.03909,0.7687,0.79898,1.54701,0.00064,2.681,0.70048,0.95087,2.18725,1.36877,0.17388,3.09691,4.42016,0.0181,0.29039,33.12331,0.6122,0.19147,1.26296,0.00681,6.13059,0.66531,7.8083,0.00222,0.21425,8.01852,28.34578,0.03709,0.36549,20.04347,0.72309,7.85274,0.27789,0.13917,11.86035,0.27736,1.17636,0,0.17183,0.4474,0.54676,0.00328,1.66427,0.23512,0.28932,0.08733,0.34872,7.61309
"Clostridium_clostridioforme",5e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12776,0,0,0,0.10182,0,0,0,0.10035,0,0,0.08479,0.17103,0,0,0,0.01143,0,0.02589,0,0,0,0,0,0,0,0,0,0.66647,0,0,0,0,0,0.16679,0,0,0,0,0.02685,0.00173,0,0,0,0,0.14787,0,0,0,0.02248,0,0,0.15048,0,0,0,0.01287,0.00518,0,0,0,0,0,1.86205,0,0.19894,0,0.00405,0,0,0.20324,0,0,0,0,0,0,0,0.00123,0.05146,0,0.2121,0.00112,0,0,0.25311,0.83781,0,0.1005,0,0,0,0,0.0166,0.88092,0,0.13226,0.00625,0,0,0.55341,0.0968,0,0,0.03286,0,0,0.00187,0,0,0,0,0,0,0.00581,0,0.00531,0.0089,0,0,0,0,0,2.78146,0,0,0,0,0,0,0,0,0,0.00594,0,0,0,0,0,0,0.13047,0,0.22396,0,0,0,0,0,0,0,0.02224,0,0,0,0,0,0,0,0,0,0,0,0.00046,0,0,0,0,0.19292,0,0.00347,0.00155,0,0.00212,0,0.01087,0.01617,0,0,0,0,0,0.0047,0,0.01623,0,0.02549,0.05124,0,0,0,0,0
